peptidergic_progenitors	peptidergic_alpha	peptidergic_beta	peptidergic_gamma	peptidergic_delta	peptidergic_epsilon	peptidergic_zeta	peptidergic_eta	peptidergic_theta	peptidergic_iota	peptidergic_kappa	peptidergic_lambda	peptidergic_mu	peptidergic_nu	peptidergic_omicron
TrH2_TrispH2_008112	0	0.010148678134673	0	0.0146612517776768	0	0.0316485742317309	0.0627569111048354	0.0975446615200245	0.0289586470520097	0.0268730517037515	0.0441225135125198	0	0	0.0259497612621964	0
TrH2_TrispH2_008113	0	0.010148678134673	0.0295551943254027	0	0.0231765823811621	0	0.0156892277762089	0.0139349516457178	0.0144793235260049	0.0161238310222509	0.0147075045041733	0	0.00260830327263812	0.0259497612621964	0.0432170793897748
TrH2_TrispH2_008116	0.0220765172086452	0.0913381032120566	0.118220777301611	0.131951265999091	0.0927063295246483	0.110770009811058	0.125513822209671	0.0696747582285889	0.0723966176300243	0.112866817155756	0.0367687612604331	0.0620674673369953	0.0156498196358287	0.0389246418932946	0
TrH2_TrispH2_008118	0	0	0	0	0.0463531647623242	0	0.0156892277762089	0.0139349516457178	0	0.0053746103407503	0.0147075045041733	0	0	0	0
TrH2_TrispH2_008120	0.0662295516259355	0.010148678134673	0.0591103886508054	0	0.0231765823811621	0	0.0156892277762089	0.0139349516457178	0.0144793235260049	0.0214984413630012	0.058830018016693	0	0.0156498196358287	0.0259497612621964	0.0432170793897748
TrH2_TrispH2_008122	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0129748806310982	0
TrH2_TrispH2_008124	0	0	0	0	0	0	0	0.0139349516457178	0	0.0107492206815006	0	0	0.00260830327263812	0	0
TrH2_TrispH2_008127	0	0	0	0	0	0	0	0	0.144793235260049	0.053746103407503	0	1.3654842814139	0	0	0
TrH2_orphan_1035	0	0	0	0	0	0	0	0	0	0.0107492206815006	0	0	0	0	0
TrH2_TrispH2_009132	0.0441530344172903	0.0507433906733648	0.0295551943254027	0.0586450071107071	0.0463531647623242	0	0.0156892277762089	0.0557398065828712	0.0144793235260049	0.0429968827260024	0.0220612567562599	0.0465506005027465	0.0156498196358287	0.0259497612621964	0
TrH2_TrispH2_009134	0.0220765172086452	0.0202973562693459	0	0.0733062588883839	0.11588291190581	0.0632971484634617	0.0313784555524177	0.0557398065828712	0.0144793235260049	0.0376222723852521	0.102952531529213	0.0310337336684977	0.0104332130905525	0.181648328835375	1.0372099053546
TrH2_TrispH2_009135	0	0	0	0	0	0	0.0784461388810443	0	0	0	0.0220612567562599	0	0.00260830327263812	0	0
TrH2_orphan_1036	0.198688654877806	0.121784137616076	0	0	0.0231765823811621	0	0	0.0278699032914356	0.0289586470520097	0.0107492206815006	0.0367687612604331	0.0310337336684977	0.00782490981791435	0	0
TrH2_TrispH2_009136	0.794754619511226	0.517582584868321	0	0	0.0231765823811621	0.0158242871158654	0	0.153284468102896	0.130313911734044	0.0053746103407503	0.0882450270250395	0.0465506005027465	0.00782490981791435	0.0389246418932946	0
TrH2_TrispH2_009141	0.154535620460516	0.233419597097478	0.118220777301611	0.0879675106660607	0.162236076668135	0.158242871158654	0.219649188866924	0.181154371394331	0.289586470520097	0.171987530904009	0.264735081075119	0.155168668342488	0.0417328523622099	0.259497612621964	0.172868317559099
TrH2_TrispH2_009144	0	0.0405947125386918	0.0591103886508054	0.0146612517776768	0.0463531647623242	0.0158242871158654	0.0313784555524177	0.0278699032914356	0.0144793235260049	0.0053746103407503	0.0294150090083465	0	0.00521660654527623	0.0129748806310982	0.0432170793897748
TrH2_TrispH2_009147	0	0.010148678134673	0.0295551943254027	0	0.0463531647623242	0	0.0784461388810443	0.0418048549371534	0	0.0107492206815006	0.0220612567562599	0.0155168668342488	0.00782490981791435	0	0
TrH2_TrispH2_009124	0	0.010148678134673	0	0.0293225035553536	0	0.0158242871158654	0	0	0	0.0644953240890035	0.0367687612604331	0.0155168668342488	0.0104332130905525	0	0
TrH2_TrispH2_009125	0	0	0	0	0	0	0.0313784555524177	0	0	0.0107492206815006	0	0	0	0	0
TrH2_TrispH2_009126	0	0	0	0	0	0	0.0156892277762089	0	0	0	0	0	0	0	0
TrH2_TrispH2_009127	0	0	0	0	0	0	0.0313784555524177	0	0	0.0053746103407503	0	0	0	0	0
TrH2_TrispH2_009128	0	0	0	0	0	0	0	0	0	0.118241427496506	0	0	0	0.181648328835375	0
TrH2_TrispH2_009130	0	0	0	0	0	0	0.0156892277762089	0	0	0	0	0	0.00260830327263812	0	0
TrH2_TrispH2_009131	0.0220765172086452	0.010148678134673	0	0.0146612517776768	0	0.0158242871158654	0.0156892277762089	0	0	0.0214984413630012	0.00735375225208663	0.0310337336684977	0.0130415163631906	0.0129748806310982	0
TrH2_TrispH2_009133	0	0	0	0.0146612517776768	0	0.0632971484634617	0	0	0	0.0161238310222509	0.00735375225208663	0	0.00521660654527623	0	0
TrH2_TrispH2_009137	0	0.010148678134673	0	0.0146612517776768	0	0	0.0470676833286266	0.0139349516457178	0	0.0214984413630012	0	0.0310337336684977	0.0156498196358287	0.0129748806310982	0
TrH2_TrispH2_009138	0.220765172086452	0.202973562693459	0.206886360277819	0.0586450071107071	0.0695297471434862	0.0949457226951926	0.0941353666572531	0.111479613165742	0.173751882312058	0.161238310222509	0.0735375225208663	0.186202402010986	0.0599909752706767	0.103799045048786	0
TrH2_TrispH2_009139	0	0.010148678134673	0	0.0293225035553536	0.0231765823811621	0.0316485742317309	0.0313784555524177	0.0139349516457178	0.0723966176300243	0.0376222723852521	0.0220612567562599	0.0465506005027465	0.00782490981791435	0.0389246418932946	0
TrH2_TrispH2_009140	1.56743272181381	1.96884355812655	0.679769469484262	0.806368847772223	1.92365633763645	1.34506440484856	1.39634127208259	1.29595050305175	1.34657708791845	1.33827797484682	1.36779791888811	1.08618067839742	0.503402531619156	1.47913639194519	0.691473270236397
TrH2_TrispH2_009142	0	0	0	0	0.0231765823811621	0	0.0313784555524177	0	0	0	0	0	0.00260830327263812	0	0
TrH2_TrispH2_009143	0.0220765172086452	0.0507433906733648	0.0295551943254027	0	0	0.0158242871158654	0.0156892277762089	0.0139349516457178	0.0868759411560292	0.0161238310222509	0.0514762657646064	0	0.0130415163631906	0.0129748806310982	0
TrH2_TrispH2_009145	0.0662295516259355	0.0507433906733648	0.0295551943254027	0.0733062588883839	0.0463531647623242	0	0.0156892277762089	0.0139349516457178	0.0579172941040195	0.0268730517037515	0.0661837702687796	0	0.0130415163631906	0.0389246418932946	0
TrH2_TrispH2_009146	0.0220765172086452	0.010148678134673	0.0295551943254027	0.0146612517776768	0.0695297471434862	0.0316485742317309	0	0.0557398065828712	0.0144793235260049	0.0214984413630012	0.0220612567562599	0	0.00521660654527623	0.0259497612621964	0
TrH2_TrispH2_009148	0.0220765172086452	0.0304460344040189	0.0295551943254027	0	0.0231765823811621	0.0316485742317309	0.0313784555524177	0.0418048549371534	0.0434379705780146	0.0376222723852521	0.058830018016693	0	0.0208664261811049	0.0389246418932946	0
TrH2_TrispH2_007916	0	0.010148678134673	0.0886655829762081	0.0293225035553536	0	0	0.0470676833286266	0	0.0289586470520097	0.0107492206815006	0.00735375225208663	0	0.00782490981791435	0.064874403155491	0
TrH2_TrispH2_007917	0	0	0	0	0	0	0.0156892277762089	0	0	0.0053746103407503	0	0	0.00521660654527623	0.0129748806310982	0
TrH2_TrispH2_007919	5.21005806124026	5.89638199624499	12.4131816166691	14.0748017065697	5.1915544533803	5.4910276292053	5.69518968276381	4.80755831777264	4.77817676358161	5.94431903686983	7.01547964849064	5.9739937311858	2.26139893737725	5.54027402947893	1.77190025498077
TrH2_TrispH2_007921	0	0.0202973562693459	0.0295551943254027	0.0146612517776768	0	0	0.0470676833286266	0.0418048549371534	0.0144793235260049	0.0214984413630012	0.0147075045041733	0	0.00782490981791435	0	0
TrH2_TrispH2_007923	0.0662295516259355	0.0608920688080378	0.118220777301611	0.0439837553330303	0.0463531647623242	0.0316485742317309	0.125513822209671	0.752487388868761	0.796362793930268	0.0644953240890035	0.0514762657646064	0.0155168668342488	0.0286913359990193	0.103799045048786	0.518604952677298
TrH2_TrispH2_007924	0.0220765172086452	0.0304460344040189	0.0295551943254027	0.0586450071107071	0	0.0316485742317309	0.0313784555524177	0.0139349516457178	0.0144793235260049	0.0268730517037515	0.0294150090083465	0.0310337336684977	0.00521660654527623	0.0129748806310982	0
TrH2_TrispH2_007927	0	0	0	0	0	0	0	0	0	0	0	0	0.106940434178163	0	0
TrH2_TrispH2_007929	0	0.010148678134673	0	0	0	0	0.0156892277762089	0.0139349516457178	0.0434379705780146	0.0053746103407503	0.00735375225208663	0	0	0.0259497612621964	0
TrH2_TrispH2_007933	0	0	0	0	0	0	0	0	0	0	0.00735375225208663	0	0.00260830327263812	0	0
TrH2_TrispH2_007934	0	0	0	0	0	0	0	0	0.0144793235260049	0	0	0	0	0	0
TrH2_TrispH2_007936	0	0.0202973562693459	0	0	0	0	0.0156892277762089	0	0.0144793235260049	0	0	0	0	0	0
TrH2_TrispH2_007938	0.0220765172086452	0	0.0295551943254027	0.0293225035553536	0.0463531647623242	0.0949457226951926	0.0156892277762089	0.0557398065828712	0	0.053746103407503	0.0147075045041733	0.0310337336684977	0.00521660654527623	0.0259497612621964	0
TrH2_TrispH2_007940	0.0662295516259355	0.0507433906733648	0.0591103886508054	0.0146612517776768	0.0695297471434862	0.0316485742317309	0.0627569111048354	0.111479613165742	0.130313911734044	0.0429968827260024	0.147075045041733	0.0310337336684977	0.044341155634848	0.0518995225243928	0.0432170793897748
TrH2_TrispH2_007942	0	0.010148678134673	0	0	0	0	0	0	0	0.0053746103407503	0	0	0	0	0
TrH2_TrispH2_007945	0.353224275338323	0.690110113157761	1.0935421900399	1.02628762443737	0.811180383340673	0.585498623287021	0.862907527691487	0.933641760263092	0.984593999768331	0.714823175319789	1.0442328197963	0.822393942215188	0.511227441437071	0.895266763545775	0.950775746575046
TrH2_TrispH2_007948	0	0.0405947125386918	0	0.0146612517776768	0.0231765823811621	0.0158242871158654	0.0313784555524177	0.0975446615200245	0.101355264682034	0.0483714930667527	0.0441225135125198	0.0155168668342488	0.0104332130905525	0.0259497612621964	0
TrH2_TrispH2_007918	0.0220765172086452	0.010148678134673	0.0886655829762081	0.0439837553330303	0.0231765823811621	0.0316485742317309	0.0627569111048354	0.181154371394331	0.275107146994092	0.0268730517037515	0.0735375225208663	0.093101201005493	0.023474729453743	0.0518995225243928	0.0432170793897748
TrH2_TrispH2_007920	0	0	0	0	0.0231765823811621	0.0158242871158654	0	0	0.0144793235260049	0.0107492206815006	0	0.0155168668342488	0	0	0
TrH2_TrispH2_007922	0	0	0	0	0	0	0	0.0278699032914356	0.0868759411560292	0.0107492206815006	0.00735375225208663	0	0.00260830327263812	0	0
TrH2_TrispH2_007925	0	0.0202973562693459	0	0.0439837553330303	0	0	0.0313784555524177	0.0278699032914356	0.0579172941040195	0.0107492206815006	0.00735375225208663	0.093101201005493	0.109548737450801	0.0129748806310982	0
TrH2_TrispH2_007926	0	0	0	0	0	0	0	0	0.0144793235260049	0	0	0	0.00260830327263812	0	0
TrH2_TrispH2_007928	0.0220765172086452	0.010148678134673	0.0591103886508054	0.0733062588883839	0	0.0632971484634617	0.0156892277762089	0.0418048549371534	0.0289586470520097	0.0268730517037515	0.0220612567562599	0.0155168668342488	0.00260830327263812	0.0389246418932946	0
TrH2_TrispH2_007931	0.0662295516259355	0.0608920688080378	0	0	0	0	0.0313784555524177	0	0.0144793235260049	0.0053746103407503	0.0514762657646064	0.0310337336684977	0.00521660654527623	0.0389246418932946	0
TrH2_TrispH2_007932	0	0.0710407469427107	0.0295551943254027	0.0586450071107071	0.0463531647623242	0.0158242871158654	0.0156892277762089	0.0418048549371534	0.0434379705780146	0.0322476620445018	0.0367687612604331	0.0465506005027465	0.0104332130905525	0.0389246418932946	0
TrH2_TrispH2_007935	0.0220765172086452	0.0608920688080378	0.0295551943254027	0.0439837553330303	0.0231765823811621	0.0158242871158654	0.0627569111048354	0.0418048549371534	0.0723966176300243	0.053746103407503	0.0882450270250395	0	0.0182581229084668	0.0908241644176874	0
TrH2_TrispH2_007937	0	0	0	0	0	0	0.0156892277762089	0.0139349516457178	0.0144793235260049	0.0053746103407503	0.0220612567562599	0	0	0	0
TrH2_TrispH2_007939	0	0	0.0295551943254027	0	0	0	0	0	0	0	0.00735375225208663	0	0.00260830327263812	0.0129748806310982	0
TrH2_TrispH2_007941	0.0220765172086452	0.0913381032120566	0.206886360277819	0.117290014221414	0.0463531647623242	0	0.109824594433462	0.0975446615200245	0.101355264682034	0.118241427496506	0.117660036033386	0.0310337336684977	0.0312996392716574	0.0389246418932946	0.129651238169325
TrH2_TrispH2_007943	0.132459103251871	0.0811894250773837	0.0886655829762081	0.0733062588883839	0.0695297471434862	0.0474728613475963	0.0156892277762089	0.0418048549371534	0.159272558786054	0.0429968827260024	0.0735375225208663	0.0775843341712441	0.0312996392716574	0.0518995225243928	0.0432170793897748
TrH2_TrispH2_007944	0.220765172086452	0.223270918962805	0.44332791488104	0.278563783775859	0.254942406192783	0.205715732506251	0.266716872195551	0.222959226331485	0.101355264682034	0.295603568741266	0.308857594587638	0.170685535176737	0.109548737450801	0.298422254515258	0.216085396948874
TrH2_TrispH2_007946	0	0	0	0	0	0	0	0	0.0144793235260049	0	0	0	0	0	0
TrH2_TrispH2_007947	0.0220765172086452	0.0913381032120566	0.0591103886508054	0.0293225035553536	0.0463531647623242	0.0316485742317309	0.0627569111048354	0.0418048549371534	0.130313911734044	0.0376222723852521	0.058830018016693	0	0.0130415163631906	0.0129748806310982	0.0432170793897748
TrH2_TrispH2_007950	0.0220765172086452	0	0.0295551943254027	0.0146612517776768	0	0	0	0.0139349516457178	0.0144793235260049	0.0161238310222509	0.0220612567562599	0	0.0130415163631906	0.0129748806310982	0
TrH2_TrispH2_007951	0	0.010148678134673	0	0	0	0	0.0470676833286266	0.0139349516457178	0.0434379705780146	0.0107492206815006	0.0220612567562599	0	0.00260830327263812	0	0
TrH2_TrispH2_007952	0	0	0	0	0	0	0	0	0	0.0053746103407503	0.00735375225208663	0	0.00260830327263812	0.0129748806310982	0
TrH2_orphan_1038	0	0	0	0	0	0	0	0	0	0.0053746103407503	0.00735375225208663	0	0.00260830327263812	0.0259497612621964	0.0864341587795497
TrH2_TrispH2_009482	0	0	0	0	0	0.0316485742317309	0.0156892277762089	0	0	0.0376222723852521	0.00735375225208663	0	0.00782490981791435	0.0259497612621964	0
TrH2_TrispH2_009483	0	0	0	0	0	0	0	0.0139349516457178	0	0	0.132367540537559	0	0.0652075818159529	0	0
TrH2_orphan_1039	0	0	0	0	0	0	0	0.0139349516457178	0	0	0.0882450270250395	0	0.00521660654527623	0.103799045048786	0
TrH2_TrispH2_009484	0.0220765172086452	0.0202973562693459	0	0	0	0	0	0	0	0.0107492206815006	0	0	0.0782490981791435	0.0778492837865892	0
TrH2_TrispH2_009485	0.529836413007484	0.497285228598975	0	0	0.231765823811621	0.0158242871158654	0.156892277762089	0.585267969120147	0	0.0161238310222509	0.00735375225208663	0	0	0	0
TrH2_TrispH2_009486	0.0441530344172903	0.0608920688080378	0.0591103886508054	0.0879675106660607	0.0231765823811621	0	0.0941353666572531	0.0836097098743067	0.144793235260049	0.0214984413630012	0.0441225135125198	0.0465506005027465	0.0156498196358287	0.0129748806310982	0
TrH2_TrispH2_009487	0.0662295516259355	0	0	0	0	0	0.0156892277762089	0	0.0434379705780146	0.0268730517037515	0.00735375225208663	0	0	0	0
TrH2_TrispH2_009488	0	0	0.295551943254027	0.219918776665152	0	0.0158242871158654	0.0156892277762089	0	0.0144793235260049	0.0053746103407503	0	0	0	0	0
TrH2_TrispH2_009490	0.0220765172086452	0	0	0.0586450071107071	0.0231765823811621	0.0791214355793271	0.0156892277762089	0.0278699032914356	0.0868759411560292	0.0214984413630012	0.0514762657646064	0.0155168668342488	0.0156498196358287	0.0129748806310982	0
TrH2_TrispH2_009493	0.0662295516259355	0.131932815750748	0.118220777301611	0.117290014221414	0.162236076668135	0.0316485742317309	0.14120304998588	0.153284468102896	0.0723966176300243	0.091368375792755	0.147075045041733	0.124134934673991	0.114765343996077	0.116773925679884	0
TrH2_TrispH2_009496	0.0441530344172903	0.0304460344040189	0.0295551943254027	0	0.11588291190581	0.0158242871158654	0.0313784555524177	0.0418048549371534	0.115834588208039	0.0376222723852521	0.0661837702687796	0.0310337336684977	0.0156498196358287	0.0259497612621964	0
TrH2_TrispH2_009499	0	0	0.0591103886508054	0.219918776665152	0	0	0	0.0139349516457178	0.0144793235260049	0	0.0147075045041733	0.0155168668342488	0.00260830327263812	0.0129748806310982	0
TrH2_orphan_1040	0	0	0	0	0	0	0	0	0	0	0.00735375225208663	0	0.00260830327263812	0	0
TrH2_orphan_1041	0	0	0	0	0	0	0	0	0	0	0	0	0.0625992785433148	0.0259497612621964	0
TrH2_orphan_1042	0.0883060688345807	0.17252752828944	0	0	0	0	0	0.0139349516457178	0	0.0053746103407503	0.00735375225208663	0	0	0.0259497612621964	0
TrH2_orphan_1043	0	0.0507433906733648	0	0	0	0	0.0156892277762089	0.0139349516457178	0	0	0.0220612567562599	0	0.00260830327263812	0	0
TrH2_TrispH2_009489	0	0	0	0	0	0.0158242871158654	0	0	0	0.0322476620445018	0	0.0155168668342488	0	0	0
TrH2_TrispH2_009491	0.0883060688345807	0.0811894250773837	0.0295551943254027	0.131951265999091	0.0231765823811621	0.142418584042789	0.0156892277762089	0.0557398065828712	0.0434379705780146	0.091368375792755	0.0808912747729529	0.0310337336684977	0.0130415163631906	0.0518995225243928	0.129651238169325
TrH2_TrispH2_009492	0.176612137669161	0.111635459481403	0.0591103886508054	0.0146612517776768	0.139059494286972	0.126594296926923	0.0941353666572531	0.111479613165742	0.0579172941040195	0.0698699344297538	0.0441225135125198	0.0465506005027465	0.0286913359990193	0.129748806310982	0.0864341587795497
TrH2_TrispH2_009494	0.0220765172086452	0.010148678134673	0	0	0.0231765823811621	0.0316485742317309	0	0.0278699032914356	0.0579172941040195	0.0214984413630012	0.058830018016693	0	0	0.129748806310982	0.0864341587795497
TrH2_TrispH2_009495	0	0	0	0.0146612517776768	0	0	0.0313784555524177	0.0139349516457178	0.0289586470520097	0	0.0147075045041733	0	0.00260830327263812	0	0
TrH2_TrispH2_009497	2.71541161666336	2.33419597097478	0.709324663809665	0.879675106660607	2.0163626671611	1.39253726619616	1.6003012331733	1.83941361723475	1.82439476427661	1.68762764699559	1.46339669816524	1.3034168140769	0.461669679256947	1.59591031762508	1.12364406413415
TrH2_TrispH2_009498	0	0	0	0.0146612517776768	0	0	0	0	0.0289586470520097	0	0.0147075045041733	0.0155168668342488	0	0	0
TrH2_TrispH2_009500	0	0	0.0886655829762081	0	0.0463531647623242	0	0	0.0278699032914356	0.0579172941040195	0.0107492206815006	0.0220612567562599	0.0310337336684977	0.0104332130905525	0	0.0432170793897748
TrH2_TrispH2_009501	0.375300792546968	0.192824884558786	0.265996748928624	0.146612517776768	0.324472153336269	0.17406715827452	0.125513822209671	0.69674758228589	0.796362793930268	0.252606686015264	0.0808912747729529	0.108618067839742	0.067815885088591	0.116773925679884	0.129651238169325
TrH2_TrispH2_008759	0.0441530344172903	0.0811894250773837	0.0886655829762081	0.205257524887475	0.0463531647623242	0.0632971484634617	0	0.0557398065828712	0.0723966176300243	0.0429968827260024	0.110306283781299	0.201719268845235	0.0312996392716574	0.0389246418932946	0.0432170793897748
TrH2_TrispH2_008763	0	0.0202973562693459	0	0	0.0231765823811621	0	0	0	0.0434379705780146	0.0376222723852521	0.00735375225208663	0	0.0104332130905525	0.0259497612621964	0
TrH2_TrispH2_008764	0	0	0	0	0	0	0	0	0	0	0	0	0.044341155634848	9.51058750259498	0
TrH2_TrispH2_008765	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25856342121652	0
TrH2_TrispH2_008766	0	0	0.0295551943254027	0	0	0	0	0	0.0144793235260049	0	0	0	0	0	0
TrH2_TrispH2_008767	0.0883060688345807	0.0507433906733648	0.0591103886508054	0	0.0695297471434862	0.0316485742317309	0.0313784555524177	0.0557398065828712	0.0144793235260049	0.0107492206815006	0.0147075045041733	0.0155168668342488	0.00782490981791435	0	0.172868317559099
TrH2_TrispH2_008769	0	0	0	0	0.0231765823811621	0	0	0	0	0.0053746103407503	0	0.0155168668342488	0.00260830327263812	0	0
TrH2_TrispH2_008771	0	0	0	0	0.0927063295246483	0.0632971484634617	0.0156892277762089	0.0557398065828712	0.0868759411560292	0.0053746103407503	0.0220612567562599	0	0	0.0259497612621964	0
TrH2_TrispH2_008775	0	0	0	0	0	0	0	0	0	0.0107492206815006	0	0	0	0	0.172868317559099
TrH2_TrispH2_008778	0	0.010148678134673	0.0295551943254027	0.0146612517776768	0.0231765823811621	0.0158242871158654	0	0.0139349516457178	0.0144793235260049	0.0107492206815006	0.00735375225208663	0.0155168668342488	0.00782490981791435	0.0389246418932946	0.0864341587795497
TrH2_TrispH2_008761	0	0	0	0	0	0	0	0.0278699032914356	0.0868759411560292	0.0322476620445018	0.0882450270250395	0.0155168668342488	0	0.064874403155491	0
TrH2_TrispH2_008762	0	0	0	0	0	0	0	0.0139349516457178	0	0.0053746103407503	0	0	0	0	0
TrH2_TrispH2_008768	0	0.010148678134673	0.0295551943254027	0.0146612517776768	0	0	0	0	0	0.0053746103407503	0.0147075045041733	0	0	0	0
TrH2_TrispH2_008770	0.0220765172086452	0	0.0591103886508054	0.0146612517776768	0.0695297471434862	0.0316485742317309	0.251027644419342	0.0975446615200245	0	0.107492206815006	0.117660036033386	0.0620674673369953	0.0417328523622099	0.324372015777455	0.302519555728424
TrH2_TrispH2_008772	0	0	0	0	0	0	0	0	0	0.0161238310222509	0	0	0	0	0
TrH2_TrispH2_008773	0	0	0	0	0.0231765823811621	0	0	0.0139349516457178	0	0.0053746103407503	0	0.0155168668342488	0	0	0
TrH2_TrispH2_008776	0	0.010148678134673	0	0	0	0	0	0.0278699032914356	0	0	0.00735375225208663	0	0	0	0.0864341587795497
TrH2_TrispH2_008777	0.0220765172086452	0.0507433906733648	0	0.0146612517776768	0	0	0	0.0278699032914356	0	0.0161238310222509	0.00735375225208663	0	0.00260830327263812	0	0
TrH2_TrispH2_008779	0	0.0405947125386918	0	0	0	0	0	0.0836097098743067	0.0289586470520097	0.0053746103407503	0	0	0	0.0908241644176874	0
TrH2_orphan_1045	0	0	0	0	0	0	0	0.0139349516457178	0	0	0	0	0.0104332130905525	0.0129748806310982	0
TrH2_TrispH2_008693	0	0.0202973562693459	0.0295551943254027	0.0146612517776768	0	0	0	0.0139349516457178	0.0144793235260049	0.0107492206815006	0.00735375225208663	0.0155168668342488	0.00521660654527623	0.0389246418932946	0.0864341587795497
TrH2_TrispH2_008694	0	0.010148678134673	0	0	0	0	0.0156892277762089	0	0	0	0	0	0	0	0.0432170793897748
TrH2_TrispH2_008695	0	0.0202973562693459	0.0295551943254027	0	0	0	0	0	0	0.0053746103407503	0.00735375225208663	0	0	0	0
TrH2_TrispH2_008696	0	0.010148678134673	0.265996748928624	0.0439837553330303	0	0.0158242871158654	0	0.0139349516457178	0	0.0214984413630012	0.0147075045041733	0	0.00260830327263812	0.0389246418932946	0.172868317559099
TrH2_TrispH2_008697	0	0.0405947125386918	0.0295551943254027	0.0146612517776768	0.0927063295246483	0.0316485742317309	0.0313784555524177	0.0278699032914356	0.0144793235260049	0.0322476620445018	0	0	0.00260830327263812	0.0129748806310982	0.129651238169325
TrH2_TrispH2_008698	0.0220765172086452	0.010148678134673	0	0	0	0.0158242871158654	0	0	0	0	0	0.0155168668342488	0	0	0
TrH2_TrispH2_008699	0	0	0	0	0	0	0	0.0139349516457178	0	0	0	0	0	0	0
TrH2_TrispH2_008700	0.375300792546968	0.263865631501497	0	0.0146612517776768	0.11588291190581	0.0316485742317309	0.0313784555524177	0.0139349516457178	0	0.0268730517037515	0.00735375225208663	0.0155168668342488	0	0.0389246418932946	0.0432170793897748
TrH2_TrispH2_008701	0	0.010148678134673	0	0	0	0	0	0	0	0	0.00735375225208663	0	0	0.0129748806310982	0
TrH2_TrispH2_008702	0	0	0	0	0	0	0	0	0	0	0	0.0155168668342488	0	0	0
TrH2_TrispH2_008703	0	0	0	0	0.0231765823811621	0	0	0	0.0144793235260049	0.0053746103407503	0	0	0	0	0
TrH2_TrispH2_008704	0	0	0	0.0146612517776768	0	0	0	0	0	0.0053746103407503	0	0	0.00260830327263812	0	0
TrH2_TrispH2_008705	0	0	0	0	0	0	0	0	0	0.0107492206815006	0	0	0	0	0
TrH2_TrispH2_008706	0	0	0	0	0	0	0	0	0	0.0053746103407503	0	0	0	0	0
TrH2_TrispH2_008707	0	0	0.0295551943254027	0.0146612517776768	0	0	0.0156892277762089	0	0	0.0053746103407503	0	0	0.00260830327263812	0	0
TrH2_TrispH2_008709	0	0	0	0	0	0.0316485742317309	0	0	0	0.0214984413630012	0	0.0155168668342488	0	0	0
TrH2_TrispH2_008710	0.0883060688345807	0.0710407469427107	0.32510713757943	0.102628762443737	0.0231765823811621	0	0.0313784555524177	0.0975446615200245	0.188231205838063	0.107492206815006	0.125013788285473	0.124134934673991	0.0417328523622099	0.0908241644176874	0.0864341587795497
TrH2_TrispH2_008713	0	0	0	0	0	0	0.0156892277762089	0	0	0.0053746103407503	0	0	0.00260830327263812	0	0
TrH2_TrispH2_008714	0	0	0.0295551943254027	0.102628762443737	0	0	0	0	0.0144793235260049	0.0107492206815006	0.0147075045041733	0	0	0.0129748806310982	0
TrH2_TrispH2_008717	0	0.0202973562693459	0	0.0146612517776768	0	0	0	0	0	0.0053746103407503	0.00735375225208663	0.0155168668342488	0	0.0129748806310982	0
TrH2_TrispH2_008718	0	0	0	0	0	0.0158242871158654	0.0313784555524177	0.0418048549371534	0.0434379705780146	0.0161238310222509	0.0220612567562599	0	0.0104332130905525	0.0259497612621964	0
TrH2_TrispH2_008720	0	0.0811894250773837	0.118220777301611	0.0293225035553536	0.0231765823811621	0.0632971484634617	0.0784461388810443	0.195089323040049	0.188231205838063	0.0644953240890035	0.0735375225208663	0.0620674673369953	0.0391245490895717	0.0129748806310982	0.0432170793897748
TrH2_TrispH2_008724	0	0	0	0	0	0	0	0	0	0	0	0	0.00521660654527623	0.0129748806310982	0.0432170793897748
TrH2_TrispH2_008726	1.25836148089277	0.72055614756178	0	0	0.764827218578348	0.632971484634617	0.941353666572531	0.905771856971656	0.622610911618209	0.327851230785768	0.382395117108505	0.201719268845235	0.067815885088591	0.467095702719535	0.0864341587795497
TrH2_TrispH2_008729	0	0	0	0.0293225035553536	0.0231765823811621	0.0158242871158654	0	0	0.0144793235260049	0	0	0	0.00260830327263812	0	0.0432170793897748
TrH2_TrispH2_008715	0.0220765172086452	0	0.0886655829762081	0.102628762443737	0	0.0158242871158654	0.0313784555524177	0.0557398065828712	0.0868759411560292	0.0268730517037515	0.0147075045041733	0.0620674673369953	0.00782490981791435	0.0129748806310982	0.0432170793897748
TrH2_TrispH2_008719	0	0	0	0.0146612517776768	0	0	0	0.0139349516457178	0	0.0053746103407503	0.0147075045041733	0	0	0	0
TrH2_TrispH2_008721	0	0.010148678134673	0.0295551943254027	0.0146612517776768	0	0.0158242871158654	0.0156892277762089	0.0557398065828712	0	0.0107492206815006	0.0147075045041733	0	0.00521660654527623	0	0
TrH2_TrispH2_008722	0.0220765172086452	0.010148678134673	0	0.0146612517776768	0	0	0	0.0278699032914356	0.0289586470520097	0.0053746103407503	0.0147075045041733	0	0.00260830327263812	0.0259497612621964	0
TrH2_TrispH2_008723	0.0220765172086452	0	0	0.0146612517776768	0	0	0.0470676833286266	0.0139349516457178	0.0289586470520097	0.0214984413630012	0.0367687612604331	0.0155168668342488	0.0156498196358287	0.0129748806310982	0
