lipophil	trans	unknown_1	unknown_2	fibre	gland	epithelia_gland_like	epithelia	peptidergic
TrH2_TrispH2_010643	0.0260380569176608	0.0282163310833748	0.0149180996330147	0.0321534792744032	0.0321633183030633	0.0233203110859886	0.0257078220333173	0.0266879511313961	0.0272530372792863
TrH2_TrispH2_010645	0.0936859498900147	0.074067869093859	0.0762480647909643	0.081723426489108	0.103517234538431	0.0953696304113564	0.10092700501969	0.0970321186197058	0.0900067415408007
TrH2_TrispH2_010646	0.00587132655986468	0.013226405195332	0.00663026650356211	0.00401918490930039	0.00810839957220084	0.00522096516850491	0.00380856622715812	0.006424877124225	0.0060960741282614
TrH2_TrispH2_010647	0.0584579905308266	0.0537873811276833	0.06298753178384	0.0582781811848557	0.0364877980749038	0.0487290082393792	0.0485592193962661	0.0517284978719654	0.0530717041754522
TrH2_TrispH2_010648	0.0515655636996811	0.0423244966250623	0.0762480647909643	0.0555987245786555	0.0543262771337456	0.058474809887255	0.0523677856234242	0.0596360389479346	0.060960741282614
TrH2_TrispH2_008183	0.00740297696678591	0.00352704138542186	0.00994539975534317	0.010047962273251	0.00459475975758048	0.0121822520598448	0.00380856622715812	0.00840176239321731	0.0121921482565228
TrH2_TrispH2_008184	0.000510550135640407	0	0.00165756662589053	0	0.000810839957220084	0.00208838606740196	0	0.000494221317248077	0.00107577778734025
TrH2_TrispH2_008185	0.0257827818498406	0.0176352069271093	0.0248634993883579	0.020765788698052	0.0172979190873618	0.0243645041196896	0.0247556804765278	0.0191098909335923	0.0211569631510249
TrH2_TrispH2_008188	0.0186350799508749	0.0176352069271093	0.0116029663812337	0.0174164679403017	0.0208115589019822	0.0153148311609477	0.0104735571246848	0.0196041122508404	0.0136265186396431
TrH2_TrispH2_008191	0.0068924268311455	0.00969936380991011	0.00663026650356211	0.00401918490930039	0.00594615968628062	0.00487290082393792	0.00666499089752672	0.00807228151505192	0.00645466672404148
TrH2_TrispH2_008193	0.015061229001392	0.0167534465807538	0.0132605330071242	0.0140671471825514	0.0143248392442215	0.00835354426960786	0.00856927401110578	0.0140029373220288	0.0111163704691826
TrH2_TrispH2_008195	0.0717322940574772	0.0705408277084371	0.0795631980427453	0.0723453283674071	0.0613535567629863	0.0661322254677289	0.0828363154406892	0.0640840308031673	0.060960741282614
TrH2_TrispH2_008200	0.00918990244152733	0.00969936380991011	0.00165756662589053	0.00870823397015085	0.010000359472381	0.00939773730330884	0.0104735571246848	0.0103786476622096	0.0107577778734025
TrH2_TrispH2_008203	0.0140401287301112	0.0158716862343984	0.00828783312945264	0.0154068754856515	0.0164870791301417	0.00870160861417485	0.00856927401110578	0.0113670902967058	0.0157780742143236
TrH2_TrispH2_008186	0.0232300311716385	0.0273345707370194	0.0198907995106863	0.020095924546502	0.0308119183743632	0.0142706381272468	0.0218992558061592	0.0224046997152462	0.0190054075763444
TrH2_TrispH2_008187	0.00382912601730305	0.00529056207813278	0.0116029663812337	0.00535891321240052	0.00648671965776067	0.00696128689133988	0.00761713245431625	0.00774280063688654	0.0060960741282614
TrH2_TrispH2_008189	0.117171256129473	0.149899258880429	0.114372097186446	0.118565954824362	0.130004673140953	0.124258971010417	0.129491251723376	0.133933976974229	0.120128519586328
TrH2_TrispH2_008190	0.011232102984089	0.013226405195332	0.00497269987767158	0.00870823397015085	0.00648671965776067	0.00696128689133988	0.0123778402382639	0.0085665028323	0.00896481489450206
TrH2_TrispH2_008192	0.0148059539335718	0.0158716862343984	0.0182332328847958	0.0174164679403017	0.018919599001802	0.0107899946815768	0.014282123351843	0.0179567078600135	0.0150608890227635
TrH2_TrispH2_008194	0.0433967615294346	0.0423244966250623	0.0464118655249348	0.0475603547600547	0.0318930383173233	0.0421157856926063	0.0476070778394765	0.0433267354787481	0.0412381485147095
TrH2_TrispH2_008196	0.163886593540571	0.240720574555042	0.0977964309275411	0.133972830310013	0.219467348420903	0.132960579624592	0.135204101064113	0.155350234054979	0.126583186310369
TrH2_TrispH2_008197	0.00638187669550509	0.011462884502621	0.00663026650356211	0.00468904906085046	0.0137842792727414	0.0059170938576389	0.00285642467036859	0.00955494546679615	0.00358592595780082
TrH2_TrispH2_008198	1.02518467236594	1.17715006238454	1.25477793579913	1.12671150290721	0.77597383905962	1.06264044396303	1.08448923318328	1.05170296310391	1.09836912087439
TrH2_TrispH2_008199	0.22540788488524	0.198396077929979	0.230401760998783	0.219715441708422	0.224872948135703	0.243296976852329	0.231370398299856	0.227506546373198	0.248146076279817
TrH2_TrispH2_008201	0.00127637533910102	0	0	0	0.000810839957220084	0.000696128689133988	0	0.000329480878165385	0.00179296297890041
TrH2_TrispH2_008202	0.00944517750934754	0.011462884502621	0.0165756662589053	0.010047962273251	0.0124328793440413	0.00696128689133988	0.0123778402382639	0.00906072414954808	0.0111163704691826
TrH2_TrispH2_008204	0.0592238157342872	0.0423244966250623	0.0480694321508253	0.0448808981538544	0.0521640372478254	0.0494251369285131	0.0495113609530556	0.0487631699684769	0.0656224450277551
TrH2_TrispH2_008205	0.00816880217024652	0.00793584311719918	0.00331513325178106	0.00468904906085046	0.00891923952942092	0.00348064344566994	0.00571284934073719	0.00873124327138269	0.00358592595780082
TrH2_TrispH2_008574	0.045183687004176	0.119919407104343	0.0381240323954821	0.0381822566383537	0.106760594367311	0.0459444934828432	0.0380856622715812	0.0826997004195115	0.0380108151526887
TrH2_TrispH2_008576	0.0222089309003577	0.0387974552396404	0.0149180996330147	0.0167466037887516	0.0300010784171431	0.0247125684642566	0.0199949726925802	0.0289943172785538	0.017212444597444
TrH2_TrispH2_008578	0.00510550135640407	0.00440880173177732	0.00165756662589053	0.00468904906085046	0.00513531972906053	0.00522096516850491	0.00761713245431625	0.00411851097706731	0.00466170374514107
TrH2_TrispH2_008580	0.0122532032553698	0.00881760346355464	0.0132605330071242	0.00937809812170092	0.0118923193725612	0.00939773730330884	0.0123778402382639	0.00988442634496154	0.00502029634092115
TrH2_TrispH2_008582	0.0109768279162688	0.00705408277084371	0.00828783312945264	0.010717826424801	0.0108111994296011	0.0100938659924428	0.00380856622715812	0.00840176239321731	0.0107577778734025
TrH2_TrispH2_008584	0.221834033935757	0.16136214338305	0.232059327624674	0.249859328528174	0.183520110317479	0.224849566590278	0.22375326584554	0.214327311246583	0.248146076279817
TrH2_TrispH2_008585	0.00970045257716774	0.00705408277084371	0.00828783312945264	0.00937809812170092	0.0124328793440413	0.00800547992504086	0.00666499089752672	0.00971968590587884	0.00717185191560165
TrH2_TrispH2_008587	0.134529960741247	0.146372217495007	0.150838562956038	0.121915275582112	0.127842433255033	0.118341877152778	0.117113411485112	0.130144946875327	0.116542593628527
TrH2_TrispH2_008589	0.0326752086809861	0.0185169672734647	0.0215483661365769	0.0294740226682029	0.0300010784171431	0.0306296623218955	0.0352292376012126	0.0261937298141481	0.0362178521737883
TrH2_TrispH2_008591	0.00255275067820204	0.00264528103906639	0.00165756662589053	0.00267945660620026	0.000810839957220084	0.00348064344566994	0.00285642467036859	0.00131792351266154	0.00394451855358091
TrH2_TrispH2_008593	0.0229747561038183	0.0290980914297303	0.0248634993883579	0.0234452453042523	0.0208115589019822	0.0177512815729167	0.0228513973629487	0.0227341805934115	0.0186468149805643
TrH2_TrispH2_008595	1.91762630946537	1.63831072352845	2.08024611549261	1.9988746282254	1.57032671714956	1.90739260822713	1.91570881226054	1.81247431078778	1.93640001721244
TrH2_TrispH2_008597	0.0196561802221557	0.0176352069271093	0.0149180996330147	0.0187561962434018	0.0235143587593824	0.0142706381272468	0.0228513973629487	0.0191098909335923	0.0114749630649626
TrH2_TrispH2_008598	0.0242511314429193	0.0141081655416874	0.0198907995106863	0.0227753811527022	0.0172979190873618	0.0274970832207925	0.0266599635901069	0.0233931423497423	0.0233085187257054
TrH2_orphan_1144	0.00893462737370713	0.00529056207813278	0.00331513325178106	0.00669864151550066	0.00216223988592022	0.00452483647937092	0.00571284934073719	0.00345954922073654	0.00502029634092115
TrH2_TrispH2_008599	0.0155717791370324	0.00352704138542186	0.00497269987767158	0.0174164679403017	0.00378391980036039	0.0107899946815768	0.0114256986814744	0.00840176239321731	0.00717185191560165
TrH2_TrispH2_008575	0.00102110027128081	0	0	0.00133972830310013	0.000270279985740028	0.000348064344566994	0.000952141556789531	0.000329480878165385	0.000717185191560165
TrH2_TrispH2_008577	0.12585060843536	0.100520679484523	0.109399397308775	0.10047962273251	0.118382633754132	0.124955099699551	0.114256986814744	0.123555329312019	0.117618371415867
TrH2_TrispH2_008579	0.00280802574602224	0.00176352069271093	0.00165756662589053	0	0.00297307984314031	0.000348064344566994	0.00190428311357906	0.00131792351266154	0.00215155557468049
TrH2_TrispH2_008583	0.00663715176332529	0.00529056207813278	0.00663026650356211	0.00535891321240052	0.00837867955794087	0.0055690295130719	0.00571284934073719	0.010708128540375	0.00860622229872198
TrH2_orphan_1145	0.00178692547474143	0	0	0.0020095924546502	0.000270279985740028	0.000348064344566994	0	0.000988442634496154	0.00107577778734025
TrH2_TrispH2_008586	0.0268038821211214	0.036152174200574	0.0298361992660295	0.020765788698052	0.0421636777754444	0.0281932119099265	0.0285642467036859	0.0314654238647942	0.0294045928539668
TrH2_TrispH2_008588	0.00791352710242631	0.00793584311719918	0.0132605330071242	0.0127274188794512	0.00864895954368089	0.00870160861417485	0.00952141556789531	0.00906072414954808	0.00753044451138173
TrH2_TrispH2_008590	0.0291013577315032	0.0273345707370194	0.03149376589192	0.0381822566383537	0.0305416383886232	0.0309777266664625	0.0199949726925802	0.0308064621084635	0.0301217780455269
TrH2_TrispH2_008592	0.0204220054256163	0.0220440086588866	0.0182332328847958	0.0187561962434018	0.0240549187308625	0.0226241823968546	0.0152342649086325	0.0187804100554269	0.017212444597444
TrH2_TrispH2_008594	0.0229747561038183	0.0220440086588866	0.0232059327624674	0.0194260603949519	0.019189878987542	0.0208838606740196	0.0104735571246848	0.0215809975198327	0.0182882223847842
TrH2_TrispH2_008596	0.368872473000194	0.382683990318271	0.333170891803996	0.31081696631923	0.371634980392538	0.34388757243219	0.327536695535599	0.358145714565773	0.337077040033277
TrH2_orphan_1146	0.000765825203460611	0	0	0.000669864151550066	0.000270279985740028	0.000696128689133988	0.000952141556789531	0.000823702195413461	0.000358592595780082
TrH2_TrispH2_010689	0	0	0	0	0	0	0	0.000164740439082692	0
TrH2_orphan_1147	0.000255275067820204	0	0	0.000669864151550066	0.000270279985740028	0	0	0.000494221317248077	0.000358592595780082
TrH2_TrispH2_010693	0.072753394328758	0.0749496294402144	0.0779056314168548	0.0656466868519064	0.0727053161640675	0.0678725471905638	0.0714106167592148	0.0754511210998731	0.0706427413686762
TrH2_TrispH2_010695	0.000765825203460611	0.000881760346355464	0.00331513325178106	0.00133972830310013	0.00270279985740028	0.00243645041196896	0.00380856622715812	0.00131792351266154	0.000358592595780082
TrH2_TrispH2_010698	0.33900529006523	0.309497881570768	0.371294924199478	0.395219849414539	0.299740504185691	0.340058864641953	0.334201686433125	0.324373924553821	0.357875410588522
TrH2_TrispH2_010699	0.0783694458208025	0.0705408277084371	0.0497269987767158	0.0676562793065566	0.0854084754938488	0.0636957750557599	0.0695063336456358	0.0770985254907	0.060960741282614
TrH2_orphan_1148	0.000255275067820204	0	0	0	0.000270279985740028	0.00104419303370098	0.000952141556789531	0.000164740439082692	0
TrH2_TrispH2_010701	0.0068924268311455	0.011462884502621	0.0182332328847958	0.010717826424801	0.00567587970054059	0.0111380590261438	0.00952141556789531	0.00889598371046538	0.00932340749028214
TrH2_orphan_1149	0.00127637533910102	0	0	0	0.000810839957220084	0.000348064344566994	0	0.000494221317248077	0.000717185191560165
TrH2_TrispH2_010702	0.0158270542048526	0.0220440086588866	0.0182332328847958	0.00937809812170092	0.0264874386025227	0.0163590241946487	0.016186406465422	0.0169682652255173	0.0114749630649626
TrH2_TrispH2_010703	0.00561605149204448	0.00881760346355464	0.0149180996330147	0.00468904906085046	0.00540559971480056	0.00696128689133988	0.00952141556789531	0.00609539624605961	0.00430311114936099
TrH2_TrispH2_010704	0.0102110027128081	0.00352704138542186	0.00994539975534317	0.010717826424801	0.00837867955794087	0.00696128689133988	0.0104735571246848	0.0085665028323	0.0107577778734025
TrH2_TrispH2_010705	0.000255275067820204	0	0	0	0	0	0	0.000329480878165385	0.000717185191560165
TrH2_TrispH2_010706	0.00153165040692122	0.00176352069271093	0	0	0.00135139992870014	0.00139225737826798	0	0	0.000717185191560165
TrH2_TrispH2_010707	0.00306330081384244	0.00264528103906639	0.00663026650356211	0.00334932075775033	0.00135139992870014	0.00278451475653595	0.00380856622715812	0.00181214482990962	0.00358592595780082
TrH2_TrispH2_010708	0.000255275067820204	0	0	0	0.000270279985740028	0	0	0	0
TrH2_TrispH2_010687	0.00357385094948285	0.00529056207813278	0.00497269987767158	0.00401918490930039	0.00270279985740028	0.00174032172283497	0.00285642467036859	0.00263584702532308	0.00251014817046058
TrH2_TrispH2_010688	0	0.000881760346355464	0.00165756662589053	0	0.000810839957220084	0	0	0.000164740439082692	0
TrH2_TrispH2_010690	0.0135295785944708	0.0149899258880429	0.0116029663812337	0.00803836981860079	0.0210818388877222	0.0100938659924428	0.014282123351843	0.0123555329312019	0.0111163704691826
TrH2_TrispH2_010691	0.0645845921585115	0.0440880173177732	0.0762480647909643	0.0656466868519064	0.0527045972193054	0.0776183488384397	0.0685541920888462	0.0635898094859192	0.0692083709855559
TrH2_TrispH2_010692	0.0699453685827358	0.154308060612206	0.0779056314168548	0.0636370943972562	0.141626712527775	0.0692648045688318	0.0656977674184776	0.111199796380817	0.0555818523459128
TrH2_orphan_1152	0.0068924268311455	0.00705408277084371	0.00828783312945264	0.00535891321240052	0.00810839957220084	0.0104419303370098	0.00666499089752672	0.00790754107596923	0.00860622229872198
TrH2_TrispH2_010694	0.144740963454055	0.129618770914253	0.0861934645463074	0.180193456766968	0.0951385549804898	0.138529609137664	0.147581941302377	0.116965711748712	0.141285482737352
TrH2_TrispH2_010696	0.000765825203460611	0.00176352069271093	0	0	0.000270279985740028	0.000696128689133988	0.00190428311357906	0.000494221317248077	0.00143437038312033
TrH2_TrispH2_010697	0.00893462737370713	0.00617232242448825	0.00994539975534317	0.00870823397015085	0.00459475975758048	0.00696128689133988	0.00476070778394766	0.00675435800239038	0.00573748153248132
TrH2_TrispH2_010700	0.0107215528484486	0.013226405195332	0.0232059327624674	0.0167466037887516	0.00513531972906053	0.00939773730330884	0.0209471142493697	0.0166387843473519	0.0150608890227635
TrH2_orphan_1153	0.000765825203460611	0	0	0	0.00135139992870014	0.000348064344566994	0	0.000823702195413461	0
TrH2_TrispH2_008903	0.268038821211214	0.231021210745132	0.336486025055777	0.273304573832427	0.259739066296167	0.279495668687296	0.296116024161544	0.270668541412863	0.292970150752327
TrH2_TrispH2_008906	0.00357385094948285	0.00440880173177732	0.00663026650356211	0.00401918490930039	0.00405419978610042	0.00278451475653595	0.00190428311357906	0.00247110658624038	0.00573748153248132
TrH2_TrispH2_008907	0.0122532032553698	0.0105811241562656	0.0182332328847958	0.0113876905763511	0.0164870791301417	0.00696128689133988	0.0133299817950534	0.0115318307357885	0.0136265186396431
TrH2_TrispH2_008908	0.00229747561038183	0.00264528103906639	0	0.00267945660620026	0.00351363981462036	0.00348064344566994	0	0.00329480878165385	0.00179296297890041
TrH2_TrispH2_008909	0.00229747561038183	0.00176352069271093	0.00497269987767158	0.00401918490930039	0.00135139992870014	0.00522096516850491	0.00571284934073719	0.00247110658624038	0.00502029634092115
TrH2_TrispH2_008911	0.0390570853764912	0.024689289697953	0.0414391656472632	0.0361726641837035	0.0308119183743632	0.0417677213480393	0.0409420869419498	0.0393729649407635	0.0469756300471908
TrH2_orphan_1155	0.000765825203460611	0	0	0	0.000270279985740028	0.000348064344566994	0.000952141556789531	0.000164740439082692	0.000717185191560165
TrH2_TrispH2_008914	0.00153165040692122	0.00176352069271093	0.00165756662589053	0.000669864151550066	0.000540559971480056	0.000348064344566994	0.00380856622715812	0.00131792351266154	0.00286874076624066
TrH2_TrispH2_008916	0.0176139796795941	0.024689289697953	0.0215483661365769	0.020765788698052	0.0251360386738226	0.0149667668163807	0.0123778402382639	0.0196041122508404	0.021874148342585
TrH2_TrispH2_008917	0.00893462737370713	0.0123446448489765	0.00994539975534317	0.0214356528496021	0.00594615968628062	0.0156628955055147	0.0171385480222116	0.0143324182001942	0.00968200008606222
TrH2_TrispH2_008918	0.0224642059681779	0.037915694893285	0.0198907995106863	0.0321534792744032	0.0327038782745434	0.0278451475653595	0.0314206713740545	0.0336070495728692	0.0272530372792863
TrH2_TrispH2_008919	0.00944517750934754	0.0202804879661757	0.0132605330071242	0.00736850566705072	0.0110814794153411	0.00904967295874184	0.00571284934073719	0.0120260520530365	0.00681325931982156
TrH2_TrispH2_008920	0.00765825203460611	0.0211622483125311	0.0116029663812337	0.010047962273251	0.0102706394581211	0.00417677213480393	0.0133299817950534	0.00971968590587884	0.00358592595780082
TrH2_TrispH2_008922	0.0130190284588304	0.011462884502621	0.00994539975534317	0.0147370113341014	0.0159465191586616	0.0146187024718137	0.00856927401110578	0.0141676777611115	0.0114749630649626
TrH2_TrispH2_008901	0.00408440108512326	0.00264528103906639	0.00663026650356211	0.00267945660620026	0.00324335982888034	0.00522096516850491	0.00761713245431625	0.00411851097706731	0.00286874076624066
TrH2_TrispH2_008902	0.0127637533910102	0.013226405195332	0.00331513325178106	0.010717826424801	0.0129734393155213	0.0100938659924428	0.0104735571246848	0.0105433881012923	0.00824762970294189
TrH2_TrispH2_008904	0.0173587046117738	0.0282163310833748	0.0182332328847958	0.0174164679403017	0.0216223988592022	0.0174032172283497	0.0228513973629487	0.0268526915704788	0.0225913335341452
TrH2_TrispH2_008905	0.0140401287301112	0.00969936380991011	0.0149180996330147	0.0154068754856515	0.0172979190873618	0.0111380590261438	0.0104735571246848	0.0163093034691865	0.0125507408523029
TrH2_orphan_1156	0.00127637533910102	0	0.00165756662589053	0.00267945660620026	0.0018919599001802	0.00208838606740196	0	0.002141625708075	0.00179296297890041
TrH2_TrispH2_008910	0.00357385094948285	0.00440880173177732	0.00497269987767158	0.00602877736395059	0.00513531972906053	0.00452483647937092	0.00190428311357906	0.00313006834257115	0.00717185191560165
TrH2_TrispH2_008912	0.000510550135640407	0.000881760346355464	0	0	0.000540559971480056	0.00104419303370098	0.00190428311357906	0.000658961756330769	0.000358592595780082
TrH2_TrispH2_008913	0.000765825203460611	0	0	0.000669864151550066	0.000540559971480056	0.000348064344566994	0	0.000658961756330769	0.00179296297890041
TrH2_TrispH2_008915	0.01250847832319	0.0158716862343984	0.0116029663812337	0.0140671471825514	0.0127031593297813	0.0125303164044118	0.0171385480222116	0.0118613116139538	0.0125507408523029
TrH2_orphan_1158	0.00153165040692122	0.000881760346355464	0	0	0.00216223988592022	0.00139225737826798	0.000952141556789531	0.00197688526899231	0.00107577778734025
TrH2_TrispH2_008921	0.0168481544761334	0.0141081655416874	0.0132605330071242	0.0133972830310013	0.0172979190873618	0.0132264450935458	0.00856927401110578	0.0179567078600135	0.0164952594058838
TrH2_TrispH2_008207	0.0194009051543355	0.0326251328151522	0.0182332328847958	0.0160767396372016	0.0235143587593824	0.0160109598500817	0.0199949726925802	0.0212515166416673	0.0200811853636846
TrH2_TrispH2_008209	0.00459495122076367	0.00529056207813278	0.00663026650356211	0.00736850566705072	0.00783811958646081	0.00870160861417485	0.00476070778394766	0.00691909844147308	0.00573748153248132
TrH2_TrispH2_008211	0.00433967615294346	0.00440880173177732	0.00497269987767158	0.00535891321240052	0.00729755961498076	0.00452483647937092	0.00476070778394766	0.00395377053798461	0.00215155557468049
TrH2_TrispH2_008212	0.00612660162768489	0.00969936380991011	0.00497269987767158	0.00669864151550066	0.00837867955794087	0.00661322254677289	0.0123778402382639	0.00675435800239038	0.00537888893670123
TrH2_TrispH2_008213	0.01250847832319	0.037915694893285	0.0232059327624674	0.0167466037887516	0.0316227583315833	0.0149667668163807	0.014282123351843	0.019274631372675	0.013267926043863
TrH2_TrispH2_008214	0.0135295785944708	0.0238075293515975	0.00994539975534317	0.0120575547279012	0.0218926788449423	0.00939773730330884	0.0104735571246848	0.0163093034691865	0.012909333448083
TrH2_TrispH2_008215	0.000510550135640407	0.000881760346355464	0.00165756662589053	0.000669864151550066	0.000540559971480056	0.00139225737826798	0	0.000988442634496154	0
TrH2_TrispH2_008216	0.00102110027128081	0.00617232242448825	0.00165756662589053	0.000669864151550066	0.00297307984314031	0.000348064344566994	0.000952141556789531	0.00197688526899231	0.00322733336202074
TrH2_TrispH2_008218	0	0	0	0.000669864151550066	0.000270279985740028	0	0	0	0
TrH2_TrispH2_008219	0.000510550135640407	0.000881760346355464	0	0	0.000540559971480056	0	0.00190428311357906	0.000988442634496154	0
TrH2_TrispH2_008220	0.000255275067820204	0.000881760346355464	0	0.000669864151550066	0.0018919599001802	0	0.000952141556789531	0.000164740439082692	0.000358592595780082
TrH2_TrispH2_008221	0.00408440108512326	0.013226405195332	0	0.00334932075775033	0.00729755961498076	0.00243645041196896	0.00190428311357906	0.00757806019780385	0.00251014817046058
TrH2_TrispH2_008222	0.0359937845626487	0.0405609759323513	0.0248634993883579	0.030813750971303	0.0537857171622656	0.0361986918349674	0.030468529817265	0.0383845223062673	0.026177259491946
TrH2_TrispH2_008223	0.0153165040692122	0.0220440086588866	0.0165756662589053	0.0133972830310013	0.0148653992157015	0.0135745094381128	0.0123778402382639	0.0199335931290058	0.0136265186396431
TrH2_TrispH2_008206	0.0574368902595458	0.0529056207813278	0.0646450984097306	0.0482302189116047	0.0594615968628062	0.059519002920956	0.0399899453851603	0.0517284978719654	0.0512787411965518
TrH2_TrispH2_008208	0.0260380569176608	0.0299798517760858	0.03149376589192	0.0247849736073524	0.0237846387451225	0.0198396676403187	0.030468529817265	0.0215809975198327	0.021874148342585
TrH2_TrispH2_008224	0.01250847832319	0.0141081655416874	0.00331513325178106	0.0127274188794512	0.0162167991444017	0.0100938659924428	0.00666499089752672	0.00906072414954808	0.00968200008606222
TrH2_TrispH2_007888	0.0173587046117738	0.0211622483125311	0.0248634993883579	0.0140671471825514	0.0135139992870014	0.0167070885392157	0.0180906895790011	0.0135087160047808	0.0121921482565228
TrH2_TrispH2_007889	0.00893462737370713	0.00529056207813278	0.00331513325178106	0.00602877736395059	0.00837867955794087	0.00730935123590687	0.00952141556789531	0.00922546458863077	0.00394451855358091
TrH2_TrispH2_007891	0.028846082663683	0.0282163310833748	0.0215483661365769	0.0254548377589025	0.0259468786310427	0.0257567614979576	0.0257078220333173	0.0222399592761635	0.0265358520877261
TrH2_TrispH2_007892	0.00663715176332529	0.00440880173177732	0.00331513325178106	0.00468904906085046	0.00513531972906053	0.00382870779023693	0.00380856622715812	0.00428325141615	0.00394451855358091
TrH2_TrispH2_007894	0.055139414649164	0.116392365718921	0.028178632640139	0.0542589962755553	0.0889221153084692	0.0330661127338644	0.0314206713740545	0.0601302602651827	0.0405209633231493
TrH2_TrispH2_007896	0.0285908075958628	0.0273345707370194	0.0232059327624674	0.0214356528496021	0.0229737987879024	0.0243645041196896	0.016186406465422	0.0266879511313961	0.0236671113214854
TrH2_TrispH2_007897	0.0556499647848044	0.0484968190495505	0.0464118655249348	0.0656466868519064	0.0648671965776067	0.0616073889883579	0.0590327765209509	0.0660609160721596	0.0588091857079335
TrH2_TrispH2_007899	0.00331857588166265	0.00440880173177732	0.00165756662589053	0.00334932075775033	0.00324335982888034	0.00243645041196896	0.000952141556789531	0.00329480878165385	0.00215155557468049
TrH2_orphan_1159	0.00816880217024652	0.00617232242448825	0.00994539975534317	0.00870823397015085	0.00567587970054059	0.00730935123590687	0.00952141556789531	0.00774280063688654	0.00537888893670123
TrH2_TrispH2_007902	0.0132743035266506	0.0167534465807538	0.03149376589192	0.0221055170011522	0.0116220393868212	0.0125303164044118	0.0209471142493697	0.0177919674209308	0.0136265186396431
TrH2_TrispH2_007903	0.348961017710218	1.10660923467611	0.243662294005908	0.296749819136679	0.840570755651487	0.345627894155025	0.366574499363969	0.592406618941361	0.275040520963323
TrH2_TrispH2_007904	0.0122532032553698	0.0105811241562656	0.0116029663812337	0.0147370113341014	0.0145951192299615	0.00765741558047387	0.0152342649086325	0.0100491667840442	0.0118335556607427
TrH2_TrispH2_007906	0.027569707324582	0.0255710500443085	0.0265210660142484	0.0314836151228531	0.0332444382460234	0.0320219197001635	0.0323728129308441	0.0324538664992904	0.0308389632370871
TrH2_TrispH2_007908	0.131721934995225	0.159598622690339	0.0828783312945264	0.126604324642962	0.159735471572357	0.132264450935458	0.145677658188798	0.138381968829462	0.125866001118809
TrH2_TrispH2_007910	0.01250847832319	0.00793584311719918	0.00663026650356211	0.0133972830310013	0.0124328793440413	0.0153148311609477	0.00571284934073719	0.0113670902967058	0.0111163704691826
TrH2_TrispH2_007912	0.0671373428367136	0.0687773070157262	0.0828783312945264	0.0582781811848557	0.0748675560499877	0.0633477107111929	0.0742670414295834	0.0634250690468365	0.0634708894530746
TrH2_TrispH2_007914	0.00433967615294346	0.00352704138542186	0.00497269987767158	0.00334932075775033	0.00459475975758048	0.00522096516850491	0.00666499089752672	0.00230636614715769	0.00573748153248132
TrH2_TrispH2_007890	0.000255275067820204	0.000881760346355464	0	0.00133972830310013	0.00108111994296011	0.000696128689133988	0	0.000658961756330769	0.000358592595780082
TrH2_TrispH2_007893	0.0293566327993234	0.0229257690052421	0.0331513325178106	0.0321534792744032	0.0300010784171431	0.0215799893631536	0.0171385480222116	0.0258642489359827	0.0311975558328672
TrH2_TrispH2_007895	0.0737744946000388	0.049378579395906	0.0895085977980885	0.0756946491251574	0.0702727962924073	0.0710051262916668	0.0828363154406892	0.0738037167090461	0.0692083709855559
TrH2_TrispH2_007898	0.0135295785944708	0.0158716862343984	0.0165756662589053	0.0160767396372016	0.00945979950090098	0.0111380590261438	0.00761713245431625	0.00906072414954808	0.0143437038312033
TrH2_TrispH2_007900	0.0385465352408507	0.0520238604349724	0.0414391656472632	0.0321534792744032	0.0443259176613646	0.0459444934828432	0.0552242102937928	0.0477747273339808	0.0415967411104895
TrH2_TrispH2_007901	0.00255275067820204	0.00264528103906639	0.00331513325178106	0.00401918490930039	0.00513531972906053	0.0059170938576389	0.00190428311357906	0.00510695361156346	0.00394451855358091
TrH2_TrispH2_007905	0.0390570853764912	0.0308616121224412	0.0513845654026064	0.0482302189116047	0.0402717178752642	0.0494251369285131	0.0409420869419498	0.0466215442604019	0.04338970408939
TrH2_TrispH2_007907	0.00970045257716774	0.00969936380991011	0.00663026650356211	0.00870823397015085	0.00918951951516095	0.00730935123590687	0.0104735571246848	0.0108728689794577	0.00932340749028214
TrH2_TrispH2_007909	0.0135295785944708	0.0141081655416874	0.00994539975534317	0.0147370113341014	0.0113517594010812	0.0174032172283497	0.00856927401110578	0.00922546458863077	0.0111163704691826
TrH2_TrispH2_007911	0.0592238157342872	0.0414427362787068	0.0712753649132927	0.0549288604271054	0.0445961976471046	0.0657841611231619	0.0571284934073719	0.0589770771916038	0.0674154080066555
TrH2_TrispH2_007913	0.00791352710242631	0.00264528103906639	0.00497269987767158	0.00736850566705072	0.00945979950090098	0.00730935123590687	0.00571284934073719	0.00708383888055577	0.00860622229872198
TrH2_TrispH2_007915	0.0148059539335718	0.0211622483125311	0.00994539975534317	0.0120575547279012	0.019730438959022	0.0156628955055147	0.00952141556789531	0.0176272269818481	0.0139851112354232
TrH2_TrispH2_009676	0.00408440108512326	0.0158716862343984	0.00828783312945264	0.00803836981860079	0.0135139992870014	0.00696128689133988	0.00761713245431625	0.0085665028323	0.00573748153248132
TrH2_TrispH2_009677	0.0377807100373901	0.0414427362787068	0.0464118655249348	0.0274644302135527	0.0429745177326644	0.0344583701121324	0.0371335207147917	0.0342660113292	0.0294045928539668
