lipophil	trans	unknown_2	fibre	gland	epithelia_gland_like	epithelia	peptidergic
Tadh_hyp_clust4120	0.0104792754861802	0.0136276794875289	0.0114986673044594	0.00797193299807731	0.0101272978838899	0.0152146791224173	0.0110132706358494	0.00900183187278611
Tadh_TriadG49712	0.0334754633586311	0.0404434358984729	0.0321962684524864	0.0297135684473791	0.0337576596129662	0.0380366978060433	0.0342240345565643	0.0295774475820115
Tadh_TriadG52172	0.0043663647859084	0.0061544358975937	0.00459946692178377	0.00289888472657357	0.00472607234581527	0.00608587164896692	0.00473689059606426	0.005465397922763
Tadh_TriadG52175	0.0215407329438148	0.00571483333347987	0.0275968015307026	0.016668587177798	0.015303472357878	0.0182576149469008	0.0220265412716988	0.0138242418046358
Tadh_TriadG52177	0.0197941870294514	0.0189029102568949	0.0137984007653513	0.0130449812695811	0.0155285234219644	0.0152146791224173	0.0149212053776024	0.0115737838364393
Tadh_hyp_clust1035	0.0267803706869049	0.0303325769238547	0.0252970680698107	0.0260899625391621	0.0288065362030645	0.0327115601131972	0.0284213435763856	0.0298989415774682
Tadh_TriadG19283	0.00465745577163563	0.00703364102582138	0.00689920038267565	0.00362360590821696	0.00832688937119832	0.00456440373672519	0.00864482533781727	0.00932332586824276
Tadh_TriadG52181	0.00320200084299949	0.00131880769234151	0.00229973346089188	0.00362360590821696	0.00247556170495085	0.00152146791224173	0.00236844529803213	0.00289344595910982
Tadh_orphan_17	0	0	0	0.000724721181643392	0.000225051064086441	0	0	0.000642987990913294
Tadh_TriadG52183	0.0294001895584499	0.0378058205137899	0.0206976011480269	0.036960780263813	0.036233221317917	0.022822018683626	0.0306713666095161	0.0305419295683815
Tadh_TriadG18263	0.210749873666512	0.229912141031536	0.200076811097594	0.190601670772212	0.192418659793907	0.21985211331893	0.206765274518205	0.184859047387572
Tadh_TriadG52187	0.0404616470160845	0.0404434358984729	0.0367957353742701	0.0289888472657357	0.0371334255742628	0.0372759638499224	0.0368293243843996	0.0385792794547976
Tadh_TriadG52188	0.0480300126449924	0.0153860897439843	0.0298965349915945	0.0362360590821696	0.020929748960039	0.0441225694550102	0.0287766103710904	0.0253980256410751
Tadh_TriadG18460	0.0215407329438148	0.0232989358980333	0.0183978676871351	0.0210169142676584	0.0189042893832611	0.022822018683626	0.021671274476994	0.0234690616683352
Tadh_TriadG52192	0.0227050968867237	0.0145068846157566	0.0229973346089188	0.0144944236328678	0.0189042893832611	0.0243434865958677	0.0184738733246506	0.0234690616683352
Tadh_TriadG52193	0.00902382055754403	0.0118692692310736	0.0252970680698107	0.0101460965430075	0.0126028595888407	0.0174968809907799	0.0118422264901606	0.0135027478091792
Tadh_TriadG19118	0.024451642801087	0.0237385384621471	0.0206976011480269	0.033337174355596	0.0238554127931628	0.0251042205519886	0.0241581420399277	0.0196111337228555
Tadh_TriadG52197	0.0107703664719074	0.0158256923080981	0.0114986673044594	0.0123202600879377	0.00855194043528477	0.00760733956120865	0.0130264491391767	0.0118952778318959
Tadh_TriadG52198	0.0125169123862708	0.0158256923080981	0.0206976011480269	0.016668587177798	0.0186792383191746	0.0121717432979338	0.0175264952054378	0.0176821697501156
Tadh_TriadG19806	0.0369685551873578	0.0360474102573346	0.0482944026787295	0.0391349438087432	0.038258680894695	0.0327115601131972	0.0377767025036125	0.0347213515093179
Tadh_orphan_18	0.00523963774309008	0.00307721794879685	0.00459946692178377	0.00289888472657357	0.00472607234581527	0.00152146791224173	0.00509215739076908	0.00610838591367629
Tadh_TriadG14805	0.00378418281445395	0.00351682051291069	0.00689920038267565	0.00289888472657357	0.00180040851269153	0.00456440373672519	0.00260528982783534	0.00225045796819653
Tadh_TriadG36990	2.77293273003756	2.51892269237228	3.00575163338569	2.46477673876918	2.69543659456331	2.56215196421507	2.56360519058998	2.55459128789852
Tadh_TriadG49721	0.0765569292462606	0.0760512435916936	0.0942890718965672	0.0695732334377657	0.0776426171098222	0.0813985333049326	0.0710533589409639	0.0768370649141386
Tadh_TriadG52211	0.062875652917081	0.0676987948735307	0.0712917372876484	0.0630507428029751	0.0618890426237713	0.0631409183580318	0.066198046079998	0.0636558111004161
Tadh_orphan_19	0.000291090985727227	0	0	0.000724721181643392	0.000225051064086441	0.00152146791224173	0.000473689059606426	0.000642987990913294
Tadh_TriadG49722	0.0212496419580876	0.0219801282056918	0.0137984007653513	0.0231910778125886	0.0261059234340272	0.0251042205519886	0.0221449635366004	0.0237905556637919
Tadh_orphan_20	0.00698618365745344	0.0114296666669597	0.00689920038267565	0.00724721181643392	0.00787678724302544	0.00684660560508779	0.00663164683448996	0.00996631385915605
Tadh_TriadG52215	0.0567627422168092	0.0593463461553679	0.0643925369049727	0.053629367441611	0.059188429854734	0.056294312752944	0.0607506218945241	0.0562614492049132
Tadh_TriadG52216	0.149911857649522	0.135837192311175	0.154082141879756	0.152191448145112	0.144482783143495	0.168882938258832	0.14814625339191	0.164604925673803
Tadh_TriadG63184	0.111196756547801	0.118253089746622	0.059793069983189	0.105809292519935	0.0990224681980341	0.123999634847701	0.103145792729299	0.11220140441437
Tadh_wf_g964	0.00553072872881731	0.00659403846170754	0.00229973346089188	0.00289888472657357	0.00450102128172882	0.00456440373672519	0.00521057965567069	0.00739436189550288
Tadh_wf_g965	0.00378418281445395	0.00175841025645534	0.00459946692178377	0.00579776945314714	0.0065264808585068	0.00380366978060433	0.00319740115234338	0.00739436189550288
Tadh_TriadG19351	0.000582181971454454	0.00131880769234151	0	0	0.000450102128172882	0	0.000947378119212852	0.000964481986369941
Tadh_TriadG15193	0.00378418281445395	0.00219801282056918	0	0.00434832708986035	0.00315071489721018	0.00304293582448346	0.00201317850332731	0.00160746997728323
Tadh_wf_g968	0	0	0	0	0	0	0.000118422264901606	0
Tadh_TriadG19019	0.021831823929542	0.0272553589750578	0.0252970680698107	0.0253652413575187	0.024980668113595	0.0251042205519886	0.0264081650730582	0.0234690616683352
Tadh_TriadG18846	0.0375507371588123	0.0408830384625867	0.0344960019133782	0.0427585497169601	0.0414093957919052	0.0448833034111311	0.0389609251526285	0.0321493995456647
Tadh_wf_g972	0.028235825615541	0.0254969487186025	0.0229973346089188	0.0231910778125886	0.0200295447036933	0.0296686242887138	0.0225002303313052	0.0196111337228555
Tadh_TriadG52230	0.0209585509723603	0.0175841025645534	0.0298965349915945	0.0181180295410848	0.0198044936396068	0.0152146791224173	0.0206054740928795	0.0228260736774219
Tadh_TriadG52232	0.0247427337868143	0.024178141026261	0.0183978676871351	0.0268146837208055	0.020929748960039	0.0159754130785382	0.0227370748611084	0.0276484836092716
Tadh_TriadG52234	0.0229961878724509	0.0219801282056918	0.0160981342262432	0.0289888472657357	0.0263309744981136	0.0319508261570763	0.0247502533644358	0.0199326277183121
Tadh_orphan_21	0.000291090985727227	0.000439602564113836	0	0.00144944236328678	0.000450102128172882	0	0.000355266794704819	0.000642987990913294
Tadh_TriadG18942	0.00291090985727227	0.00351682051291069	0	0.00507304827150375	0.00180040851269153	0.00380366978060433	0.00355266794704819	0.00578689191821964
Tadh_TriadG18222	0.00087327295718168	0	0.00229973346089188	0.000724721181643392	0.00135030638451865	0	0.000355266794704819	0.000321493995456647
Tadh_TriadG19158	0.0145545492863613	0.0175841025645534	0.0183978676871351	0.0144944236328678	0.0157535744860509	0.0106502753856921	0.0198949405034699	0.0173606757546589
Tadh_TriadG52238	0.0232872788581781	0.0263761538468302	0.00689920038267565	0.0239157989942319	0.0240804638572492	0.022822018683626	0.0225002303313052	0.0192896397273988
Tadh_TriadG52240	0.0541429233452642	0.0514335000013188	0.0459946692178377	0.0565282521681846	0.0546874085730052	0.0517299090162189	0.0497373512586747	0.0524035212594334
Tadh_TriadG52243	0.00261981887154504	0.00439602564113836	0	0.00507304827150375	0.00675153192259324	0.00684660560508779	0.00746060268880121	0.00675137390458958
Tadh_TriadG19167	0.00669509267172622	0.00791284615404905	0.00689920038267565	0.0123202600879377	0.00877699149937121	0.00152146791224173	0.00923693666232531	0.00514390392730635
Tadh_TriadG19282	0.101590754018802	0.0874809102586534	0.103488005740135	0.0963879171585712	0.0936212426599595	0.104220551988559	0.0865666756430743	0.0896968247324045
Tadh_TriadG52248	0.0748103833318973	0.0650611794888477	0.0827904045921078	0.0623260216213317	0.0641395532646357	0.0699875239631196	0.0677375355237189	0.0816594748459883
Tadh_orphan_22	0.00145545492863613	0.00175841025645534	0	0.00289888472657357	0.00135030638451865	0	0.00106580038411446	0.00128597598182659
Tadh_orphan_23	0.00407527380018117	0.00175841025645534	0.00919893384356753	0.00289888472657357	0.00450102128172882	0.0022822018683626	0.00627638003978514	0.00353643395002312
Tadh_TriadG52252	0.00902382055754403	0.0101108589746182	0.0114986673044594	0.0101460965430075	0.0065264808585068	0.00608587164896692	0.0121974932848655	0.0106093018500693
Tadh_TriadG52253	0.0352220092729944	0.0316513846161962	0.0321962684524864	0.0297135684473791	0.0263309744981136	0.0304293582448346	0.0312634779340241	0.0337568695229479
Tadh_TriadG19828	0.00902382055754403	0.00571483333347987	0.00689920038267565	0.00652249063479053	0.00945214469163053	0.0129324772540547	0.007223758158998	0.00835884388187282
Tadh_TriadG52259	0.00291090985727227	0.00351682051291069	0.00459946692178377	0.00507304827150375	0.00292566383312374	0.00304293582448346	0.00378951247685141	0.00257195196365317
Tadh_orphan_24	0.00116436394290891	0.000879205128227672	0	0.00289888472657357	0.00180040851269153	0	0.00236844529803213	0.00160746997728323
Tadh_TriadG52260	0.0125169123862708	0.0167048974363258	0.00459946692178377	0.0123202600879377	0.0128279106529271	0.0144539451662964	0.0168159616160281	0.0141457358000925
Tadh_TriadG52263	0.0815054760036235	0.0971521666691577	0.0712917372876484	0.073921560527626	0.0807933320070324	0.0745519276998448	0.0671454241992109	0.0678352330413525
Tadh_TriadG63529	0.104210572890347	0.102867000002638	0.0919893384356753	0.114505946699656	0.112075429915048	0.102699084076317	0.102908948199496	0.11220140441437
Tadh_TriadG52267	0.0259070977297232	0.0136276794875289	0.0229973346089188	0.016668587177798	0.0202545957677797	0.0213005507713842	0.015039627642504	0.0167176877637456
Tadh_wf_g1014	0.00116436394290891	0.00131880769234151	0	0.000724721181643392	0	0	0.000710533589409639	0.000964481986369941
Tadh_orphan_25	0.00291090985727227	0.00307721794879685	0.00229973346089188	0.00289888472657357	0.00427597021764238	0.00380366978060433	0.00378951247685141	0.00450091593639306
Tadh_TriadG18774	0.0442458298305385	0.0378058205137899	0.0436949357569458	0.0376855014454564	0.038258680894695	0.0387974317621641	0.0408556813910542	0.0517605332685201
Tadh_TriadG52272	0.0174654591436336	0.0145068846157566	0.0229973346089188	0.0159438659961546	0.0222800553445577	0.016736147034659	0.0178817620001426	0.0192896397273988
Tadh_TriadG52275	0.0163010952007247	0.0153860897439843	0.0229973346089188	0.020292193086015	0.0168788298064831	0.0190183489030216	0.0198949405034699	0.0144672297955491
Tadh_TriadG52276	0.0163010952007247	0.0162652948722119	0.0229973346089188	0.0253652413575187	0.0123778085247543	0.0159754130785382	0.0132632936689799	0.0176821697501156
Tadh_TriadG20232	0.0125169123862708	0.0109900641028459	0.00919893384356753	0.0123202600879377	0.0117026553324949	0.0129324772540547	0.0110132706358494	0.0147887237910058
Tadh_orphan_26	0.000291090985727227	0	0	0.000724721181643392	0.000450102128172882	0.000760733956120865	0.000592111324508033	0.000321493995456647
Tadh_orphan_27	0	0	0	0	0.000225051064086441	0.000760733956120865	0.000710533589409639	0.000642987990913294
Tadh_orphan_28	0.000291090985727227	0.000439602564113836	0	0	0.00157535744860509	0	0.000355266794704819	0.000321493995456647
Tadh_TriadG52284	0.00407527380018117	0.00395642307702452	0.00459946692178377	0.00507304827150375	0.00337576596129662	0.000760733956120865	0.00509215739076908	0.00578689191821964
Tadh_orphan_29	0.000291090985727227	0.000439602564113836	0.00229973346089188	0.000724721181643392	0.000675153192259324	0.000760733956120865	0.000355266794704819	0.000321493995456647
Tadh_TriadG8076	0.0197941870294514	0.0224197307698056	0.0160981342262432	0.0224663566309452	0.0157535744860509	0.0174968809907799	0.0208423186226827	0.0234690616683352
Tadh_TriadG52287	0.0285269166012682	0.0175841025645534	0.0137984007653513	0.0297135684473791	0.0184541872550882	0.022822018683626	0.0239212975101245	0.0292559535865549
Tadh_TriadG52288	0.0215407329438148	0.0180237051286673	0.0160981342262432	0.0217416354493018	0.0195794425755204	0.022822018683626	0.018947562384257	0.0180036637455722
Tadh_TriadG18823	0	0	0	0	0	0	0.000118422264901606	0.000642987990913294
Tadh_orphan_30	0.0087327295718168	0.00879205128227672	0.00229973346089188	0.00507304827150375	0.00787678724302544	0.00912880747345039	0.00935535892722691	0.005465397922763
Tadh_TriadG18262	0.0422081929304479	0.0369266153855622	0.0321962684524864	0.0304382896290225	0.0317322000361882	0.0365152298938015	0.0440530825433976	0.0337568695229479
Tadh_TriadG18943	0.00727727464318067	0.00967125641050439	0.0137984007653513	0.00869665417972071	0.00967719575571697	0.0136932112101756	0.00828955854311246	0.0112522898409826
Tadh_TriadG52294	0	0	0	0	0.000450102128172882	0	0	0
Tadh_wf_g1039	0.00349309182872672	0.00175841025645534	0	0.000724721181643392	0.00225051064086441	0.00380366978060433	0.000828955854311245	0.00128597598182659
Tadh_orphan_31	0.000582181971454454	0.00219801282056918	0.00229973346089188	0	0.00112525532043221	0	0.000828955854311245	0.00128597598182659
Tadh_TriadG52295	0.0130990943577252	0.00967125641050439	0.0160981342262432	0.0173933083594414	0.00990224681980341	0.00608587164896692	0.0131448714040783	0.0102878078546127
Tadh_orphan_32	0.00203763690009059	0.000879205128227672	0	0.00217416354493018	0.00180040851269153	0.000760733956120865	0.00319740115234338	0.00225045796819653
Tadh_TriadG52298	0.0553072872881731	0.050993897437205	0.0551936030614052	0.0645001851662619	0.0537872043166594	0.0547728448407023	0.0582637543315904	0.0585119071731097
Tadh_TriadG52300	0.0561805602453548	0.0553899230783433	0.0574933365222971	0.0594271368947582	0.0524368979321408	0.0699875239631196	0.0566058426229679	0.0630128231095028
Tadh_orphan_33	0.000291090985727227	0.000879205128227672	0	0.00144944236328678	0.000675153192259324	0	0.000710533589409639	0.000642987990913294
Tadh_TriadG52303	0.0261981887154504	0.03209098718031	0.0229973346089188	0.0224663566309452	0.0339827106770526	0.028147156376472	0.0306713666095161	0.0289344595910982
Tadh_TriadG52305	0.00611291070027176	0.0118692692310736	0.00689920038267565	0.0123202600879377	0.00787678724302544	0.00760733956120865	0.00805271401330924	0.0122167718273526
Tadh_TriadG63531	1.01445208525939	1.02163635900055	0.878498182060699	1.02330630848047	1.03996096714344	1.03079451054377	1.07420836492247	1.08086281272525
Tadh_TriadG18529	0.00320200084299949	0.00175841025645534	0.00229973346089188	0.00362360590821696	0.00157535744860509	0.00152146791224173	0.00296055662254016	0.00353643395002312
Tadh_TriadG20075	0.00116436394290891	0.000879205128227672	0	0.00507304827150375	0.00180040851269153	0	0.00118422264901607	0.00257195196365317
Tadh_TriadG63532	0.0107703664719074	0.0127484743593012	0.00919893384356753	0.00724721181643392	0.0110275021402356	0.00608587164896692	0.0126711823444719	0.0180036637455722
Tadh_TriadG37000	0.00174654591436336	0.00263761538468302	0.00459946692178377	0.00144944236328678	0.00112525532043221	0.000760733956120865	0.00213160076822892	0.00192896397273988
Tadh_TriadG52313	0.0142634583006341	0.0162652948722119	0.0229973346089188	0.0101460965430075	0.0162036766142238	0.0190183489030216	0.0152764721723072	0.0215400976955953
Tadh_TriadG52314	0.0454101937734474	0.0597859487194817	0.0367957353742701	0.0637754639846185	0.0483859787785849	0.0433618354988893	0.0540005527951326	0.0588334011685664
Tadh_orphan_34	0.028235825615541	0.0250573461544886	0.0206976011480269	0.0304382896290225	0.0371334255742628	0.0289078903325929	0.0337503454969579	0.0340783635184046
Tadh_TriadG37002	0.0259070977297232	0.026815756410944	0.039095468835162	0.0355113379005262	0.022955208536817	0.0372759638499224	0.0357635240002852	0.0331138815320346
Tadh_TriadG19795	0.0521052864451736	0.053631512821888	0.0344960019133782	0.0507304827150375	0.0542373064448323	0.0532513769284606	0.0553031977090502	0.0459736413503005
Tadh_TriadG37004	0.0541429233452642	0.0443998589754974	0.0482944026787295	0.0485563191701073	0.0461354681377205	0.0661838541825153	0.0451188829275121	0.0395437614411676
Tadh_TriadG63536	0.0736460193889884	0.0549503205142295	0.0528938696005133	0.0623260216213317	0.0598635830469934	0.067705322094757	0.0654875124905884	0.0556184612139999
Tadh_TriadG18418	0.0686974726316255	0.0690176025658722	0.0505941361396214	0.0869665417972071	0.0724664426358341	0.0669445881386362	0.0718823147952751	0.0845529208050981
Tadh_TriadG49735	0.17843877425079	0.174522217953193	0.154082141879756	0.173208362412771	0.155060183155558	0.14910385539969	0.160580591206578	0.152066659850994
Tadh_TriadG19973	0.00174654591436336	0.00307721794879685	0.00229973346089188	0.00434832708986035	0.00247556170495085	0.00304293582448346	0.00236844529803213	0.00450091593639306
Tadh_TriadG52330	0.00844163858608958	0.00923165384639056	0.00919893384356753	0.00652249063479053	0.00630142979442035	0.00380366978060433	0.00746060268880121	0.0102878078546127
Tadh_TriadG52335	0.0174654591436336	0.0171445000004396	0.00919893384356753	0.0181180295410848	0.0213798510882119	0.0182576149469008	0.017763339735241	0.0196111337228555
Tadh_TriadG19797	0.0331843723729039	0.0386850256420176	0.0436949357569458	0.0442079920802469	0.0369083745101764	0.0365152298938015	0.0360003685300884	0.0360073274911445
Tadh_TriadG52338	0.00291090985727227	0.00219801282056918	0.00459946692178377	0.00362360590821696	0.00157535744860509	0.00304293582448346	0.00225002303313052	0.00353643395002312
Tadh_TriadG52339	0.0602558340455359	0.056269128206571	0.059793069983189	0.0565282521681846	0.0641395532646357	0.0547728448407023	0.0519873742918052	0.0475811113275837
Tadh_TriadG49736	0.0296912805441771	0.0285741666673993	0.0275968015307026	0.0282641260840923	0.0281313830108052	0.0251042205519886	0.026171320543255	0.0295774475820115
Tadh_TriadG52345	0.00116436394290891	0.000879205128227672	0	0.000724721181643392	0.000675153192259324	0.000760733956120865	0.000828955854311245	0.000642987990913294
Tadh_TriadG52346	0.00785945661463512	0.00571483333347987	0.00689920038267565	0.00797193299807731	0.00720163405076612	0.00380366978060433	0.00627638003978514	0.00835884388187282
Tadh_TriadG52348	0.0497765585593558	0.0540711153860018	0.0459946692178377	0.0449327132618903	0.0504114383553628	0.0502084411039771	0.0480794395500522	0.0552969672185433
Tadh_orphan_35	0.00145545492863613	0.00175841025645534	0.00689920038267565	0.00289888472657357	0.00112525532043221	0.000760733956120865	0.00142106717881928	0.000321493995456647
