lipophil	trans	unknown_2	fibre	gland	epithelia_gland_like	epithelia	peptidergic
Tadh_TriadG57408	103	65	16	49	131	28	226	82
Tadh_TriadG26969	65	40	4	24	80	18	133	62
Tadh_TriadG57412	51	40	4	32	66	28	121	41
Tadh_TriadG57417	25	12	2	8	29	4	36	15
Tadh_TriadG57419	52	27	2	21	69	21	112	52
Tadh_TriadG57420	277	141	34	92	317	110	564	200
Tadh_wf_g6284	66	32	6	22	58	11	113	51
Tadh_orphan_2463	13	8	4	1	16	8	30	7
Tadh_TriadG26455	40	22	7	28	60	14	130	48
Tadh_orphan_2464	6	6	0	2	12	2	22	11
Tadh_TriadG57424	9	1	0	13	13	8	23	11
Tadh_TriadG57425	235	93	33	92	197	103	502	184
Tadh_wf_g6287	9	4	3	5	11	9	23	9
Tadh_orphan_2465	9	8	0	4	14	2	12	3
Tadh_TriadG26945	248	154	34	93	280	90	543	202
Tadh_wf_g6292	51	19	6	16	63	17	111	39
Tadh_orphan_2466	3	2	0	1	2	1	1	1
Tadh_orphan_2467	1	2	0	1	3	0	5	1
Tadh_orphan_2468	3	1	0	3	5	0	4	3
Tadh_TriadG57437	75	56	13	39	76	27	207	69
Tadh_orphan_2469	105	86	13	47	171	35	365	125
Tadh_TriadG26286	607	411	80	325	896	238	1754	611
Tadh_TriadG5635	56	16	7	25	56	14	96	29
Tadh_orphan_2470	3	1	0	2	6	0	3	2
Tadh_orphan_2471	3	6	1	2	8	4	16	6
Tadh_TriadG3759	22	19	3	10	34	14	74	36
Tadh_orphan_2472	2	0	0	0	2	1	7	2
Tadh_orphan_2473	7	1	1	0	1	1	5	2
Tadh_TriadG64011	453	365	64	205	611	192	1219	418
Tadh_TriadG27023	372	220	45	124	419	157	692	280
Tadh_TriadG57452	53	19	4	16	56	21	91	29
Tadh_TriadG64012	114	82	19	38	156	41	272	122
Tadh_orphan_2474	32	28	6	15	43	5	100	32
Tadh_orphan_2475	3	0	2	2	1	0	9	3
Tadh_TriadG50405	88	66	15	54	134	36	242	88
Tadh_TriadG57462	86	49	9	37	126	40	231	74
Tadh_TriadG57463	65	50	12	25	73	40	181	47
Tadh_orphan_2476	9	3	1	1	6	1	16	11
Tadh_TriadG64013	103	52	11	52	166	49	278	107
Tadh_TriadG64014	835	532	114	363	1102	354	2036	738
Tadh_TriadG57467	3	13	1	8	15	3	27	9
Tadh_TriadG26921	94	46	8	28	87	25	183	51
Tadh_TriadG11420	1723	1163	108	604	1819	695	3543	1230
Tadh_TriadG26937	141	91	11	62	158	49	312	96
Tadh_TriadG26293	50	32	12	26	80	14	117	55
Tadh_orphan_2477	4	4	1	0	7	2	5	1
Tadh_TriadG27323	239	152	30	90	271	101	490	183
Tadh_orphan_2478	2	2	0	0	1	2	5	0
Tadh_orphan_2479	0	1	0	0	3	1	9	0
Tadh_wf_g6349	40	19	7	18	49	10	117	49
Tadh_orphan_2480	1	0	0	0	0	0	2	1
Tadh_wf_g6351	10	6	4	4	14	5	20	8
Tadh_TriadG27020	9	4	0	5	21	3	25	7
Tadh_orphan_2481	1	0	0	2	2	1	9	3
Tadh_orphan_2482	0	1	0	1	0	1	4	1
Tadh_TriadG26275	21	15	1	6	22	10	66	29
Tadh_TriadG5728	152	83	19	49	169	40	330	155
Tadh_TriadG27062	264	177	18	139	395	112	817	305
Tadh_orphan_2484	26	13	3	15	21	10	40	23
Tadh_orphan_2485	4	3	0	1	2	2	12	7
Tadh_TriadG57502	54	31	4	16	76	22	154	61
Tadh_TriadG57503	41	20	1	20	51	13	109	29
Tadh_orphan_2486	13	9	1	2	13	2	26	11
Tadh_orphan_2487	348	223	43	136	494	132	861	328
Tadh_TriadG26711	3356	2406	479	1418	4495	1181	8617	3178
Tadh_TriadG57506	19	13	3	6	39	23	68	39
Tadh_TriadG57507	8	0	0	0	4	0	10	7
Tadh_TriadG57508	83	30	11	34	62	28	173	45
Tadh_TriadG26468	3	3	0	4	5	4	18	6
Tadh_orphan_2488	2	0	1	1	2	0	0	3
Tadh_TriadG26755	100	55	9	21	119	39	166	58
Tadh_wf_g6382	35	28	6	8	37	18	55	35
Tadh_TriadG26397	728	375	69	234	842	265	1445	534
Tadh_TriadG57512	24	18	1	4	33	10	34	24
Tadh_TriadG50410	178	71	18	52	188	73	269	112
Tadh_TriadG57515	12	6	0	5	17	2	37	19
Tadh_orphan_2489	7	6	1	4	9	3	22	11
Tadh_TriadG57516	144	108	33	53	208	61	491	173
Tadh_TriadG57517	116	94	16	60	166	57	295	115
Tadh_TriadG57519	118	82	17	45	176	42	331	127
Tadh_wf_g6392	20	19	1	14	36	14	71	33
Tadh_TriadG57522	52	35	7	27	60	12	105	45
Tadh_TriadG57524	0	0	0	0	0	0	1	0
Tadh_TriadG57527	58	39	8	16	94	25	172	67
Tadh_orphan_2491	2	0	0	1	2	0	3	0
Tadh_TriadG26877	303	227	40	110	450	112	894	327
Tadh_TriadG57530	132	90	13	44	149	53	322	130
Tadh_TriadG57532	55	16	7	15	44	17	106	44
Tadh_wf_g6407	40	17	4	5	31	10	64	18
Tadh_orphan_2492	23	13	1	3	11	5	44	11
Tadh_TriadG57535	13	6	3	9	23	4	49	17
Tadh_TriadG57537	20	4	2	10	37	6	51	13
Tadh_TriadG57541	114	55	14	39	122	21	256	93
Tadh_wf_g6417	2	2	0	0	2	1	6	2
Tadh_wf_g6418	14	12	6	2	16	9	27	22
Tadh_orphan_2493	1	2	0	1	7	1	5	0
Tadh_orphan_2494	10	6	1	6	16	2	38	15
Tadh_TriadG57548	78	49	11	31	98	24	178	79
Tadh_TriadG57550	40	20	9	17	42	11	75	38
Tadh_TriadG27042	419	286	71	181	590	145	1213	452
Tadh_TriadG57554	100	60	11	38	114	27	227	81
Tadh_TriadG64020	3829	2392	488	1672	4586	1752	9016	3214
Tadh_TriadG26899	45	31	3	19	70	20	113	51
Tadh_TriadG57557	147	125	16	59	209	60	433	158
Tadh_TriadG57559	59	42	9	26	81	23	182	49
Tadh_TriadG57562	18	8	4	9	39	6	66	31
Tadh_TriadG57566	42	34	4	22	49	18	109	38
Tadh_TriadG26518	62	37	17	22	69	15	110	62
Tadh_TriadG26681	59	37	8	32	69	29	130	53
Tadh_TriadG57572	18	19	5	18	38	13	92	50
Tadh_TriadG57573	7	6	1	7	6	0	13	7
Tadh_TriadG57574	6	9	0	7	15	5	43	26
Tadh_TriadG57577	13	19	3	5	35	11	66	25
Tadh_TriadG27286	194	103	21	70	209	83	431	133
Tadh_TriadG6458	15	5	1	6	19	7	36	19
Tadh_TriadG64023	5373	3179	606	1845	6446	1898	10996	3923
Tadh_TriadG26114	180	102	23	74	223	74	433	135
Tadh_TriadG27257	6701	3908	770	2430	8593	2678	15021	5393
Tadh_TriadG63323	374	250	64	154	640	160	1064	407
Tadh_TriadG26381	28	30	7	20	64	21	106	46
Tadh_orphan_2495	23	19	1	11	21	8	61	33
Tadh_TriadG27270	205	117	24	61	273	84	427	179
Tadh_TriadG57608	52	44	11	31	70	32	163	63
Tadh_TriadG26603	84	46	6	21	87	30	140	44
Tadh_TriadG57612	47	47	5	16	66	23	123	48
Tadh_orphan_2496	4	1	0	2	3	1	11	4
Tadh_wf_g6485	31	1	0	0	1	2	9	1
Tadh_TriadG64028	25	17	3	3	36	6	52	30
Tadh_TriadG57617	26	18	3	7	43	6	76	19
Tadh_wf_g6488	0	0	0	0	1	3	5	2
Tadh_TriadG26288	83	40	9	32	116	28	198	67
Tadh_TriadG57620	3	3	2	2	1	2	5	3
Tadh_TriadG57621	18	21	4	4	33	1	47	15
Tadh_orphan_2497	12	1	0	5	9	0	14	9
Tadh_orphan_2498	2	0	0	2	1	1	2	2
Tadh_orphan_2499	7	12	0	0	8	3	13	5
Tadh_TriadG57629	97	70	17	30	119	49	189	84
Tadh_TriadG57630	50	37	3	22	74	18	126	55
Tadh_TriadG57631	275	132	48	113	408	128	657	246
Tadh_TriadG57632	25	14	6	11	32	4	50	18
Tadh_TriadG57633	42	35	11	43	81	22	129	34
Tadh_TriadG57634	90	56	7	39	116	34	227	94
Tadh_TriadG64030	1653	1085	202	611	2175	681	4250	1485
Tadh_TriadG26263	292	194	25	118	339	100	614	240
Tadh_TriadG50425	274	153	29	109	294	111	574	196
Tadh_TriadG26333	13	16	0	8	27	7	58	24
Tadh_TriadG57642	64	39	14	37	112	39	164	53
Tadh_TriadG57645	62	44	6	19	87	24	144	38
Tadh_wf_g6516	0	11	0	4	3	1	10	1
Tadh_wf_g6517	8	8	0	1	14	1	14	15
Tadh_wf_g6518	1	1	0	1	1	0	2	6
Tadh_TriadG15161	27	20	3	12	27	7	44	23
Tadh_TriadG64031	197	98	20	70	228	77	387	151
Tadh_wf_g6523	15	10	3	9	32	8	58	26
Tadh_TriadG57650	1	1	1	0	4	1	2	0
Tadh_orphan_2500	2	3	0	0	1	0	6	2
Tadh_TriadG57658	79	47	7	19	110	29	138	53
Tadh_TriadG26984	0	0	0	1	0	0	2	0
Tadh_orphan_2501	5	7	0	0	3	1	15	4
Tadh_TriadG57661	30	30	8	23	55	16	102	33
Tadh_TriadG57662	18	12	1	11	20	6	64	15
Tadh_wf_g6542	10	8	0	5	17	4	28	9
Tadh_orphan_2502	2	1	0	2	0	0	1	1
Tadh_wf_g6544	0	0	0	0	0	0	1	0
Tadh_TriadG26341	62	42	3	18	52	23	141	45
Tadh_TriadG50429	119	88	24	56	143	51	291	106
Tadh_orphan_2503	39	41	15	12	76	9	114	51
Tadh_TriadG57671	54	40	6	29	76	17	139	52
Tadh_orphan_2505	2	1	0	1	2	0	11	2
Tadh_TriadG57673	92	52	8	34	91	38	161	46
Tadh_TriadG26136	212	145	27	88	274	97	559	178
Tadh_TriadG64032	1088	717	118	391	1505	490	2656	972
Tadh_orphan_2506	1	5	0	1	6	3	12	2
Tadh_TriadG37887	99	61	6	29	96	37	198	68
Tadh_TriadG57680	181	114	15	73	219	68	467	152
Tadh_TriadG57686	70	45	8	29	80	31	184	60
Tadh_TriadG64035	487	293	58	200	684	187	1278	428
Tadh_TriadG57690	41	32	11	21	51	13	128	57
Tadh_orphan_2507	347	252	23	158	388	170	816	297
Tadh_TriadG57693	45	28	4	11	41	13	77	25
Tadh_TriadG26925	42	23	6	25	70	17	128	38
Tadh_TriadG26202	83	58	15	23	102	37	197	72
Tadh_TriadG57697	146	104	18	72	227	59	412	155
Tadh_TriadG64037	11899	9796	1783	3813	8409	2721	21908	18659
Tadh_TriadG64038	562	441	105	251	853	230	1677	582
Tadh_TriadG26445	295	149	34	95	309	106	614	228
Tadh_orphan_2508	6	2	0	4	7	3	10	7
Tadh_orphan_2509	6	0	0	0	5	0	10	2
Tadh_wf_g6584	3	2	0	0	3	1	6	0
Tadh_orphan_2510	4	0	3	1	2	2	7	4
Tadh_orphan_2511	5	1	0	1	3	4	8	0
Tadh_orphan_2512	5	2	1	2	0	0	8	1
Tadh_TriadG26265	15	12	0	14	15	8	52	17
Tadh_TriadG64040	219	137	24	102	244	71	613	212
Tadh_TriadG26431	22	21	3	9	34	10	74	24
Tadh_TriadG57709	59	45	11	39	99	15	185	69
Tadh_TriadG57710	229	139	31	92	263	76	470	191
Tadh_TriadG26837	308	205	28	115	337	114	612	199
Tadh_TriadG2560	15	13	1	5	27	16	58	14
Tadh_TriadG57718	222	113	23	75	211	77	407	151
Tadh_TriadG50434	35	20	1	15	47	11	64	27
Tadh_TriadG57721	13	11	2	8	17	4	42	18
Tadh_TriadG57722	83	55	13	27	130	32	261	99
Tadh_TriadG57724	48	21	14	15	67	18	132	46
Tadh_TriadG37893	253	157	43	103	382	101	644	206
Tadh_orphan_2513	7	4	0	6	23	6	26	11
Tadh_TriadG57728	14	13	7	9	11	6	49	30
Tadh_orphan_2514	2	2	0	2	4	0	5	3
Tadh_TriadG57729	33	17	5	15	31	9	61	28
Tadh_orphan_2515	0	1	1	0	1	0	2	2
Tadh_TriadG57731	67	36	13	29	122	21	150	56
Tadh_TriadG37896	113	84	11	40	142	50	342	107
Tadh_TriadG57734	26	26	5	20	52	18	102	26
Tadh_orphan_2516	3	0	0	2	1	1	2	0
Tadh_TriadG57735	502	362	65	211	693	208	1238	470
Tadh_TriadG57737	42	22	3	17	43	16	113	36
Tadh_TriadG37901	730	445	95	275	907	208	1888	705
Tadh_orphan_2517	3	2	0	1	4	1	10	4
Tadh_TriadG37902	78	40	10	25	118	42	233	77
Tadh_TriadG57742	972	594	115	358	1113	397	2236	728
Tadh_TriadG57744	13	13	2	11	20	6	45	17
Tadh_TriadG57745	104	71	21	55	151	46	341	134
Tadh_wf_g6626	43	34	9	19	75	13	138	55
Tadh_TriadG64046	1447	819	146	539	1641	463	3121	1097
Tadh_TriadG26378	63	35	12	13	72	28	115	52
Tadh_TriadG57750	2339	1566	329	893	3123	919	5806	1978
Tadh_orphan_2518	62	50	6	19	97	16	133	67
Tadh_TriadG5699	205	121	35	109	278	89	544	225
Tadh_orphan_2519	3	4	1	2	1	1	7	3
Tadh_wf_g6634	348	268	55	144	514	134	1020	333
Tadh_TriadG57755	10	12	0	6	31	4	78	13
Tadh_wf_g6636	33	31	4	14	56	19	99	54
Tadh_TriadG57757	326	192	76	144	482	181	958	278
Tadh_wf_g6639	49	19	12	23	78	7	111	36
Tadh_TriadG57758	15	8	1	10	29	4	38	12
Tadh_TriadG57759	181	119	16	77	191	64	424	145
Tadh_TriadG57760	41	20	6	15	45	8	75	22
Tadh_TriadG57761	3	3	0	1	7	0	11	2
Tadh_TriadG57762	18	1	2	2	17	2	28	12
Tadh_TriadG57763	1525	1121	167	755	2242	729	4366	1546
Tadh_TriadG57764	92	67	5	49	130	13	163	96
Tadh_TriadG57765	102	70	5	55	145	67	318	116
Tadh_orphan_2520	7	9	1	3	3	0	19	12
Tadh_wf_g6649	50	42	7	35	80	29	159	58
Tadh_TriadG26634	44	33	7	26	69	23	141	43
Tadh_TriadG64048	1149	801	134	453	1623	486	3162	1140
Tadh_orphan_2521	8	10	0	4	6	1	14	2
Tadh_TriadG26664	67	37	8	26	84	29	135	64
Tadh_orphan_2522	13	7	0	8	20	8	47	11
Tadh_TriadG57775	13	11	2	4	19	7	29	10
Tadh_TriadG57776	0	0	0	0	1	0	0	0
Tadh_orphan_2523	175	115	15	88	236	65	489	208
Tadh_TriadG57779	235	151	48	126	383	90	825	292
Tadh_orphan_2524	1	0	0	1	2	0	4	0
Tadh_TriadG57021	2	0	0	0	5	0	5	1
Tadh_TriadG57022	116	70	11	44	132	41	283	93
Tadh_TriadG57025	94	69	16	42	134	50	220	96
Tadh_TriadG26324	526	331	51	211	634	215	1172	400
Tadh_TriadG57031	47	36	2	16	52	12	110	49
Tadh_TriadG57032	12	8	5	6	32	7	58	15
Tadh_TriadG27184	34	22	3	13	38	12	102	33
Tadh_TriadG57036	13	5	1	5	16	1	24	14
Tadh_orphan_2526	1	0	0	0	0	1	4	4
Tadh_orphan_2527	13	12	0	5	6	3	26	5
Tadh_TriadG27318	104	75	7	24	116	33	218	93
Tadh_orphan_2528	5	6	1	1	5	2	7	5
Tadh_wf_g5915	10	15	3	16	33	8	51	27
Tadh_TriadG26253	465	281	44	189	508	202	1051	422
Tadh_TriadG57054	584	345	65	194	663	226	1098	375
Tadh_TriadG57056	18	15	6	2	33	10	48	14
Tadh_TriadG57058	61	47	4	35	74	21	160	50
Tadh_orphan_2529	1	0	0	0	1	0	1	0
Tadh_TriadG57060	37	28	4	13	57	17	114	37
Tadh_wf_g5924	10	6	1	3	19	1	37	11
Tadh_TriadG15474	49	29	1	14	40	23	80	34
Tadh_TriadG57064	84	48	9	37	105	44	214	85
Tadh_wf_g5929	66	32	11	23	90	25	173	74
Tadh_TriadG57067	81	68	10	44	104	34	248	97
Tadh_orphan_2530	4	1	1	0	4	1	5	6
Tadh_TriadG57070	46	32	8	24	87	27	169	72
Tadh_TriadG57071	67	44	6	35	86	27	197	63
Tadh_orphan_2531	2	0	2	1	1	1	2	0
Tadh_orphan_2532	1	5	2	2	2	1	8	3
Tadh_TriadG57076	6	9	1	2	17	1	26	8
Tadh_TriadG57077	6	3	0	1	6	2	4	3
Tadh_TriadG26336	317	186	43	89	381	100	562	232
Tadh_TriadG26392	8	6	2	2	10	5	28	9
Tadh_TriadG57081	2	2	0	0	3	0	17	3
Tadh_TriadG57083	91	69	9	36	123	30	237	116
Tadh_TriadG57084	106	86	17	42	153	30	269	80
Tadh_TriadG26300	121	75	12	38	140	41	250	81
Tadh_TriadG57086	7141	4297	742	2780	9071	3062	15944	5682
Tadh_wf_g5949	804	487	95	299	945	289	1823	618
Tadh_orphan_2533	2	3	0	6	5	0	7	5
Tadh_TriadG57088	6	0	0	4	8	1	13	2
Tadh_TriadG63986	1007	642	104	368	1367	383	2303	840
Tadh_TriadG63987	2535	1587	345	970	3188	1118	6098	2007
Tadh_TriadG50358	189	96	19	61	211	58	422	125
Tadh_TriadG57096	39	22	3	12	61	28	129	38
Tadh_TriadG57097	105	76	16	30	132	45	216	75
Tadh_TriadG50359	112	77	10	47	145	47	291	110
Tadh_TriadG26703	47	29	10	19	65	30	143	35
Tadh_orphan_2534	2	0	0	1	0	1	10	2
Tadh_TriadG57102	0	0	0	0	0	0	3	1
Tadh_TriadG57103	411	268	37	183	550	178	1116	412
Tadh_TriadG26380	64	38	12	25	65	17	99	38
Tadh_TriadG50361	149	80	32	50	188	60	360	160
Tadh_TriadG57112	40	19	5	13	63	14	89	39
Tadh_wf_g5976	270	145	26	113	322	112	608	228
Tadh_TriadG26639	102	62	9	31	102	33	205	58
Tadh_wf_g5984	129	98	23	54	191	49	330	117
Tadh_wf_g5986	287	183	25	96	319	91	569	201
Tadh_orphan_2535	149	69	13	42	142	45	274	94
Tadh_TriadG57127	11	5	1	9	11	4	38	13
Tadh_TriadG57130	102	58	11	40	113	49	254	90
Tadh_orphan_2536	5	1	0	1	1	0	7	0
Tadh_TriadG57132	29	24	6	7	32	8	60	28
Tadh_TriadG57134	77	56	10	22	107	22	161	63
Tadh_TriadG63309	70	51	7	27	106	42	152	39
Tadh_TriadG57138	5	3	2	1	6	5	19	5
Tadh_orphan_2537	4	2	0	2	7	1	9	4
Tadh_TriadG26606	28	25	4	6	31	9	67	19
Tadh_orphan_2538	72	46	5	37	86	24	192	77
Tadh_TriadG57141	0	2	0	0	1	0	0	0
Tadh_TriadG57142	163	111	20	72	241	63	448	142
Tadh_TriadG27191	248	157	30	99	339	113	612	221
Tadh_TriadG27111	69	51	9	28	107	30	203	90
Tadh_TriadG27148	71	36	7	30	91	28	133	56
Tadh_orphan_2539	1	1	1	1	1	0	2	1
Tadh_TriadG26147	10	5	2	3	8	2	18	8
Tadh_TriadG63310	1585	991	176	626	2032	607	3832	1433
Tadh_TriadG57150	37	20	6	7	57	11	106	45
Tadh_TriadG57151	140	57	16	43	167	44	267	99
Tadh_TriadG18070	66	40	9	25	92	15	142	55
Tadh_TriadG57156	68	38	6	19	68	25	133	46
Tadh_orphan_2540	101	52	11	35	114	34	223	81
Tadh_TriadG26121	9	11	0	9	7	1	25	6
Tadh_TriadG26225	134	84	6	43	140	41	291	96
Tadh_TriadG57164	8	6	1	2	10	3	17	9
Tadh_TriadG57170	37	32	6	18	68	19	116	62
Tadh_TriadG37809	1389	903	172	543	1795	525	3389	1250
Tadh_TriadG26557	145	154	7	31	275	159	674	221
Tadh_orphan_2541	26	34	2	8	50	16	112	39
Tadh_TriadG57175	30	36	2	20	51	16	91	37
Tadh_TriadG57177	73	51	5	26	95	25	160	77
Tadh_orphan_2542	220	124	28	73	241	81	470	193
Tadh_orphan_2543	24	15	6	7	40	4	78	34
Tadh_TriadG57181	41	19	8	12	57	10	104	32
Tadh_TriadG57182	1	3	0	0	1	1	12	3
Tadh_TriadG26289	21	13	2	6	37	10	46	20
Tadh_TriadG63994	74	75	10	38	120	21	192	98
Tadh_TriadG57187	84	45	8	35	114	25	243	73
Tadh_TriadG57190	42	29	3	13	54	15	114	47
Tadh_orphan_2544	0	0	0	1	3	1	2	0
Tadh_TriadG26650	43	20	3	9	47	12	126	38
Tadh_TriadG50378	177	136	27	64	213	67	406	148
Tadh_TriadG57197	79	42	5	32	78	21	161	66
Tadh_TriadG26675	50	40	6	24	58	27	129	43
Tadh_orphan_2545	9	8	1	6	15	2	29	15
Tadh_TriadG57201	82	52	7	50	123	28	227	81
Tadh_TriadG27302	15	5	1	4	15	4	33	10
Tadh_TriadG57204	20	19	4	8	19	11	59	18
Tadh_TriadG26227	47	35	7	16	64	14	114	45
Tadh_orphan_2546	1	1	2	2	0	1	3	1
Tadh_TriadG57210	33	30	2	14	48	16	105	29
Tadh_TriadG57212	91	78	21	48	130	33	232	87
Tadh_wf_g6078	61	30	12	28	74	23	125	55
Tadh_TriadG57215	58	36	5	17	56	21	141	54
Tadh_TriadG57216	120	55	9	30	150	37	267	105
Tadh_orphan_2547	37	20	8	12	50	9	102	30
Tadh_TriadG57218	35	25	2	15	49	18	107	45
Tadh_orphan_2548	1	0	0	1	1	0	7	4
Tadh_TriadG57220	33	28	7	7	61	11	80	32
Tadh_TriadG26710	633	423	67	252	726	275	1429	544
Tadh_TriadG9440	46	34	3	14	60	13	118	48
Tadh_orphan_2549	6	0	0	2	8	1	15	8
Tadh_TriadG57225	35	34	5	20	51	13	98	30
Tadh_TriadG4579	55	38	6	43	86	20	155	66
Tadh_TriadG57230	311	109	111	101	595	280	1123	316
Tadh_TriadG57231	19	21	2	14	34	18	59	22
Tadh_TriadG57232	320	194	42	114	351	121	791	278
Tadh_TriadG57236	435	254	49	159	546	157	905	295
Tadh_wf_g6104	178	126	48	48	311	73	611	240
Tadh_orphan_2550	31	8	7	13	41	5	61	23
Tadh_TriadG26257	14	7	3	9	27	2	41	15
Tadh_TriadG26283	51	36	13	29	89	16	185	61
Tadh_orphan_2551	8	6	0	1	14	2	28	14
Tadh_TriadG57245	37	32	4	19	60	22	106	37
Tadh_TriadG63996	9249	6221	814	3603	9859	3376	20619	8052
Tadh_TriadG57249	34	12	6	16	42	13	74	35
Tadh_TriadG26600	21	21	6	18	36	12	71	26
Tadh_TriadG50382	408	232	49	155	497	164	990	337
Tadh_TriadG57257	93	60	7	23	95	27	185	51
Tadh_TriadG57259	48	26	5	16	45	21	90	26
Tadh_TriadG26989	5	6	1	3	4	1	10	7
Tadh_TriadG57261	61	20	8	12	51	20	117	46
Tadh_TriadG27129	5	9	0	2	4	7	21	9
Tadh_TriadG57264	112	72	10	39	151	39	249	76
Tadh_TriadG57266	124	79	15	52	164	61	306	121
Tadh_TriadG57268	43	31	6	19	74	30	114	45
Tadh_TriadG57270	50	28	6	19	67	16	136	40
Tadh_TriadG26517	7	4	1	2	5	3	6	2
Tadh_orphan_2552	2	1	1	0	4	1	2	1
Tadh_TriadG14906	44	24	6	11	57	17	107	49
Tadh_TriadG26735	46	19	3	13	34	12	88	33
Tadh_orphan_2553	0	6	0	2	6	2	12	2
Tadh_TriadG57278	233	138	29	85	268	92	530	198
Tadh_TriadG26416	21	15	1	10	26	5	52	11
Tadh_TriadG57284	134	83	14	57	161	45	316	117
Tadh_TriadG57285	21	10	1	4	20	3	48	11
Tadh_TriadG57288	7	4	2	4	10	3	28	8
Tadh_TriadG57289	262	171	31	102	347	112	588	194
Tadh_TriadG27275	56	36	7	20	81	39	120	49
Tadh_TriadG27118	1	0	0	0	1	0	0	0
Tadh_TriadG57294	98	71	9	23	123	36	233	106
Tadh_TriadG57296	89	51	9	27	90	20	182	72
Tadh_TriadG7660	11	15	2	11	18	8	42	11
Tadh_TriadG57301	30	36	9	22	49	14	127	38
Tadh_TriadG57302	21	15	3	7	26	5	49	19
Tadh_orphan_2554	22	9	3	11	35	6	50	17
Tadh_orphan_2555	35	24	4	16	46	7	69	43
Tadh_TriadG57303	50	39	6	20	96	27	168	64
Tadh_TriadG57304	4	6	1	6	12	1	25	11
Tadh_TriadG26446	49	39	10	32	74	10	122	59
Tadh_TriadG26631	1	1	0	2	7	1	5	5
Tadh_orphan_2556	4	4	2	1	2	0	10	5
Tadh_TriadG57310	31	15	6	12	34	17	68	27
Tadh_TriadG57311	49	41	9	27	69	29	135	42
Tadh_TriadG57314	601	390	71	220	726	250	1325	483
Tadh_TriadG63997	76	46	8	39	108	37	226	83
Tadh_TriadG27303	53	27	9	17	68	23	144	45
Tadh_TriadG9287	158	105	15	76	215	49	430	177
Tadh_orphan_2557	1	0	0	1	2	0	15	9
Tadh_TriadG26169	7	5	1	3	18	12	28	9
Tadh_TriadG57323	0	0	1	2	6	0	9	0
Tadh_TriadG57325	190	109	27	73	278	85	511	168
Tadh_TriadG27087	323	213	41	118	405	121	759	261
Tadh_wf_g6190	103	65	9	36	140	44	248	58
Tadh_orphan_2558	9	8	4	4	10	5	17	26
Tadh_TriadG27025	57	58	8	31	92	31	171	68
Tadh_orphan_2559	4	5	0	3	6	1	13	0
Tadh_TriadG57336	107	74	19	50	165	51	332	129
Tadh_TriadG57337	10	6	4	1	4	4	28	22
Tadh_TriadG57338	47	41	5	17	52	20	131	40
Tadh_TriadG26628	6	6	2	5	9	3	30	16
Tadh_orphan_2560	5	3	0	1	5	4	19	4
Tadh_TriadG63312	3474	2098	433	1244	4229	1188	7558	2767
Tadh_TriadG50388	174	122	26	70	195	51	339	127
Tadh_TriadG57346	170	119	20	73	239	49	445	179
Tadh_TriadG57348	36	30	4	12	52	20	90	32
Tadh_TriadG57351	64	46	5	19	84	21	164	55
Tadh_TriadG57353	140	73	26	70	184	39	413	136
Tadh_orphan_2561	32	29	8	15	42	10	105	47
Tadh_TriadG57354	44	28	7	33	74	20	136	66
Tadh_TriadG27324	66	62	7	28	106	24	182	65
Tadh_TriadG57359	17	7	2	5	18	2	30	11
Tadh_TriadG57361	42	31	8	28	77	27	137	56
Tadh_TriadG57363	8	13	1	3	20	1	38	15
Tadh_orphan_2563	3	2	0	2	1	0	1	3
Tadh_TriadG57365	13	14	4	5	11	6	41	31
Tadh_wf_g6224	0	1	0	0	8	1	7	2
Tadh_TriadG57366	23	11	3	6	21	11	52	22
Tadh_orphan_2564	10	7	2	2	7	4	18	4
Tadh_TriadG57368	7	5	3	9	17	2	34	14
Tadh_TriadG27037	1332	1050	144	572	1590	517	3426	1257
Tadh_TriadG57370	18	10	1	6	22	4	35	13
Tadh_TriadG57372	25	13	2	15	65	4	83	39
Tadh_orphan_2565	1	1	0	1	0	1	6	2
Tadh_TriadG57374	80	46	11	27	100	40	198	87
Tadh_TriadG57376	3	4	0	1	2	1	6	6
Tadh_TriadG57377	0	0	0	0	1	0	1	1
Tadh_TriadG63315	40	42	11	21	69	13	117	47
Tadh_orphan_2566	51	46	5	41	106	33	160	50
Tadh_TriadG26537	36	12	5	9	21	8	54	23
Tadh_TriadG26233	96	53	12	37	129	40	234	82
Tadh_TriadG26472	35	34	5	11	47	22	105	52
Tadh_orphan_2567	12	10	2	10	17	6	36	16
Tadh_TriadG57388	102	57	15	39	131	29	227	101
Tadh_TriadG57390	51	37	6	13	69	27	130	54
Tadh_orphan_2568	32	12	6	8	32	10	61	20
Tadh_TriadG57392	0	0	0	0	0	0	1	1
Tadh_TriadG26362	302	181	43	91	374	112	643	227
Tadh_orphan_2569	2	1	0	0	2	0	2	1
Tadh_TriadG26843	1306	789	142	458	1426	471	2496	847
Tadh_TriadG3406	35	23	2	12	37	18	73	31
Tadh_TriadG57402	30	20	2	9	21	11	59	18
Tadh_orphan_2570	10	11	0	4	14	3	20	11
Tadh_orphan_2571	3	2	1	0	2	0	4	0
Tadh_TriadG57407	289	197	44	118	396	131	730	284
Tadh_TriadG27098	59	45	7	33	88	36	198	74
Tadh_TriadG57411	83	58	5	32	102	42	235	92
Tadh_TriadG57413	0	0	0	0	0	0	2	0
Tadh_TriadG57414	31	21	2	13	49	21	63	28
