lipophil	trans	unknown_1	fibre	gland	epithelia_gland_like	epithelia	peptidergic
Hhon_g02537.t1	45	22	6	45	95	46	143	55
Hhon_orphan_540	0	0	0	0	4	0	1	0
Hhon_g02540.t1	22	16	5	21	36	22	72	23
Hhon_g02542.t1	41	33	9	41	79	29	184	75
Hhon_g02543.t1	61	45	11	46	117	35	186	74
Hhon_g02545.t1	47	30	7	61	121	51	236	94
Hhon_g02547.t1	42	37	9	49	79	36	218	93
Hhon_g02549.t1	411	258	91	413	740	344	1463	632
Hhon_g02552.t1	428	219	108	382	582	326	1310	726
Hhon_g02554.t1	4	1	0	6	11	4	22	7
Hhon_g02555.t1	4	6	0	7	10	4	21	14
Hhon_g02556.t1	707	568	221	701	2982	1106	7001	2815
Hhon_g02558.t1	31	25	8	22	66	25	104	49
Hhon_g02560.t1	27	15	3	30	53	22	89	47
Hhon_g02562.t1	165	121	33	176	297	157	580	262
Hhon_g02563.t1	46	32	8	37	68	41	154	77
Hhon_g02564.t1	313	196	60	276	514	227	1027	508
Hhon_g02566.t1	113	80	18	106	213	94	376	194
Hhon_g02568.t1	0	0	0	0	0	0	1	0
Hhon_g02569.t1	58	44	11	60	115	59	263	119
Hhon_orphan_541	1	3	0	2	1	1	8	5
Hhon_orphan_542	0	0	0	0	0	0	2	1
Hhon_g02570.t1	18	4	1	20	41	12	73	33
Hhon_g02571.t1	1	1	0	0	7	1	10	2
Hhon_g02572.t1	19	15	8	24	63	26	140	50
Hhon_g02574.t1	41	33	12	60	70	37	216	96
Hhon_orphan_543	3	2	0	3	2	3	9	2
Hhon_orphan_544	0	0	0	0	0	0	4	2
Hhon_g02578.t1	182	123	38	164	273	133	551	273
Hhon_g02579.t1	4	5	0	10	11	6	26	10
Hhon_g02580.t1	205	129	44	149	318	130	546	248
Hhon_g02583.t1	122	77	28	100	209	113	423	199
Hhon_g02584.t1	56	29	11	51	91	43	221	92
Hhon_g02586.t1	258	191	60	257	516	213	966	463
Hhon_g02588.t1	19	10	1	19	30	15	60	24
Hhon_g02590.t1	192	117	35	177	398	128	834	370
Hhon_g02591.t1	40	29	14	46	75	33	162	68
Hhon_orphan_545	0	0	0	0	5	1	12	1
Hhon_g02593.t1	10	6	1	11	13	9	31	26
Hhon_g02595.t1	114	78	33	102	191	108	382	189
Hhon_g02597.t1	28	13	6	21	37	22	84	41
Hhon_g02599.t1	3	3	0	4	6	7	19	6
Hhon_orphan_546	285	157	41	211	496	207	1042	452
Hhon_g02601.t1	121	85	25	120	219	104	400	200
Hhon_g02603.t1	40	34	10	50	95	39	157	70
Hhon_g02605.t1	32	17	5	25	59	22	136	64
Hhon_g02606.t1	32	11	2	27	48	20	93	59
Hhon_g02608.t1	71	49	11	60	124	42	289	127
Hhon_g02609.t1	12	3	2	4	10	5	20	14
Hhon_g02610.t1	0	0	0	0	1	0	2	3
Hhon_g02613.t1	112	60	13	91	148	87	362	149
Hhon_g02614.t1	459	259	87	419	726	338	1535	726
Hhon_g02617.t1	88	66	17	80	127	82	305	144
Hhon_g02618.t1	4	2	3	8	24	7	58	17
Hhon_g02620.t1	34	21	7	44	60	40	136	71
Hhon_g02622.t1	132	109	34	142	344	141	698	289
Hhon_g02623.t1	68	46	8	72	147	47	298	130
Hhon_orphan_547	0	0	0	1	0	0	0	0
Hhon_g02624.t1	140	82	26	121	240	116	381	200
Hhon_g02627.t1	33	22	8	37	80	39	179	80
Hhon_orphan_548	21	21	4	35	52	20	127	42
Hhon_g02631.t1	18	13	2	13	33	19	64	17
Hhon_orphan_549	0	0	0	0	0	0	1	0
Hhon_g02632.t1	2337	1387	435	2128	3909	1788	6877	3489
Hhon_g02633.t1	111	50	25	97	220	99	335	164
Hhon_g02634.t1	1617	867	296	1452	2519	1113	4547	2210
Hhon_g02635.t1	2839	2030	524	2521	4363	2133	9237	4200
Hhon_g02638.t1	73	56	14	82	194	75	418	184
Hhon_g02639.t1	45	28	7	52	82	49	183	77
Hhon_g02641.t1	48	37	6	56	88	45	167	100
Hhon_g02643.t1	44	44	8	50	111	44	199	84
Hhon_g02644.t1	9	18	2	19	22	10	54	22
Hhon_g02648.t1	45	32	10	45	93	44	174	73
Hhon_g02650.t1	69	60	18	68	134	71	297	116
Hhon_g02652.t1	646	402	121	570	1111	533	2302	1040
Hhon_g02660.t1	44	33	7	44	81	34	169	91
Hhon_g02662.t1	118	78	32	123	204	116	503	215
Hhon_g02663.t1	41	26	5	63	96	44	204	93
Hhon_orphan_551	2	2	0	2	2	0	6	0
Hhon_g02667.t1	15	14	1	16	45	17	85	50
Hhon_g02668.t1	34	15	5	30	51	24	128	63
Hhon_g02671.t1	219	151	49	200	440	184	935	486
Hhon_g02674.t1	179	157	37	202	427	212	885	365
Hhon_g02676.t1	255	159	48	265	465	210	877	415
Hhon_g02678.t1	69	44	15	74	124	57	259	115
Hhon_g02680.t1	100	42	20	85	152	85	357	163
Hhon_g02683.t1	103	49	25	106	192	77	358	184
Hhon_g02685.t1	129	69	18	106	184	71	387	182
Hhon_g02687.t1	203	84	43	156	330	153	636	281
Hhon_g02689.t1	30	14	1	14	37	23	100	32
Hhon_orphan_553	2	1	0	2	6	1	7	4
Hhon_orphan_554	1	9	2	13	20	8	31	18
Hhon_g02694.t1	49	25	9	32	63	33	152	53
Hhon_orphan_555	2	0	0	3	3	4	4	1
Hhon_g02701.t1	23	18	9	39	75	41	159	77
Hhon_g02702.t1	36	13	6	22	48	12	69	33
Hhon_orphan_556	0	1	0	1	6	0	4	2
Hhon_g02704.t1	25	20	5	34	59	24	109	51
Hhon_g02705.t1	13	4	0	7	26	5	31	24
Hhon_g02706.t1	32	11	5	35	36	19	93	32
Hhon_g02707.t1	3	0	0	3	0	1	4	1
Hhon_g02709.t1	203	119	40	199	364	204	614	301
Hhon_g02713.t1	50	44	8	49	109	47	208	95
Hhon_g02715.t1	51	16	9	54	89	40	183	66
Hhon_g02717.t1	27	13	9	30	78	29	118	48
Hhon_g02721.t1	86	68	23	84	156	83	300	146
Hhon_g02722.t1	40	25	10	41	80	27	168	89
Hhon_orphan_557	10	4	1	11	27	9	28	15
Hhon_orphan_558	3	1	0	1	5	2	5	0
Hhon_g02724.t1	1855	868	407	1767	2481	1579	4798	2529
Hhon_orphan_559	11	3	3	1	9	1	19	8
Hhon_g02727.t1	30	14	5	18	50	14	89	52
Hhon_g02731.t1	175	93	44	145	255	117	582	257
Hhon_orphan_560	3	1	0	2	2	1	4	3
Hhon_g02734.t1	1	0	0	1	4	0	6	5
Hhon_g02735.t1	1	3	0	2	16	3	23	11
Hhon_g02736.t1	19	7	4	15	23	10	46	27
Hhon_g02737.t1	11	6	0	13	16	10	23	18
Hhon_g02738.t1	7	4	2	7	9	6	20	6
Hhon_g02602.t1	73	55	16	85	139	72	283	141
Hhon_g02604.t1	39	31	10	46	93	34	172	92
Hhon_g02607.t1	43	27	6	45	103	31	243	81
Hhon_g02611.t1	12	10	2	14	18	10	42	17
Hhon_g02612.t1	172	98	30	157	320	169	568	287
Hhon_g02615.t1	0	2	0	0	1	0	1	0
Hhon_g02616.t1	711	439	170	638	1116	618	2397	1133
Hhon_g02619.t1	426	262	86	424	692	355	1487	699
Hhon_g02621.t1	76	63	18	61	121	65	293	141
Hhon_g02625.t1	11	3	1	12	14	7	29	18
Hhon_g02626.t1	22	22	7	27	50	19	136	63
Hhon_g02628.t1	292	191	56	289	606	236	1227	534
Hhon_g02629.t1	13	11	4	21	31	9	59	32
Hhon_g02630.t1	25	9	3	20	43	27	81	38
Hhon_orphan_561	6	6	0	16	18	9	45	15
Hhon_orphan_562	9	10	5	7	12	5	18	15
Hhon_g02636.t1	911	515	165	682	1403	637	2603	1280
Hhon_g02637.t1	35	27	15	50	68	35	156	72
Hhon_g02640.t1	58	35	9	54	106	35	215	124
Hhon_g02642.t1	13	11	7	20	47	18	80	44
Hhon_g02645.t1	86	61	17	84	146	89	246	132
Hhon_g02646.t1	13	5	2	14	19	9	40	18
Hhon_g02647.t1	53	26	16	58	87	42	182	98
Hhon_g02649.t1	58	14	9	50	65	37	144	70
Hhon_g02651.t1	151	85	20	133	220	132	407	219
Hhon_g02653.t1	61	49	16	92	107	50	247	123
Hhon_g02654.t1	16	10	3	26	53	11	126	57
Hhon_g02655.t1	74	45	5	78	206	62	473	195
Hhon_g02656.t1	34	21	5	30	63	22	93	62
Hhon_g02657.t1	52	39	16	45	103	58	201	100
Hhon_g02658.t1	16	20	3	16	52	24	115	49
Hhon_g02659.t1	73	38	21	63	108	47	248	121
Hhon_g02661.t1	9	8	5	6	10	5	28	17
Hhon_g02664.t1	3482	1567	132	2441	2987	2129	6309	3156
Hhon_g02665.t1	261	155	46	235	433	243	981	454
Hhon_g02666.t1	5	5	8	14	22	16	50	18
Hhon_orphan_563	0	0	0	2	12	3	20	5
Hhon_g02669.t1	211	124	54	194	380	180	803	346
Hhon_g02670.t1	203	112	46	186	420	178	792	360
Hhon_g02672.t1	90	89	25	107	216	80	469	201
Hhon_g02673.t1	354	260	92	333	653	312	1522	631
Hhon_orphan_564	1	0	0	6	7	4	31	16
Hhon_g02675.t1	90	79	26	87	184	76	341	150
Hhon_g02677.t1	50	19	2	42	69	37	136	58
Hhon_g02679.t1	66	47	19	79	152	71	219	136
Hhon_g02681.t1	36	19	4	31	54	25	100	50
Hhon_g02682.t1	120	65	35	111	230	85	553	265
Hhon_g02684.t1	149	94	40	148	286	133	507	258
Hhon_g02686.t1	71	49	14	62	124	46	203	115
Hhon_g02688.t1	443	324	98	460	892	414	1878	838
Hhon_g02690.t1	8	9	3	13	23	7	40	24
Hhon_g02691.t1	186	129	37	191	312	152	689	318
Hhon_g02692.t1	110	84	32	141	289	132	556	260
Hhon_g02693.t1	8	2	3	6	8	7	26	7
Hhon_g02695.t1	97	80	24	121	229	80	468	220
Hhon_g02696.t1	33	18	10	30	43	34	103	45
Hhon_g02697.t1	14	4	4	12	16	8	27	19
Hhon_g02698.t1	40	26	11	35	71	31	180	71
Hhon_g02703.t1	28	20	4	14	25	6	60	32
Hhon_orphan_565	1	1	0	1	13	0	6	6
Hhon_g02708.t1	13	9	8	11	25	11	34	15
Hhon_g02710.t1	33	26	10	32	73	25	135	56
Hhon_g02712.t1	127	87	15	129	210	119	468	231
Hhon_g02714.t1	15	15	4	22	47	13	87	35
Hhon_g02716.t1	101	65	22	95	162	81	333	153
Hhon_g02718.t1	107	57	22	109	195	78	386	203
Hhon_g02719.t1	461	253	84	387	675	310	1335	625
Hhon_g02720.t1	53	33	11	79	131	74	360	153
Hhon_g02723.t1	81	54	18	85	154	82	298	146
Hhon_g02725.t1	52	42	13	49	103	49	191	85
Hhon_g02726.t1	58	45	10	64	129	48	271	127
Hhon_orphan_566	19	5	2	6	28	5	63	18
Hhon_g02728.t1	24	15	4	28	62	28	99	53
Hhon_g02729.t1	915	580	197	872	1518	754	3218	1433
Hhon_g02730.t1	43	22	3	42	67	29	118	58
Hhon_g02732.t1	17	11	1	15	36	17	72	35
Hhon_g02733.t1	2	1	2	8	5	3	17	7
Hhon_orphan_567	15	9	4	19	31	18	66	30
Hhon_g02743.t1	54	40	9	49	92	46	166	92
Hhon_orphan_568	4	0	0	6	2	4	4	2
Hhon_g02746.t1	221	135	55	241	411	194	851	464
Hhon_g02749.t1	565	325	117	539	981	508	1774	877
Hhon_g02752.t1	1	0	0	0	0	0	1	0
Hhon_g02753.t1	17	11	4	23	45	20	55	33
Hhon_g02754.t1	1	0	0	2	2	0	2	0
Hhon_g02755.t1	1	0	0	0	0	0	0	1
Hhon_g02756.t1	0	0	0	0	0	1	3	1
Hhon_g02758.t1	58	61	6	72	129	48	271	111
Hhon_g02760.t1	5	3	1	5	8	4	25	13
Hhon_g02762.t1	100	63	24	92	178	92	363	198
Hhon_g02763.t1	36	25	6	36	77	27	148	70
Hhon_g02764.t1	80	46	23	75	159	65	321	140
Hhon_g02766.t1	347	226	72	389	718	334	1539	667
Hhon_g02768.t1	131	80	26	116	234	106	470	210
Hhon_g02770.t1	103	56	10	97	185	66	330	140
Hhon_g02772.t1	124	83	31	110	202	107	412	211
Hhon_g02775.t1	55	24	10	40	62	27	169	97
Hhon_orphan_570	4	1	1	4	2	1	3	2
Hhon_g02777.t1	35	17	10	39	67	33	173	46
Hhon_g02778.t1	77	44	2	75	111	59	263	144
Hhon_g02781.t1	3169	1845	713	2886	5177	2603	10032	4823
Hhon_g02782.t1	1259	716	176	1164	2073	934	4166	2003
Hhon_g02784.t1	101	76	12	106	194	92	389	173
Hhon_g02786.t1	39	18	6	32	67	22	133	67
Hhon_orphan_571	16	12	6	12	40	12	115	38
Hhon_g02787.t1	143	82	25	117	270	97	554	258
Hhon_g02789.t1	0	1	0	0	0	0	1	2
Hhon_g02791.t1	71	47	21	81	142	76	309	134
Hhon_orphan_572	3	0	0	0	6	0	6	2
Hhon_g02799.t1	88	56	14	84	133	70	272	130
Hhon_g02801.t1	64	49	13	63	133	54	250	127
Hhon_g02802.t1	51	38	12	60	97	35	173	81
Hhon_g02805.t1	43	27	4	35	109	42	187	97
Hhon_g02807.t1	53	24	9	52	106	44	183	118
Hhon_g02809.t1	1599	996	335	1486	2758	1338	5309	2458
Hhon_g02811.t1	318	212	76	342	670	287	1432	697
Hhon_g02812.t1	7	10	2	15	31	11	73	37
Hhon_g02813.t1	4	6	4	7	24	10	40	15
Hhon_g02814.t1	23	21	4	23	42	10	68	30
Hhon_g02815.t1	9	5	4	21	38	10	108	31
Hhon_g02816.t1	1	5	1	5	7	3	33	9
Hhon_g02818.t1	217	143	45	188	305	177	669	321
Hhon_g02820.t1	123	91	22	109	221	122	364	215
Hhon_g02822.t1	18	15	7	10	41	17	84	24
Hhon_g02826.t1	140	81	28	118	206	119	433	243
Hhon_g02828.t1	35	29	10	26	69	31	161	63
Hhon_g02830.t1	3154	1871	623	2874	5221	2422	10646	4993
Hhon_g02832.t1	89	62	11	90	142	63	292	130
Hhon_g02836.t1	128	79	23	104	228	105	451	196
Hhon_g02837.t1	188	114	37	134	245	166	491	267
Hhon_g02838.t1	50	28	13	54	95	50	230	112
Hhon_g02839.t1	9	4	5	9	20	10	23	13
Hhon_g02840.t1	22	10	5	20	28	13	66	39
Hhon_g02739.t1	5	4	0	0	3	3	3	2
Hhon_g02740.t1	11	22	5	18	30	17	61	28
Hhon_g02741.t1	74	124	21	110	116	89	307	204
Hhon_g02742.t1	24	17	4	12	31	22	68	38
Hhon_g02744.t1	146	67	18	126	242	114	501	253
Hhon_g02745.t1	59	44	9	61	126	44	262	113
Hhon_g02747.t1	114	91	35	126	256	103	485	228
Hhon_g02748.t1	63	40	9	63	132	51	246	107
Hhon_g02750.t1	94	79	14	106	259	80	487	232
Hhon_g02751.t1	1	0	0	0	13	0	5	1
Hhon_g02757.t1	533	278	104	466	724	428	1372	733
Hhon_g02759.t1	34	17	12	32	52	20	109	69
Hhon_g02761.t1	29	18	7	19	54	24	103	45
Hhon_g02765.t1	32	20	10	33	72	27	137	45
Hhon_g02767.t1	2700	1735	550	2580	4928	2084	9429	4612
Hhon_orphan_574	7	4	0	11	20	8	33	8
Hhon_g02769.t1	12	8	0	13	27	15	64	27
Hhon_g02771.t1	397	247	93	407	667	309	1387	625
Hhon_g02773.t1	72	56	23	98	160	61	362	181
Hhon_g02774.t1	181	129	33	162	332	190	675	349
Hhon_g02776.t1	85	61	17	62	147	71	302	127
Hhon_g02779.t1	48	20	10	63	96	46	192	104
Hhon_g02780.t1	253	133	36	201	359	168	653	299
Hhon_g02783.t1	23	9	5	31	45	19	100	35
Hhon_g02785.t1	954	622	218	897	1712	889	3629	1639
Hhon_orphan_575	0	2	0	3	7	4	9	11
Hhon_g02788.t1	16	7	3	12	18	15	50	28
Hhon_g02790.t1	38	40	14	46	73	37	172	49
Hhon_g02792.t1	7	5	1	10	21	5	50	18
Hhon_g02793.t1	17	22	5	19	46	26	117	50
Hhon_g02794.t1	60	51	15	65	138	44	348	158
Hhon_g02795.t1	32	29	6	26	68	23	156	59
Hhon_g02796.t1	86	61	12	72	139	76	322	157
Hhon_orphan_576	3	1	1	2	17	4	43	16
Hhon_orphan_577	0	0	1	1	0	0	1	0
Hhon_g02797.t1	35	18	4	32	55	29	131	74
Hhon_g02798.t1	130	82	36	131	263	110	490	247
Hhon_g02800.t1	21	23	4	23	54	13	110	47
Hhon_orphan_578	17	10	6	16	47	19	83	39
Hhon_g02803.t1	45	29	4	30	91	29	199	69
Hhon_g02804.t1	300	189	46	310	498	303	861	428
Hhon_g02806.t1	24	10	2	21	41	18	79	44
Hhon_g02808.t1	171	130	43	191	339	140	623	329
Hhon_g02810.t1	989	565	240	905	1679	874	3489	1638
Hhon_g02817.t1	115	71	12	97	163	93	285	181
Hhon_g02819.t1	13	8	8	5	17	1	64	14
Hhon_orphan_579	831	587	191	813	1433	798	3063	1417
Hhon_g02821.t1	15	13	5	17	27	9	82	44
Hhon_g02823.t1	38	26	12	29	56	25	120	65
Hhon_g02824.t1	3	3	2	2	4	4	20	9
Hhon_g02825.t1	22	17	0	18	40	17	81	53
Hhon_g02827.t1	8533	5304	1788	7964	14598	6919	29068	13771
Hhon_orphan_580	8	3	2	11	14	6	26	19
Hhon_g02829.t1	230	142	55	236	444	194	956	460
Hhon_g02831.t1	399	261	75	429	671	364	1214	603
Hhon_g02833.t1	42	20	13	60	109	48	187	95
Hhon_g02834.t1	510	317	119	464	819	385	1624	751
Hhon_g02835.t1	88	55	24	106	175	90	358	182
Hhon_orphan_581	2	1	0	2	5	4	7	5
Hhon_orphan_582	5	2	0	9	12	7	25	10
Hhon_g02842.t1	5	4	1	0	12	3	18	9
Hhon_orphan_583	10	6	1	5	9	5	41	25
Hhon_g02846.t1	10	4	2	8	23	7	37	14
Hhon_g02847.t1	1342	810	225	1195	1907	1400	3323	1938
Hhon_g02848.t1	36	32	9	27	64	29	115	70
Hhon_g02849.t1	30	14	5	25	30	19	57	24
Hhon_g02850.t1	17	33	8	28	76	23	132	60
Hhon_g02852.t1	13	8	6	10	24	19	55	29
Hhon_g02854.t1	3032	1864	571	2973	5396	2542	10348	5022
Hhon_g02856.t1	8	12	1	8	26	13	72	26
Hhon_g02858.t1	78	76	11	77	174	76	387	167
Hhon_g02860.t1	206	119	39	182	276	197	544	249
Hhon_g02861.t1	40	44	17	59	58	61	138	79
Hhon_g02863.t1	20	17	4	18	60	25	103	55
Hhon_orphan_584	0	2	1	0	1	0	12	2
Hhon_g02867.t1	31	23	6	26	52	20	117	45
Hhon_g02868.t1	4	4	1	4	10	2	14	6
Hhon_g02872.t1	21	9	7	14	32	11	58	33
Hhon_orphan_585	13	5	4	5	19	3	29	18
Hhon_g02874.t1	40	23	6	49	82	29	163	64
Hhon_g02877.t1	40	17	5	19	69	27	152	44
Hhon_g02878.t1	198	94	39	183	332	127	627	277
Hhon_g02880.t1	24	5	8	16	32	11	69	36
Hhon_g02881.t1	32	24	5	22	68	27	135	63
Hhon_orphan_587	2	1	0	5	4	0	3	1
Hhon_g02884.t1	24	12	5	41	62	19	138	52
Hhon_g02886.t1	37	26	8	25	72	38	150	81
Hhon_g02888.t1	20	17	11	22	48	20	103	47
Hhon_g02891.t1	872	541	158	776	1423	656	2918	1371
Hhon_g02892.t1	68	41	7	77	136	47	253	103
Hhon_g02894.t1	10	1	2	14	19	9	39	26
Hhon_g02896.t1	125	80	24	116	214	103	452	223
Hhon_orphan_588	5	1	1	5	6	2	14	6
Hhon_g02898.t1	25	10	4	18	51	9	101	52
Hhon_g02899.t1	12	9	2	17	16	13	56	21
Hhon_orphan_589	4	1	0	3	7	7	9	6
Hhon_g02900.t1	224	131	43	207	341	171	630	354
Hhon_g02903.t1	763	448	167	696	1237	606	2408	1158
Hhon_g02904.t1	90	56	26	105	135	78	222	146
Hhon_g02907.t1	27	14	9	30	53	24	101	44
Hhon_g02909.t1	32	16	5	38	53	21	109	55
Hhon_g02912.t1	28	11	9	33	53	16	97	47
Hhon_g02914.t1	40	28	11	45	96	43	189	78
Hhon_g02916.t1	14	6	1	22	37	20	87	41
Hhon_g02917.t1	3	1	0	0	10	4	8	3
Hhon_g02919.t1	104	67	32	84	201	76	406	171
Hhon_g02920.t1	346	217	58	317	576	288	940	503
Hhon_g02922.t1	66	42	18	66	138	64	262	121
Hhon_g02925.t1	467	322	95	489	814	451	1581	678
Hhon_orphan_590	5	5	2	8	14	8	24	12
Hhon_g02932.t1	27	11	4	33	54	14	110	49
Hhon_orphan_591	7	4	4	7	9	5	32	19
Hhon_g02934.t1	143	84	29	113	247	113	455	227
Hhon_g02936.t1	320	162	85	265	523	277	1041	510
Hhon_orphan_592	4	1	1	5	11	3	12	7
Hhon_g02938.t1	72	53	20	59	124	46	285	152
Hhon_g02843.t1	24	20	8	31	49	21	122	53
Hhon_g02844.t1	0	0	0	0	0	0	0	1
Hhon_g02845.t1	1	0	0	0	2	1	1	3
Hhon_g02851.t1	12	9	1	15	31	13	58	32
Hhon_g02853.t1	38	23	9	39	85	41	164	71
Hhon_g02855.t1	345	210	72	300	589	288	1218	546
Hhon_g02857.t1	1	0	2	0	6	4	5	3
Hhon_g02859.t1	22	12	5	24	63	22	89	54
Hhon_orphan_593	6	3	0	6	13	4	31	10
Hhon_g02862.t1	20	12	3	17	42	16	87	38
Hhon_g02864.t1	194	120	34	168	373	173	792	335
Hhon_orphan_594	3	0	0	0	7	5	11	9
Hhon_g02865.t1	12	3	5	9	19	6	35	13
Hhon_g02866.t1	72	32	12	48	104	47	216	110
Hhon_g02869.t1	6	2	0	4	7	4	19	9
Hhon_g02870.t1	40	18	8	43	94	37	157	56
Hhon_g02871.t1	46	24	15	21	88	39	191	81
Hhon_orphan_596	0	1	0	2	4	3	16	3
Hhon_g02873.t1	29	26	5	35	70	31	166	77
Hhon_orphan_597	2	1	2	3	6	4	17	8
Hhon_g02876.t1	23	8	3	20	37	27	86	33
Hhon_g02879.t1	113	76	31	115	236	105	508	241
Hhon_g02882.t1	74	39	15	47	121	61	239	84
Hhon_g02883.t1	249	140	43	230	389	160	791	400
Hhon_g02885.t1	23	20	4	31	35	24	94	41
Hhon_g02887.t1	22	16	9	30	58	30	133	68
Hhon_g02889.t1	327	225	79	317	612	310	1150	579
Hhon_g02890.t1	47	13	14	44	67	42	131	79
Hhon_g02893.t1	51	31	13	60	76	44	184	78
Hhon_g02895.t1	367	215	72	309	502	326	1128	600
Hhon_g02897.t1	32	22	4	33	70	32	110	60
Hhon_orphan_598	10	3	1	8	4	6	28	11
Hhon_g02901.t1	307	192	62	303	613	215	1290	606
Hhon_g02902.t1	175	81	50	182	307	159	627	308
Hhon_g02905.t1	30	25	5	37	64	23	136	57
Hhon_g02906.t1	61	44	8	67	113	62	227	101
Hhon_g02908.t1	138	109	18	142	254	132	536	251
Hhon_g02910.t1	78	68	19	103	187	81	335	157
Hhon_g02911.t1	49	37	15	38	106	44	270	111
Hhon_orphan_599	4	1	1	1	10	1	20	11
Hhon_g02913.t1	60	35	12	57	113	62	235	140
Hhon_g02915.t1	42	37	7	45	80	35	210	94
Hhon_g02918.t1	57	44	13	65	100	37	209	99
Hhon_g02921.t1	71	38	26	57	113	67	269	109
Hhon_g02923.t1	67	50	15	79	147	61	317	155
Hhon_g02924.t1	112	64	22	112	198	84	380	174
Hhon_g02926.t1	1	1	0	1	1	0	2	1
Hhon_g02927.t1	15	9	6	13	44	18	75	33
Hhon_g02928.t1	7	5	1	3	14	5	24	13
Hhon_g02929.t1	46	48	6	64	81	60	199	101
Hhon_g02930.t1	235	124	42	221	450	211	742	369
Hhon_g02931.t1	162	83	39	148	294	146	575	285
Hhon_g02933.t1	102	45	14	73	149	63	269	124
Hhon_g02935.t1	194	116	33	193	331	163	633	294
Hhon_g02937.t1	157	122	33	204	362	167	798	370
Hhon_g02940.t1	0	1	0	2	2	2	6	2
Hhon_orphan_601	2	2	1	3	10	7	17	10
Hhon_g02942.t1	198	120	37	201	339	191	709	341
Hhon_orphan_602	4	1	1	3	17	5	28	17
Hhon_g02944.t1	31	24	6	21	57	19	123	44
Hhon_orphan_603	71	28	17	68	131	61	308	134
Hhon_g02945.t1	476	280	91	410	802	342	1733	753
Hhon_g02948.t1	43	23	9	34	73	26	175	84
Hhon_g02950.t1	72	58	20	77	171	78	369	140
Hhon_g02951.t1	38	22	11	18	44	27	98	36
Hhon_g02952.t1	69	33	17	61	94	55	221	102
Hhon_orphan_604	0	2	1	1	1	0	0	5
Hhon_orphan_605	3	2	0	4	6	3	16	5
Hhon_g02958.t1	87	48	21	79	123	44	237	108
Hhon_g02961.t1	43	44	14	45	119	39	213	111
Hhon_orphan_608	0	0	0	0	0	0	1	1
Hhon_g02965.t1	206	132	37	180	348	173	724	348
Hhon_g02968.t1	43	29	8	46	83	47	196	94
Hhon_g02971.t1	17	8	2	22	35	14	61	34
Hhon_g02972.t1	7	3	4	13	26	8	45	36
Hhon_g02974.t1	21	10	6	22	42	20	98	42
Hhon_g02976.t1	44	20	11	34	75	38	158	75
Hhon_g02978.t1	88	63	19	82	169	62	368	153
Hhon_g02980.t1	66	36	16	71	134	58	246	120
Hhon_g02982.t1	2	3	0	6	5	1	19	3
Hhon_g02983.t1	18	20	3	15	27	12	67	38
Hhon_g02985.t1	9	5	1	9	6	6	22	14
Hhon_g02986.t1	2	6	1	6	12	2	33	15
Hhon_g02987.t1	7	5	1	8	23	9	45	17
Hhon_g02988.t1	14	7	2	11	24	11	40	26
Hhon_g02991.t1	191	111	45	194	350	172	783	364
Hhon_g02992.t1	28	22	4	18	97	32	152	67
Hhon_g02994.t1	29	14	8	28	40	22	86	56
Hhon_g02997.t1	23	6	6	16	35	12	71	28
Hhon_g02999.t1	55	26	9	49	71	39	154	77
Hhon_g03000.t1	79	43	13	71	119	64	262	126
Hhon_g03002.t1	65	42	18	47	111	52	214	95
Hhon_g03004.t1	135	73	34	116	271	119	485	226
Hhon_g03008.t1	10	3	3	11	35	2	59	24
Hhon_orphan_611	1	2	0	7	6	1	15	7
Hhon_g03011.t1	11	10	4	13	31	10	47	25
Hhon_g03012.t1	0	0	0	0	0	1	0	0
Hhon_g03014.t1	2	3	0	3	2	2	19	7
Hhon_orphan_612	0	0	0	0	5	1	25	6
Hhon_g03021.t1	4	4	1	2	25	7	35	13
Hhon_g03023.t1	9	9	1	13	15	9	32	16
Hhon_g03024.t1	1	0	0	2	3	2	3	3
Hhon_g03025.t1	7	11	3	22	22	9	37	22
Hhon_g03026.t1	13	12	2	17	21	11	47	17
Hhon_g03027.t1	161	96	37	181	287	139	736	331
Hhon_g02941.t1	10	4	3	6	14	3	23	19
Hhon_orphan_613	7	2	3	2	10	3	20	12
Hhon_g02943.t1	1	0	0	0	1	0	0	0
Hhon_orphan_614	9	6	1	5	21	11	48	22
Hhon_orphan_615	177	120	33	210	406	164	807	345
Hhon_orphan_616	3	3	0	3	7	7	19	8
Hhon_g02946.t1	35	35	8	45	75	31	182	89
Hhon_g02947.t1	21	10	8	26	42	33	91	56
Hhon_g02949.t1	15	9	5	21	27	15	60	25
Hhon_orphan_617	1	2	0	0	3	4	8	4
Hhon_g02953.t1	248	111	39	222	348	159	705	353
Hhon_g02954.t1	57	42	9	59	118	42	222	117
Hhon_g02955.t1	204	102	22	171	324	170	570	308
Hhon_g02956.t1	22	11	5	20	41	20	110	32
Hhon_g02957.t1	42	18	9	37	48	35	109	50
Hhon_g02959.t1	27	9	10	23	42	20	92	23
Hhon_g02960.t1	36	17	3	21	43	23	80	43
Hhon_g02962.t1	30	24	9	34	65	25	137	82
Hhon_g02963.t1	56	42	11	62	104	37	170	93
Hhon_g02964.t1	470	310	107	455	806	396	1622	770
Hhon_g02966.t1	27	16	3	28	56	26	97	44
Hhon_g02967.t1	1	0	0	0	0	0	0	0
