#OG_name	HoiH23.fasta	TrH2.fasta	Hhon.fasta	Tadh.fasta
OG_220	HoiH23_PlH23_008631-RA	TrH2_TrispH2_001996-RA	Hhon_g00771.t1	Tadh_TriadT29327
OG_221	HoiH23_PlH23_008630-RA	TrH2_TrispH2_001995-RA	Hhon_g00772.t1	Tadh_TriadT50669
OG_222	HoiH23_PlH23_005865-RA	TrH2_TrispH2_001972-RA	Hhon_g00799.t1	Tadh_TriadT59183
OG_223	HoiH23_PlH23_005871-RA	TrH2_TrispH2_001966-RA	Hhon_g00804.t1	Tadh_TriadT59177
OG_224	HoiH23_PlH23_005873-RA	TrH2_TrispH2_001964-RA	Hhon_g00807.t1	Tadh_TriadT59175
OG_225	HoiH23_PlH23_005881-RA	TrH2_TrispH2_001958-RA	Hhon_g00813.t1	Tadh_wf_g8064.t1
OG_226	HoiH23_PlH23_005882-RA	TrH2_TrispH2_001957-RA	Hhon_g00814.t1	Tadh_TriadT59168
OG_227	HoiH23_PlH23_005885-RA	TrH2_TrispH2_001954-RA	Hhon_g00817.t1	Tadh_TriadT50659
OG_228	HoiH23_PlH23_007638-RA	TrH2_TrispH2_006614-RA	Hhon_g00831.t1	Tadh_TriadT58586
OG_229	HoiH23_PlH23_007624-RA	TrH2_TrispH2_006598-RA	Hhon_g00851.t1	Tadh_TriadT58573
OG_230	HoiH23_PlH23_007623-RA	TrH2_TrispH2_006597-RA	Hhon_g00852.t1	Tadh_TriadT28406
OG_231	HoiH23_PlH23_007622-RA	TrH2_TrispH2_006596-RA	Hhon_g00853.t1	Tadh_TriadT58571
OG_232	HoiH23_PlH23_007619-RA	TrH2_TrispH2_006592-RA	Hhon_g00856.t1	Tadh_TriadT58568
OG_233	HoiH23_PlH23_007618-RA	TrH2_TrispH2_006591-RA	Hhon_g00857.t1	Tadh_TriadT28351
OG_234		TrH2_TrispH2_006589-RA	Hhon_g00859.t1	Tadh_TriadT58564
OG_235	HoiH23_PlH23_003450-RA	TrH2_TrispH2_006588-RA	Hhon_g00860.t1	Tadh_TriadT28401
OG_236	HoiH23_PlH23_003451-RA	TrH2_TrispH2_006587-RA	Hhon_g00861.t1	Tadh_TriadT28194
OG_237	HoiH23_PlH23_003460-RA	TrH2_TrispH2_006580-RA	Hhon_g00869.t1	Tadh_TriadT58554
OG_238	HoiH23_PlH23_003462-RA	TrH2_TrispH2_006578-RA	Hhon_g00871.t1	Tadh_TriadT58552
OG_239	HoiH23_PlH23_003468-RA	TrH2_TrispH2_006572-RA	Hhon_g00878.t1	Tadh_TriadT58546
OG_240	HoiH23_PlH23_006795-RA	TrH2_TrispH2_006676-RA	Hhon_g00892.t1	Tadh_TriadT55867
OG_241	HoiH23_PlH23_006794-RA	TrH2_TrispH2_006675-RA	Hhon_g00893.t1	Tadh_TriadT55866
OG_242	HoiH23_PlH23_011771-RA	TrH2_TrispH2_006674-RA	Hhon_g00894.t1	Tadh_TriadT55865
OG_243	HoiH23_PlH23_009419-RA	TrH2_TrispH2_006673-RA	Hhon_g00895.t1	Tadh_TriadT55864
OG_244		TrH2_TrispH2_006671-RA	Hhon_g00897.t1	
OG_245	HoiH23_PlH23_008076-RA	TrH2_TrispH2_010474-RA	Hhon_g00912.t1	Tadh_TriadT55847
OG_246	HoiH23_PlH23_008072-RA	TrH2_TrispH2_010470-RA	Hhon_g00916.t1	Tadh_TriadT55844
OG_247	HoiH23_PlH23_008071-RA	TrH2_TrispH2_010469-RA	Hhon_g00917.t1	Tadh_TriadT63891
OG_248	HoiH23_PlH23_008064-RA	TrH2_TrispH2_005389-RA	Hhon_g00924.t1	Tadh_TriadT23956
OG_249	HoiH23_PlH23_008062-RA	TrH2_TrispH2_005386-RA	Hhon_g00926.t1	Tadh_TriadT63887
OG_250	HoiH23_PlH23_008062-RA	TrH2_TrispH2_005385-RA	Hhon_g00927.t1	Tadh_TriadT55831
OG_251	HoiH23_PlH23_008061-RA	TrH2_TrispH2_005384-RA	Hhon_g00928.t1	Tadh_TriadT55830
OG_252	HoiH23_PlH23_008059-RA	TrH2_TrispH2_005382-RA	Hhon_g00930.t1	Tadh_TriadT63886
OG_253		TrH2_TrispH2_005381-RA	Hhon_g00931.t1	Tadh_wf_g4626.t1
OG_254	HoiH23_PlH23_011504-RA	TrH2_TrispH2_005380-RA	Hhon_g00932.t1	Tadh_TriadT55827
OG_255	HoiH23_PlH23_001676-RA	TrH2_TrispH2_005378-RA	Hhon_g00934.t1	Tadh_TriadT55825
OG_256	HoiH23_PlH23_001675-RA	TrH2_TrispH2_005377-RA	Hhon_g00935.t1	Tadh_TriadT24572
OG_257	HoiH23_PlH23_001670-RA	TrH2_TrispH2_005370-RA	Hhon_g00941.t1	Tadh_TriadT55818
OG_258	HoiH23_PlH23_001669-RA	TrH2_TrispH2_005369-RA	Hhon_g00942.t1	Tadh_TriadT55817
OG_259	HoiH23_PlH23_001665-RA	TrH2_TrispH2_005365-RA	Hhon_g00946.t1	Tadh_TriadT55813
OG_260	HoiH23_PlH23_001662-RA	TrH2_TrispH2_005362-RA	Hhon_g00949.t1	Tadh_TriadT55810
OG_261	HoiH23_PlH23_001661-RA	TrH2_TrispH2_005361-RA	Hhon_g00950.t1	Tadh_TriadT24589
OG_262	HoiH23_PlH23_001654-RA	TrH2_TrispH2_005354-RA	Hhon_g00959.t1	Tadh_TriadT63884
OG_263	HoiH23_PlH23_001653-RA	TrH2_TrispH2_005353-RA	Hhon_g00960.t1	Tadh_TriadT55801
OG_264	HoiH23_PlH23_001652-RA	TrH2_TrispH2_005352-RA	Hhon_g00962.t1	Tadh_TriadT55800
OG_265	HoiH23_PlH23_001642-RA	TrH2_TrispH2_005340-RA	Hhon_g00973.t1	Tadh_TriadT55789
OG_266	HoiH23_PlH23_001641-RA	TrH2_TrispH2_005339-RA	Hhon_g00974.t1	Tadh_wf_g4585.t1
OG_267	HoiH23_PlH23_001637-RA	TrH2_TrispH2_005334-RA	Hhon_g00978.t1	Tadh_wf_g4581.t1
OG_268	HoiH23_PlH23_001633-RA	TrH2_TrispH2_005330-RA	Hhon_g00982.t1	Tadh_TriadT55781
OG_269	HoiH23_PlH23_001629-RA	TrH2_TrispH2_001665-RA	Hhon_g00987.t1	Tadh_TriadT55772
OG_270	HoiH23_PlH23_001628-RA	TrH2_TrispH2_001664-RA	Hhon_g00988.t1	Tadh_TriadT55771
OG_271	HoiH23_PlH23_001614-RA	TrH2_TrispH2_001651-RA	Hhon_g01010.t1	Tadh_TriadT55758
OG_272	HoiH23_PlH23_011184-RA	TrH2_TrispH2_001641-RA	Hhon_g01019.t1	Tadh_TriadT55749
OG_273	HoiH23_PlH23_011027-RA	TrH2_TrispH2_001640-RA	Hhon_g01020.t1	Tadh_TriadT24460
OG_274	HoiH23_PlH23_011028-RA	TrH2_TrispH2_001639-RA	Hhon_g01021.t1	
OG_275	HoiH23_PlH23_011029-RA	TrH2_TrispH2_001638-RA	Hhon_g01022.t1	Tadh_TriadT55747
OG_276	HoiH23_PlH23_011030-RA	TrH2_TrispH2_001637-RA	Hhon_g01023.t1	Tadh_TriadT55746
OG_277	HoiH23_PlH23_002751-RA	TrH2_TrispH2_001635-RA	Hhon_g01025.t1	Tadh_TriadT63108
OG_278	HoiH23_PlH23_002753-RA	TrH2_TrispH2_001633-RA	Hhon_g01027.t1	Tadh_TriadT55742
OG_279	HoiH23_PlH23_002754-RA	TrH2_TrispH2_001632-RA	Hhon_g01028.t1	Tadh_TriadT55741
OG_280	HoiH23_PlH23_002755-RA	TrH2_TrispH2_001631-RA	Hhon_g01029.t1	Tadh_TriadT55740
OG_281	HoiH23_PlH23_002761-RA	TrH2_TrispH2_001625-RA	Hhon_g01036.t1	Tadh_TriadT55734
OG_282	HoiH23_PlH23_002769-RA	TrH2_TrispH2_001617-RA	Hhon_g01048.t1	Tadh_TriadT55725
OG_283	HoiH23_PlH23_002770-RA	TrH2_TrispH2_001616-RA	Hhon_g01049.t1	Tadh_TriadT55724
OG_284	HoiH23_PlH23_002771-RA	TrH2_TrispH2_001615-RA	Hhon_g01050.t1	Tadh_TriadT55723
OG_285	HoiH23_PlH23_002773-RA	TrH2_TrispH2_001613-RA	Hhon_g01052.t1	Tadh_TriadT37572
OG_286	HoiH23_PlH23_002774-RA	TrH2_TrispH2_001612-RA	Hhon_g01053.t1 Hhon_g08190.t1	Tadh_TriadT23568
OG_287	HoiH23_PlH23_008194-RA	TrH2_TrispH2_008551-RA	Hhon_g01055.t1	Tadh_TriadT58427
OG_288	HoiH23_PlH23_008193-RA	TrH2_TrispH2_008552-RA	Hhon_g01056.t1	Tadh_TriadT58428
OG_289	HoiH23_PlH23_008190-RA	TrH2_TrispH2_008555-RA	Hhon_g01059.t1	Tadh_TriadT58431
OG_290	HoiH23_PlH23_008185-RA	TrH2_TrispH2_011514-RA	Hhon_g01064.t1	Tadh_TriadT58437
OG_291	HoiH23_PlH23_008181-RA	TrH2_TrispH2_008563-RA	Hhon_g01068.t1 Hhon_g01069.t1	Tadh_TriadT27529 Tadh_TriadT27613
OG_292	HoiH23_PlH23_009940-RA	TrH2_TrispH2_008565-RA	Hhon_g01071.t1	Tadh_TriadT58445
OG_293	HoiH23_PlH23_009939-RA	TrH2_TrispH2_008566-RA	Hhon_g01072.t1	Tadh_TriadT58446
OG_294	HoiH23_PlH23_009938-RA	TrH2_TrispH2_008567-RA	Hhon_g01073.t1	Tadh_TriadT5809
OG_295	HoiH23_PlH23_011051-RA	TrH2_TrispH2_009176-RA	Hhon_g01079.t1	Tadh_TriadT31873
OG_296	HoiH23_PlH23_005128-RA	TrH2_TrispH2_009181-RA	Hhon_g01084.t1	Tadh_TriadT61049
OG_297	HoiH23_PlH23_005127-RA	TrH2_TrispH2_009182-RA	Hhon_g01085.t1	Tadh_TriadT50979
OG_298	HoiH23_PlH23_005126-RA	TrH2_TrispH2_009183-RA	Hhon_g01086.t1	Tadh_TriadT18006
OG_299	HoiH23_PlH23_005121-RA	TrH2_TrispH2_009187-RA	Hhon_g01090.t1	Tadh_TriadT64314
OG_300	HoiH23_PlH23_005117-RA	TrH2_TrispH2_009191-RA	Hhon_g01094.t1	Tadh_TriadT61059
OG_301	HoiH23_PlH23_005113-RA	TrH2_TrispH2_009195-RA	Hhon_g01098.t1	Tadh_TriadT31979
OG_302	HoiH23_PlH23_005112-RA	TrH2_TrispH2_009196-RA	Hhon_g01099.t1	Tadh_TriadT50982
OG_303	HoiH23_PlH23_005110-RA	TrH2_TrispH2_009198-RA	Hhon_g01101.t1	Tadh_TriadT32080
OG_304	HoiH23_PlH23_005109-RA	TrH2_TrispH2_009199-RA	Hhon_g01102.t1	Tadh_wf_g10098.t1
OG_305	HoiH23_PlH23_005101-RA	TrH2_TrispH2_007921-RA	Hhon_g01110.t1	Tadh_TriadT61078
OG_306	HoiH23_PlH23_008931-RA	TrH2_TrispH2_007933-RA	Hhon_g01123.t1	Tadh_TriadT61090
OG_307	HoiH23_PlH23_008930-RA	TrH2_TrispH2_007934-RA	Hhon_g01124.t1	Tadh_TriadT61091
OG_308	HoiH23_PlH23_008929-RA	TrH2_TrispH2_007935-RA	Hhon_g01125.t1	Tadh_wf_g10125.t1
OG_309	HoiH23_PlH23_008927-RA	TrH2_TrispH2_007937-RA	Hhon_g01127.t1	Tadh_TriadT61093
OG_310	HoiH23_PlH23_008926-RA	TrH2_TrispH2_007938-RA	Hhon_g01128.t1	Tadh_TriadT61094
OG_311	HoiH23_PlH23_009803-RA	TrH2_TrispH2_007942-RA	Hhon_g01132.t1	Tadh_TriadT32058
OG_312	HoiH23_PlH23_009801-RA	TrH2_TrispH2_007944-RA	Hhon_g01134.t1	Tadh_TriadT38381
OG_313	HoiH23_PlH23_009800-RA	TrH2_TrispH2_007945-RA	Hhon_g01135.t1	Tadh_TriadT32098
OG_314	HoiH23_PlH23_009797-RA	TrH2_TrispH2_007948-RA	Hhon_g01138.t1	Tadh_TriadT61103
OG_315	HoiH23_PlH23_010956-RA	TrH2_TrispH2_010571-RA	Hhon_g01154.t1	Tadh_TriadT31888
OG_316	HoiH23_PlH23_007476-RA	TrH2_TrispH2_010581-RA	Hhon_g01165.t1	Tadh_TriadT64321
OG_317	HoiH23_PlH23_007475-RA	TrH2_TrispH2_010735-RA	Hhon_g06644.t1 Hhon_g01166.t1	Tadh_TriadT61125
OG_318	HoiH23_PlH23_004796-RA	TrH2_TrispH2_006778-RA	Hhon_g01168.t1	Tadh_wf_g3443.t1
OG_319	HoiH23_PlH23_004790-RA HoiH23_PlH23_004792-RA	TrH2_TrispH2_011326-RA	Hhon_g01174.t1 Hhon_g01175.t1 Hhon_g01177.t1	Tadh_TriadT54649
OG_320	HoiH23_PlH23_000479-RA	TrH2_TrispH2_009870-RA	Hhon_g01185.t1	Tadh_TriadT54647
OG_321	HoiH23_PlH23_000480-RA	TrH2_TrispH2_009871-RA	Hhon_g01186.t1	Tadh_TriadT54646
OG_322		TrH2_TrispH2_009872-RA	Hhon_g01187.t1	Tadh_TriadT54645
OG_323	HoiH23_PlH23_000489-RA	TrH2_TrispH2_001360-RA	Hhon_g01196.t1	Tadh_TriadT54634
OG_324	HoiH23_PlH23_000490-RA	TrH2_TrispH2_001359-RA	Hhon_g01197.t1	Tadh_TriadT54633
OG_325	HoiH23_PlH23_000494-RA	TrH2_TrispH2_001357-RA	Hhon_g01200.t1	Tadh_TriadT37385
OG_326	HoiH23_PlH23_000498-RA	TrH2_TrispH2_001354-RA	Hhon_g01204.t1	Tadh_TriadT63768
OG_327	HoiH23_PlH23_000499-RA	TrH2_TrispH2_001353-RA	Hhon_g01205.t1	Tadh_TriadT54626
OG_328	HoiH23_PlH23_000503-RA	TrH2_TrispH2_001349-RA	Hhon_g01209.t1	Tadh_TriadT54621
OG_329	HoiH23_PlH23_000504-RA	TrH2_TrispH2_001348-RA	Hhon_g01210.t1	Tadh_TriadT54620
OG_330	HoiH23_PlH23_000505-RA	TrH2_TrispH2_001347-RA	Hhon_g01211.t1	Tadh_TriadT54619
OG_331	HoiH23_PlH23_000510-RA	TrH2_TrispH2_001343-RA	Hhon_g01215.t1	Tadh_TriadT54614
OG_332	HoiH23_PlH23_000516-RA	TrH2_TrispH2_001337-RA	Hhon_g01221.t1	Tadh_TriadT54609
OG_333	HoiH23_PlH23_000517-RA	TrH2_TrispH2_001336-RA	Hhon_g01222.t1	Tadh_TriadT54608
OG_334	HoiH23_PlH23_000520-RA	TrH2_TrispH2_001333-RA	Hhon_g01225.t1	Tadh_TriadT54605
OG_335	HoiH23_PlH23_000521-RA	TrH2_TrispH2_001332-RA	Hhon_g01226.t1	Tadh_TriadT23206
OG_336	HoiH23_PlH23_000522-RA	TrH2_TrispH2_001331-RA	Hhon_g01227.t1	Tadh_TriadT54603
OG_337	HoiH23_PlH23_000523-RA	TrH2_TrispH2_001330-RA	Hhon_g01228.t1	Tadh_TriadT54602
OG_338	HoiH23_PlH23_000526-RA HoiH23_PlH23_000527-RA	TrH2_TrispH2_001327-RA	Hhon_g01231.t1 Hhon_g01232.t1	Tadh_TriadT22319 Tadh_TriadT54599
OG_339	HoiH23_PlH23_000012-RA	TrH2_TrispH2_003057-RA	Hhon_g01243.t1	Tadh_wf_g1889.t1
OG_340	HoiH23_PlH23_000007-RA	TrH2_TrispH2_003063-RA	Hhon_g01248.t1	Tadh_TriadT53138
OG_341	HoiH23_PlH23_000002-RA	TrH2_TrispH2_003066-RA	Hhon_g01253.t1	Tadh_TriadT53141
OG_342	HoiH23_PlH23_000001-RA	TrH2_TrispH2_003067-RA	Hhon_g01254.t1	Tadh_TriadT20690
OG_343	HoiH23_PlH23_009869-RA	TrH2_TrispH2_003075-RA	Hhon_g01263.t1	Tadh_wf_g1907.t1
OG_344	HoiH23_PlH23_009868-RA	TrH2_TrispH2_003076-RA	Hhon_g01265.t1	Tadh_TriadT37180
OG_345	HoiH23_PlH23_009866-RA	TrH2_TrispH2_003078-RA	Hhon_g01268.t1	Tadh_TriadT53153
OG_346		TrH2_TrispH2_003079-RA	Hhon_g01269.t1	Tadh_wf_g1911.t1
OG_347	HoiH23_PlH23_009865-RA	TrH2_TrispH2_003080-RA	Hhon_g01270.t1	Tadh_TriadT53154
OG_348	HoiH23_PlH23_009864-RA	TrH2_TrispH2_003081-RA	Hhon_g01271.t1	Tadh_TriadT20602
OG_349	HoiH23_PlH23_010189-RA	TrH2_TrispH2_003085-RA	Hhon_g01275.t1	Tadh_TriadT13686
OG_350	HoiH23_PlH23_005646-RA	TrH2_TrispH2_003092-RA	Hhon_g01285.t1	Tadh_TriadT53168
OG_351	HoiH23_PlH23_005643-RA	TrH2_TrispH2_003094-RA	Hhon_g01288.t1	Tadh_TriadT6027
OG_352	HoiH23_PlH23_005641-RA	TrH2_TrispH2_003096-RA	Hhon_g01290.t1	Tadh_TriadT63634
OG_353	HoiH23_PlH23_005640-RA	TrH2_TrispH2_003097-RA	Hhon_g01291.t1	Tadh_TriadT53173
OG_354	HoiH23_PlH23_005639-RA	TrH2_TrispH2_003098-RA	Hhon_g01292.t1	Tadh_TriadT20912
OG_355	HoiH23_PlH23_005638-RA	TrH2_TrispH2_003099-RA	Hhon_g01293.t1	Tadh_TriadT20604
OG_356	HoiH23_PlH23_005635-RA	TrH2_TrispH2_003100-RA	Hhon_g01296.t1	Tadh_TriadT53177
OG_357	HoiH23_PlH23_005633-RA	TrH2_TrispH2_003103-RA	Hhon_g01298.t1	Tadh_TriadT53179
OG_358	HoiH23_PlH23_005632-RA	TrH2_TrispH2_003102-RA	Hhon_g01299.t1	Tadh_TriadT53180
OG_359	HoiH23_PlH23_005627-RA	TrH2_TrispH2_003108-RA	Hhon_g01304.t1	Tadh_TriadT53185
OG_360	HoiH23_PlH23_007517-RA	TrH2_TrispH2_010293-RA	Hhon_g01317.t1	Tadh_TriadT58703
OG_361		TrH2_TrispH2_010295-RA	Hhon_g01319.t1	Tadh_wf_g7591.t1
OG_362	HoiH23_PlH23_009219-RA	TrH2_TrispH2_010298-RA TrH2_TrispH2_010299-RA	Hhon_g01323.t1 Hhon_g01324.t1	Tadh_TriadT28367 Tadh_TriadT50614
OG_363	HoiH23_PlH23_009218-RA	TrH2_TrispH2_010300-RA	Hhon_g01325.t1	Tadh_TriadT58710
OG_364	HoiH23_PlH23_009217-RA	TrH2_TrispH2_010301-RA	Hhon_g01326.t1	Tadh_TriadT58711
OG_365	HoiH23_PlH23_009213-RA	TrH2_TrispH2_006514-RA	Hhon_g01330.t1	Tadh_TriadT58714
OG_366	HoiH23_PlH23_009211-RA	TrH2_TrispH2_006516-RA	Hhon_g01332.t1	Tadh_TriadT58716
OG_367	HoiH23_PlH23_008253-RA	TrH2_TrispH2_006528-RA	Hhon_g01345.t1	Tadh_TriadT58726
OG_368	HoiH23_PlH23_008254-RA	TrH2_TrispH2_006529-RA	Hhon_g01346.t1	Tadh_TriadT58727
OG_369	HoiH23_PlH23_008257-RA	TrH2_TrispH2_006534-RA	Hhon_g01351.t1	Tadh_TriadT58731
OG_370	HoiH23_PlH23_008261-RA	TrH2_TrispH2_006538-RA	Hhon_g01355.t1	Tadh_TriadT9546
OG_371	HoiH23_PlH23_007396-RA	TrH2_TrispH2_006543-RA	Hhon_g01361.t1	Tadh_TriadT58741
OG_372	HoiH23_PlH23_007403-RA	TrH2_TrispH2_006549-RA	Hhon_g01369.t1	Tadh_TriadT58748
OG_373	HoiH23_PlH23_007406-RA	TrH2_TrispH2_006552-RA	Hhon_g01372.t1	Tadh_TriadT28284
OG_374	HoiH23_PlH23_007413-RA	TrH2_TrispH2_006554-RA	Hhon_g01375.t1	Tadh_TriadT58753
OG_375		TrH2_TrispH2_006556-RA	Hhon_g01378.t1	Tadh_TriadT58755
OG_376	HoiH23_PlH23_008824-RA	TrH2_TrispH2_004093-RA	Hhon_g01390.t1	Tadh_TriadT63642
OG_377	HoiH23_PlH23_008830-RA	TrH2_TrispH2_004099-RA	Hhon_g01396.t1	Tadh_TriadT53329
OG_378	HoiH23_PlH23_002892-RA	TrH2_TrispH2_010057-RA	Hhon_g01408.t1	Tadh_TriadT20929
OG_379	HoiH23_PlH23_002895-RA	TrH2_TrispH2_010055-RA	Hhon_g01410.t1	Tadh_TriadT53723
OG_380	HoiH23_PlH23_002897-RA	TrH2_TrispH2_009306-RA	Hhon_g01412.t1	Tadh_TriadT17307
OG_381	HoiH23_PlH23_002898-RA	TrH2_TrispH2_009305-RA	Hhon_g01413.t1	Tadh_TriadT53720
OG_382	HoiH23_PlH23_002900-RA	TrH2_TrispH2_009303-RA	Hhon_g01415.t1	Tadh_TriadT20515
OG_383	HoiH23_PlH23_002905-RA	TrH2_TrispH2_009298-RA	Hhon_g01420.t1	Tadh_TriadT63682
OG_384	HoiH23_PlH23_002913-RA	TrH2_TrispH2_009291-RA	Hhon_g01427.t1	Tadh_wf_g2470.t1
OG_385	HoiH23_PlH23_002915-RA	TrH2_TrispH2_006016-RA	Hhon_g01429.t1	Tadh_TriadT21000
OG_386	HoiH23_PlH23_002920-RA	TrH2_TrispH2_006011-RA	Hhon_g01434.t1	Tadh_TriadT49917
OG_387	HoiH23_PlH23_002921-RA	TrH2_TrispH2_006010-RA	Hhon_g01436.t1	Tadh_TriadT53698
OG_388	HoiH23_PlH23_002924-RA	TrH2_TrispH2_006007-RA	Hhon_g01439.t1	Tadh_TriadT21250
OG_389	HoiH23_PlH23_002927-RA	TrH2_TrispH2_006004-RA	Hhon_g01442.t1	Tadh_TriadT53693
OG_390	HoiH23_PlH23_002930-RA	TrH2_TrispH2_006001-RA	Hhon_g01446.t1	Tadh_TriadT20490
OG_391	HoiH23_PlH23_002931-RA	TrH2_TrispH2_006000-RA	Hhon_g01447.t1	Tadh_wf_g2452.t1
OG_392	HoiH23_PlH23_002934-RA	TrH2_TrispH2_005997-RA	Hhon_g01450.t1	Tadh_TriadT53685
OG_393	HoiH23_PlH23_002935-RA	TrH2_TrispH2_005996-RA	Hhon_g01451.t1	Tadh_TriadT53684
OG_394	HoiH23_PlH23_001988-RA	TrH2_TrispH2_005990-RA	Hhon_g01456.t1	Tadh_TriadT53680
OG_395	HoiH23_PlH23_001986-RA	TrH2_TrispH2_005987-RA	Hhon_g01458.t1	Tadh_TriadT53676
OG_396	HoiH23_PlH23_001985-RA	TrH2_TrispH2_005986-RA	Hhon_g01459.t1	Tadh_TriadT63677
OG_397		TrH2_TrispH2_005983-RA	Hhon_g01462.t1	
OG_398		TrH2_TrispH2_005980-RA	Hhon_g01465.t1	Tadh_wf_g2432.t1
OG_399	HoiH23_PlH23_001973-RA	TrH2_TrispH2_005972-RA	Hhon_g01473.t1	Tadh_TriadT53661
OG_400	HoiH23_PlH23_001972-RA	TrH2_TrispH2_005971-RA	Hhon_g01474.t1	Tadh_TriadT53660
OG_401	HoiH23_PlH23_001970-RA	TrH2_TrispH2_005968-RA	Hhon_g01476.t1	Tadh_TriadT53658
OG_402	HoiH23_PlH23_001967-RA	TrH2_TrispH2_002360-RA	Hhon_g01479.t1	Tadh_TriadT53655
OG_403	HoiH23_PlH23_001966-RA	TrH2_TrispH2_002359-RA	Hhon_g01480.t1	Tadh_TriadT53654
OG_404	HoiH23_PlH23_001964-RA	TrH2_TrispH2_002357-RA	Hhon_g01482.t1	Tadh_TriadT53652
OG_405	HoiH23_PlH23_001961-RA	TrH2_TrispH2_002354-RA	Hhon_g01485.t1	Tadh_TriadT53649
OG_406	HoiH23_PlH23_001960-RA	TrH2_TrispH2_002353-RA	Hhon_g01486.t1	Tadh_TriadT21661
OG_407	HoiH23_PlH23_001958-RA	TrH2_TrispH2_002352-RA	Hhon_g01488.t1	Tadh_TriadT53647
OG_408	HoiH23_PlH23_001957-RA	TrH2_TrispH2_002350-RA	Hhon_g01489.t1	Tadh_TriadT53646
OG_409	HoiH23_PlH23_001955-RA	TrH2_TrispH2_002348-RA	Hhon_g01491.t1	Tadh_TriadT21240
OG_410	HoiH23_PlH23_001953-RA	TrH2_TrispH2_002346-RA	Hhon_g01493.t1	Tadh_TriadT53642
OG_411	HoiH23_PlH23_001952-RA	TrH2_TrispH2_002345-RA	Hhon_g01494.t1	Tadh_TriadT53641
OG_412	HoiH23_PlH23_001951-RA	TrH2_TrispH2_002344-RA	Hhon_g01495.t1	Tadh_TriadT21050
OG_413	HoiH23_PlH23_001950-RA	TrH2_TrispH2_002343-RA	Hhon_g01496.t1	Tadh_TriadT53639
OG_414	HoiH23_PlH23_001949-RA	TrH2_TrispH2_002342-RA	Hhon_g01497.t1	Tadh_TriadT53638
OG_415	HoiH23_PlH23_001948-RA	TrH2_TrispH2_002341-RA	Hhon_g01498.t1	Tadh_TriadT20522
OG_416	HoiH23_PlH23_001946-RA	TrH2_TrispH2_002339-RA	Hhon_g01500.t1	Tadh_TriadT53635
OG_417	HoiH23_PlH23_001945-RA	TrH2_TrispH2_002338-RA	Hhon_g01501.t1	Tadh_TriadT53634
OG_418	HoiH23_PlH23_001944-RA	TrH2_TrispH2_002337-RA	Hhon_g01502.t1	Tadh_TriadT21078
OG_419	HoiH23_PlH23_001939-RA	TrH2_TrispH2_002333-RA	Hhon_g01507.t1	Tadh_TriadT53628
OG_420	HoiH23_PlH23_001932-RA	TrH2_TrispH2_002325-RA	Hhon_g01515.t1	Tadh_TriadT53621
OG_421	HoiH23_PlH23_010198-RA	TrH2_TrispH2_002315-RA	Hhon_g01524.t1	Tadh_TriadT20699
OG_422	HoiH23_PlH23_010197-RA	TrH2_TrispH2_002314-RA	Hhon_g01525.t1	Tadh_TriadT53609
OG_423	HoiH23_PlH23_001047-RA	TrH2_TrispH2_002306-RA	Hhon_g01534.t1	Tadh_TriadT53602
OG_424	HoiH23_PlH23_001045-RA	TrH2_TrispH2_002304-RA	Hhon_g01536.t1	Tadh_TriadT21825
OG_425	HoiH23_PlH23_002546-RA	TrH2_TrispH2_002642-RA	Hhon_g01547.t1	Tadh_TriadT53463
OG_426	HoiH23_PlH23_002535-RA	TrH2_TrispH2_002652-RA	Hhon_g01557.t1	Tadh_wf_g2233.t1
OG_427	HoiH23_PlH23_002534-RA	TrH2_TrispH2_002653-RA	Hhon_g01558.t1	Tadh_TriadT53475
OG_428	HoiH23_PlH23_002531-RA	TrH2_TrispH2_002656-RA	Hhon_g01561.t1	Tadh_TriadT53478
OG_429		TrH2_TrispH2_002658-RA	Hhon_g01563.t1	Tadh_TriadT53480
OG_430	HoiH23_PlH23_002524-RA	TrH2_TrispH2_002663-RA	Hhon_g01569.t1	Tadh_TriadT53485
OG_431	HoiH23_PlH23_002523-RA	TrH2_TrispH2_002665-RA	Hhon_g01570.t1	Tadh_TriadT53486
OG_432	HoiH23_PlH23_002520-RA HoiH23_PlH23_002521-RA	TrH2_TrispH2_002666-RA	Hhon_g01572.t1 Hhon_g01573.t1	Tadh_TriadT20966
OG_433	HoiH23_PlH23_002519-RA	TrH2_TrispH2_002667-RA	Hhon_g01575.t1	Tadh_TriadT53489
OG_434	HoiH23_PlH23_002517-RA	TrH2_TrispH2_002669-RA	Hhon_g01577.t1	Tadh_TriadT53490
OG_435	HoiH23_PlH23_002514-RA	TrH2_TrispH2_002671-RA	Hhon_g01580.t1	Tadh_TriadT63664
OG_436	HoiH23_PlH23_002513-RA	TrH2_TrispH2_002672-RA	Hhon_g01581.t1	Tadh_TriadT53493
OG_437	HoiH23_PlH23_002511-RA	TrH2_TrispH2_002674-RA	Hhon_g01583.t1	Tadh_TriadT53495
OG_438	HoiH23_PlH23_002508-RA	TrH2_TrispH2_002677-RA	Hhon_g01586.t1	Tadh_wf_g2258.t1
OG_439	HoiH23_PlH23_002505-RA	TrH2_TrispH2_002680-RA	Hhon_g01589.t1	Tadh_TriadT53501
