metacell	num_cells	tot_umis	cell_size_mean	cell_size_Q1	cell_size_Q2	cell_size_Q3	log2_fc_mean	log2_fc_Q1	log2_fc_Q2	log2_fc_Q3	log2_fc_Qp95
185	88	42904	487.545454545455	331.25	442.5	564	0.812806500250351	0.168246222878264	0.267445408725467	0.573615711302733	1.529247853084
186	79	62392	789.772151898734	542.5	680	868.5	0.868942524619419	0.140067634710546	0.19545096948932	0.419767222336988	1.39737530734397
187	81	65581	809.641975308642	466	633	949	0.576129964994256	0.136663189118382	0.195303222725844	0.401832480747208	1.11308616880847
188	37	22464	607.135135135135	337	426	710	0.87652261294568	0.249474070606069	0.391182022251681	0.694889386978086	1.58828866884577
189	74	33534	453.162162162162	326.75	424.5	559.5	0.890425156861163	0.184707856970644	0.279621220895854	0.561336664027957	1.41087873264596
190	55	37586	683.381818181818	441	574	798.5	0.662502713865249	0.178301581276199	0.256570538031876	0.524999643166622	1.41364860022169
191	74	61679	833.5	528.75	781.5	1054.25	0.790270147607731	0.135430481419407	0.181613149935542	0.417303494528569	1.20295506111532
192	78	64446	826.230769230769	445.75	691.5	1071.75	0.572520947386642	0.119008425078297	0.17819014341081	0.375916344844221	1.25237585657943
193	89	76423	858.685393258427	650	810	1019	0.737567601556445	0.12572101787253	0.181262767344857	0.364940125634554	1.15450537218952
194	62	46384	748.129032258065	555.5	663	880	0.628401704026185	0.1745674356002	0.276724372687435	0.541924024126126	1.51011685205959
195	72	48543	674.208333333333	526.5	672	853	0.590054422708105	0.161823021454163	0.260257956143419	0.503726278012671	1.27216107481772
196	91	70586	775.67032967033	567.5	751	932.5	0.506241615132619	0.135631924904507	0.232347560114388	0.433627780669048	1.16729922566169
197	124	381785	3078.91129032258	1817.25	2739	4177.75	0.933338953366419	0.0260298556884861	0.0517404345000674	0.12704902092406	0.666490664670038
198	39	79456	2037.33333333333	1181	1988	2627.5	1.16432094726962	0.0844837224935296	0.12170036656606	0.235863293741903	0.72438984220314
199	51	84813	1663	773	1213	1964	0.604717184146627	0.114079693688534	0.145435253665244	0.295682358990081	0.94586450932406
200	80	43001	537.5125	446.5	528.5	647	1.32165771108952	0.11757892490612	0.216477970278194	0.435920233795245	1.44027053081385
201	82	61792	753.560975609756	625.25	726	883.75	1.09276944747892	0.101909922913357	0.153999458427615	0.396322515972602	1.36480627566983
202	92	65057	707.141304347826	575.5	704	832.75	0.900793836540863	0.0920640966706009	0.146586110359068	0.327928856456679	1.12032517549121
203	77	84949	1103.23376623377	774	991	1153	0.707801642988994	0.0919472287589257	0.126658865116431	0.292041271348684	0.929637071028613
204	57	43531	763.701754385965	557	679	839	0.677972645356782	0.126862134222902	0.214377008343998	0.408584978224701	1.09553410109502
205	119	136315	1145.50420168067	907	1141	1358	0.50286985612897	0.0717589752196821	0.19290602732905	0.423677872131799	1.17939302888306
206	82	302272	3686.24390243902	3027.25	3711.5	4512.5	0.439641735695404	0.0726420365864009	0.207931929142442	0.450014287269126	1.18129132426113
207	103	370586	3597.92233009709	2447.5	3478	4563	0.370862409907466	0.0795419603620036	0.207459274943684	0.420720322600111	0.99850537653465
208	81	186797	2306.13580246914	2035	2339	2746	0.380388306003099	0.0959319706807896	0.20288462991273	0.41202860619631	1.01324715739004
209	67	207790	3101.34328358209	2511	3175	3799.5	0.40775470656053	0.0941159467223367	0.227962181700122	0.457936430287952	1.06761688332736
