orthogroup	module_Tadh	ct_Tadh	module_TrH2	ct_TrH2	module_Hhon	ct_Hhon	module_HoiH23	ct_HoiH23
OG_4405	Tadh.ivory	lipophil	TrH2.brown	epithelia	Hhon.turquoise	lipophil	HoiH23.yellow	epithelia
OG_4405	Tadh.ivory	lipophil	TrH2.brown	epithelia	Hhon.turquoise	lipophil	HoiH23.darkslateblue	epithelia
OG_4405	Tadh.ivory	lipophil	TrH2.brown	epithelia	Hhon.turquoise	lipophil	HoiH23.yellow	epithelia
OG_4405	Tadh.ivory	lipophil	TrH2.brown	epithelia	Hhon.turquoise	lipophil	HoiH23.yellow	epithelia
OG_4405	Tadh.ivory	lipophil	TrH2.brown	epithelia	Hhon.turquoise	lipophil	HoiH23.bisque4	lipophil
OG_4405	Tadh.floralwhite	unknown_2	TrH2.brown	epithelia	Hhon.turquoise	lipophil	HoiH23.yellow	epithelia
OG_4405	Tadh.floralwhite	unknown_2	TrH2.brown	epithelia	Hhon.turquoise	lipophil	HoiH23.darkslateblue	epithelia
OG_4405	Tadh.floralwhite	unknown_2	TrH2.brown	epithelia	Hhon.turquoise	lipophil	HoiH23.yellow	epithelia
OG_4405	Tadh.floralwhite	unknown_2	TrH2.brown	epithelia	Hhon.turquoise	lipophil	HoiH23.yellow	epithelia
OG_4405	Tadh.floralwhite	unknown_2	TrH2.brown	epithelia	Hhon.turquoise	lipophil	HoiH23.bisque4	lipophil
OG_4405	Tadh.floralwhite	unknown_2	TrH2.brown	epithelia	Hhon.turquoise	lipophil	HoiH23.yellow	epithelia
OG_4405	Tadh.floralwhite	unknown_2	TrH2.brown	epithelia	Hhon.turquoise	lipophil	HoiH23.darkslateblue	epithelia
OG_4405	Tadh.floralwhite	unknown_2	TrH2.brown	epithelia	Hhon.turquoise	lipophil	HoiH23.yellow	epithelia
OG_4405	Tadh.floralwhite	unknown_2	TrH2.brown	epithelia	Hhon.turquoise	lipophil	HoiH23.yellow	epithelia
OG_4405	Tadh.floralwhite	unknown_2	TrH2.brown	epithelia	Hhon.turquoise	lipophil	HoiH23.bisque4	lipophil
OG_4405	Tadh.turquoise	fibre	TrH2.brown	epithelia	Hhon.turquoise	lipophil	HoiH23.yellow	epithelia
OG_4405	Tadh.turquoise	fibre	TrH2.brown	epithelia	Hhon.turquoise	lipophil	HoiH23.darkslateblue	epithelia
OG_4405	Tadh.turquoise	fibre	TrH2.brown	epithelia	Hhon.turquoise	lipophil	HoiH23.yellow	epithelia
OG_4405	Tadh.turquoise	fibre	TrH2.brown	epithelia	Hhon.turquoise	lipophil	HoiH23.yellow	epithelia
OG_4405	Tadh.turquoise	fibre	TrH2.brown	epithelia	Hhon.turquoise	lipophil	HoiH23.bisque4	lipophil
OG_4405	Tadh.ivory	lipophil	TrH2.brown	epithelia	Hhon.turquoise	lipophil	HoiH23.yellow	epithelia
OG_4405	Tadh.ivory	lipophil	TrH2.brown	epithelia	Hhon.turquoise	lipophil	HoiH23.darkslateblue	epithelia
OG_4405	Tadh.ivory	lipophil	TrH2.brown	epithelia	Hhon.turquoise	lipophil	HoiH23.yellow	epithelia
OG_4405	Tadh.ivory	lipophil	TrH2.brown	epithelia	Hhon.turquoise	lipophil	HoiH23.yellow	epithelia
OG_4405	Tadh.ivory	lipophil	TrH2.brown	epithelia	Hhon.turquoise	lipophil	HoiH23.bisque4	lipophil
OG_4405	Tadh.turquoise	fibre	TrH2.brown	epithelia	Hhon.turquoise	lipophil	HoiH23.yellow	epithelia
OG_4405	Tadh.turquoise	fibre	TrH2.brown	epithelia	Hhon.turquoise	lipophil	HoiH23.darkslateblue	epithelia
OG_4405	Tadh.turquoise	fibre	TrH2.brown	epithelia	Hhon.turquoise	lipophil	HoiH23.yellow	epithelia
OG_4405	Tadh.turquoise	fibre	TrH2.brown	epithelia	Hhon.turquoise	lipophil	HoiH23.yellow	epithelia
OG_4405	Tadh.turquoise	fibre	TrH2.brown	epithelia	Hhon.turquoise	lipophil	HoiH23.bisque4	lipophil
OG_4405	Tadh.floralwhite	unknown_2	TrH2.blue	fibre	Hhon.turquoise	lipophil	HoiH23.yellow	epithelia
OG_4405	Tadh.floralwhite	unknown_2	TrH2.blue	fibre	Hhon.turquoise	lipophil	HoiH23.darkslateblue	epithelia
OG_4405	Tadh.floralwhite	unknown_2	TrH2.blue	fibre	Hhon.turquoise	lipophil	HoiH23.yellow	epithelia
OG_4405	Tadh.floralwhite	unknown_2	TrH2.blue	fibre	Hhon.turquoise	lipophil	HoiH23.yellow	epithelia
OG_4405	Tadh.floralwhite	unknown_2	TrH2.blue	fibre	Hhon.turquoise	lipophil	HoiH23.bisque4	lipophil
OG_4406	Tadh.lightcyan	epithelia_gland_like	TrH2.brown	epithelia	Hhon.red	epithelia	HoiH23.yellow	epithelia
OG_4406	Tadh.lightcyan	epithelia_gland_like	TrH2.brown	epithelia	Hhon.red	epithelia	HoiH23.orangered4	peptidergic
OG_4406	Tadh.lightcyan	epithelia_gland_like	TrH2.brown	epithelia	Hhon.red	epithelia	HoiH23.yellow	epithelia
OG_4406	Tadh.lightcyan	epithelia_gland_like	TrH2.brown	epithelia	Hhon.red	epithelia	HoiH23.darkslateblue	epithelia
OG_4406	Tadh.lightcyan	epithelia_gland_like	TrH2.brown	epithelia	Hhon.red	epithelia	HoiH23.yellow	epithelia
OG_4406	Tadh.lightcyan	epithelia_gland_like	TrH2.brown	epithelia	Hhon.red	epithelia	HoiH23.yellow	epithelia
OG_4406	Tadh.lightcyan	epithelia_gland_like	TrH2.pink	unknown_1	Hhon.turquoise	lipophil	HoiH23.yellow	epithelia
OG_4406	Tadh.lightcyan	epithelia_gland_like	TrH2.pink	unknown_1	Hhon.turquoise	lipophil	HoiH23.orangered4	peptidergic
OG_4406	Tadh.lightcyan	epithelia_gland_like	TrH2.pink	unknown_1	Hhon.turquoise	lipophil	HoiH23.yellow	epithelia
OG_4406	Tadh.lightcyan	epithelia_gland_like	TrH2.pink	unknown_1	Hhon.turquoise	lipophil	HoiH23.darkslateblue	epithelia
OG_4406	Tadh.lightcyan	epithelia_gland_like	TrH2.pink	unknown_1	Hhon.turquoise	lipophil	HoiH23.yellow	epithelia
OG_4406	Tadh.lightcyan	epithelia_gland_like	TrH2.pink	unknown_1	Hhon.turquoise	lipophil	HoiH23.yellow	epithelia
OG_4406	Tadh.lightcyan	epithelia_gland_like	TrH2.brown	epithelia	Hhon.turquoise	lipophil	HoiH23.yellow	epithelia
OG_4406	Tadh.lightcyan	epithelia_gland_like	TrH2.brown	epithelia	Hhon.turquoise	lipophil	HoiH23.orangered4	peptidergic
OG_4406	Tadh.lightcyan	epithelia_gland_like	TrH2.brown	epithelia	Hhon.turquoise	lipophil	HoiH23.yellow	epithelia
OG_4406	Tadh.lightcyan	epithelia_gland_like	TrH2.brown	epithelia	Hhon.turquoise	lipophil	HoiH23.darkslateblue	epithelia
OG_4406	Tadh.lightcyan	epithelia_gland_like	TrH2.brown	epithelia	Hhon.turquoise	lipophil	HoiH23.yellow	epithelia
OG_4406	Tadh.lightcyan	epithelia_gland_like	TrH2.brown	epithelia	Hhon.turquoise	lipophil	HoiH23.yellow	epithelia
OG_4406	Tadh.lightcyan	epithelia_gland_like	TrH2.pink	unknown_1	Hhon.red	epithelia	HoiH23.yellow	epithelia
OG_4406	Tadh.lightcyan	epithelia_gland_like	TrH2.pink	unknown_1	Hhon.red	epithelia	HoiH23.orangered4	peptidergic
OG_4406	Tadh.lightcyan	epithelia_gland_like	TrH2.pink	unknown_1	Hhon.red	epithelia	HoiH23.yellow	epithelia
OG_4406	Tadh.lightcyan	epithelia_gland_like	TrH2.pink	unknown_1	Hhon.red	epithelia	HoiH23.darkslateblue	epithelia
OG_4406	Tadh.lightcyan	epithelia_gland_like	TrH2.pink	unknown_1	Hhon.red	epithelia	HoiH23.yellow	epithelia
OG_4406	Tadh.lightcyan	epithelia_gland_like	TrH2.pink	unknown_1	Hhon.red	epithelia	HoiH23.yellow	epithelia
OG_4406	Tadh.lightcyan	epithelia_gland_like	TrH2.ivory	fibre	Hhon.turquoise	lipophil	HoiH23.yellow	epithelia
OG_4406	Tadh.lightcyan	epithelia_gland_like	TrH2.ivory	fibre	Hhon.turquoise	lipophil	HoiH23.orangered4	peptidergic
OG_4406	Tadh.lightcyan	epithelia_gland_like	TrH2.ivory	fibre	Hhon.turquoise	lipophil	HoiH23.yellow	epithelia
OG_4406	Tadh.lightcyan	epithelia_gland_like	TrH2.ivory	fibre	Hhon.turquoise	lipophil	HoiH23.darkslateblue	epithelia
OG_4406	Tadh.lightcyan	epithelia_gland_like	TrH2.ivory	fibre	Hhon.turquoise	lipophil	HoiH23.yellow	epithelia
OG_4406	Tadh.lightcyan	epithelia_gland_like	TrH2.ivory	fibre	Hhon.turquoise	lipophil	HoiH23.yellow	epithelia
OG_4406	Tadh.lightcyan	epithelia_gland_like	TrH2.ivory	fibre	Hhon.red	epithelia	HoiH23.yellow	epithelia
OG_4406	Tadh.lightcyan	epithelia_gland_like	TrH2.ivory	fibre	Hhon.red	epithelia	HoiH23.orangered4	peptidergic
OG_4406	Tadh.lightcyan	epithelia_gland_like	TrH2.ivory	fibre	Hhon.red	epithelia	HoiH23.yellow	epithelia
OG_4406	Tadh.lightcyan	epithelia_gland_like	TrH2.ivory	fibre	Hhon.red	epithelia	HoiH23.darkslateblue	epithelia
OG_4406	Tadh.lightcyan	epithelia_gland_like	TrH2.ivory	fibre	Hhon.red	epithelia	HoiH23.yellow	epithelia
OG_4406	Tadh.lightcyan	epithelia_gland_like	TrH2.ivory	fibre	Hhon.red	epithelia	HoiH23.yellow	epithelia
OG_4419	Tadh.turquoise	fibre	TrH2.blue	fibre	Hhon.blue	fibre	HoiH23.blue	fibre
OG_4433	Tadh.green	peptidergic	TrH2.black	peptidergic	Hhon.honeydew1	peptidergic	HoiH23.pink	peptidergic
OG_4434	Tadh.brown	lipophil	TrH2.turquoise	lipophil	Hhon.turquoise	lipophil	HoiH23.bisque4	lipophil
OG_4450	Tadh.brown	lipophil	TrH2.turquoise	lipophil	Hhon.turquoise	lipophil	HoiH23.turquoise	lipophil
OG_4452	Tadh.skyblue3	epithelia	TrH2.maroon	epithelia_gland_like	Hhon.lightcyan1	epithelia	HoiH23.ivory	epithelia
OG_4452	Tadh.darkorange	epithelia	TrH2.violet	epithelia	Hhon.lightcyan1	epithelia	HoiH23.ivory	epithelia
OG_4452	Tadh.skyblue3	epithelia	TrH2.violet	epithelia	Hhon.lightcyan1	epithelia	HoiH23.ivory	epithelia
OG_4452	Tadh.darkorange	epithelia	TrH2.maroon	epithelia_gland_like	Hhon.lightcyan1	epithelia	HoiH23.ivory	epithelia
OG_4452	Tadh.darkorange	epithelia	TrH2.orangered4	epithelia	Hhon.lightcyan1	epithelia	HoiH23.ivory	epithelia
OG_4452	Tadh.skyblue3	epithelia	TrH2.orangered4	epithelia	Hhon.lightcyan1	epithelia	HoiH23.ivory	epithelia
OG_4458	Tadh.plum2	peptidergic	TrH2.saddlebrown	peptidergic	Hhon.palevioletred3	peptidergic	HoiH23.salmon4	peptidergic
OG_4459	Tadh.paleturquoise	peptidergic	TrH2.darkmagenta	peptidergic	Hhon.darkorange	peptidergic	HoiH23.orange	peptidergic
OG_4461	Tadh.steelblue	peptidergic	TrH2.cyan	peptidergic	Hhon.lightgreen	peptidergic	HoiH23.yellow	epithelia
OG_4462	Tadh.palevioletred3	lipophil	TrH2.darkseagreen4	lipophil	Hhon.lightpink4	peptidergic	HoiH23.lightsteelblue1	unknown_1
OG_4462	Tadh.palevioletred3	lipophil	TrH2.darkseagreen4	lipophil	Hhon.lightpink4	peptidergic	HoiH23.lightsteelblue1	unknown_1
OG_4462	Tadh.palevioletred3	lipophil	TrH2.darkseagreen4	lipophil	Hhon.lightpink4	peptidergic	HoiH23.lightsteelblue1	unknown_1
OG_4462	Tadh.palevioletred3	lipophil	TrH2.darkseagreen4	lipophil	Hhon.orange	peptidergic	HoiH23.lightsteelblue1	unknown_1
OG_4462	Tadh.palevioletred3	lipophil	TrH2.darkseagreen4	lipophil	Hhon.orange	peptidergic	HoiH23.lightsteelblue1	unknown_1
OG_4462	Tadh.palevioletred3	lipophil	TrH2.darkseagreen4	lipophil	Hhon.orange	peptidergic	HoiH23.lightsteelblue1	unknown_1
OG_4476	Tadh.pink	peptidergic	TrH2.black	peptidergic	Hhon.purple	peptidergic	HoiH23.darkred	peptidergic
OG_4483	Tadh.white	unknown_2	TrH2.skyblue3	unknown_2	Hhon.turquoise	lipophil	HoiH23.yellow	epithelia
OG_4493	Tadh.plum1	peptidergic	TrH2.skyblue	peptidergic	Hhon.ivory	peptidergic	HoiH23.thistle2	peptidergic
OG_4495	Tadh.lightcyan	epithelia_gland_like	TrH2.blue	fibre	Hhon.blue	fibre	HoiH23.blue	fibre
OG_4495	Tadh.lightcyan	epithelia_gland_like	TrH2.blue	fibre	Hhon.blue	fibre	HoiH23.yellow	epithelia
OG_4495	Tadh.turquoise	fibre	TrH2.tan	epithelia	Hhon.blue	fibre	HoiH23.blue	fibre
OG_4495	Tadh.turquoise	fibre	TrH2.tan	epithelia	Hhon.blue	fibre	HoiH23.yellow	epithelia
OG_4495	Tadh.lightcyan	epithelia_gland_like	TrH2.tan	epithelia	Hhon.blue	fibre	HoiH23.blue	fibre
OG_4495	Tadh.lightcyan	epithelia_gland_like	TrH2.tan	epithelia	Hhon.blue	fibre	HoiH23.yellow	epithelia
OG_4495	Tadh.turquoise	fibre	TrH2.blue	fibre	Hhon.blue	fibre	HoiH23.blue	fibre
OG_4495	Tadh.turquoise	fibre	TrH2.blue	fibre	Hhon.blue	fibre	HoiH23.yellow	epithelia
OG_4510	Tadh.yellow	epithelia	TrH2.brown	epithelia	Hhon.cyan	epithelia	HoiH23.yellow	epithelia
OG_4510	Tadh.yellow	epithelia	TrH2.brown	epithelia	Hhon.cyan	epithelia	HoiH23.yellow	epithelia
OG_4510	Tadh.bisque4	epithelia	TrH2.brown	epithelia	Hhon.cyan	epithelia	HoiH23.yellow	epithelia
OG_4510	Tadh.bisque4	epithelia	TrH2.brown	epithelia	Hhon.cyan	epithelia	HoiH23.yellow	epithelia
OG_4510	Tadh.yellow	epithelia	TrH2.brown	epithelia	Hhon.cyan	epithelia	HoiH23.yellow	epithelia
OG_4510	Tadh.yellow	epithelia	TrH2.brown	epithelia	Hhon.cyan	epithelia	HoiH23.yellow	epithelia
OG_4510	Tadh.bisque4	epithelia	TrH2.brown	epithelia	Hhon.cyan	epithelia	HoiH23.yellow	epithelia
OG_4510	Tadh.bisque4	epithelia	TrH2.brown	epithelia	Hhon.cyan	epithelia	HoiH23.yellow	epithelia
OG_4510	Tadh.yellow	epithelia	TrH2.brown	epithelia	Hhon.cyan	epithelia	HoiH23.yellow	epithelia
OG_4510	Tadh.yellow	epithelia	TrH2.brown	epithelia	Hhon.cyan	epithelia	HoiH23.yellow	epithelia
OG_4510	Tadh.bisque4	epithelia	TrH2.brown	epithelia	Hhon.cyan	epithelia	HoiH23.yellow	epithelia
OG_4510	Tadh.bisque4	epithelia	TrH2.brown	epithelia	Hhon.cyan	epithelia	HoiH23.yellow	epithelia
OG_4517	Tadh.turquoise	fibre	TrH2.blue	fibre	Hhon.blue	fibre	HoiH23.blue	fibre
OG_4526	Tadh.floralwhite	unknown_2	TrH2.skyblue3	unknown_2	Hhon.pink	epithelia_gland_like	HoiH23.lightyellow	peptidergic
OG_4528	Tadh.royalblue	peptidergic	TrH2.darkorange2	peptidergic	Hhon.darkmagenta	peptidergic	HoiH23.white	peptidergic
OG_4535	Tadh.lightgreen	peptidergic	TrH2.cyan	peptidergic	Hhon.grey60	peptidergic	HoiH23.royalblue	peptidergic
OG_4536	Tadh.mediumpurple3	peptidergic	TrH2.red	peptidergic	Hhon.orangered4	peptidergic	HoiH23.red	peptidergic
OG_4536	Tadh.mediumpurple3	peptidergic	TrH2.red	peptidergic	Hhon.orangered4	peptidergic	HoiH23.red	peptidergic
OG_4536	Tadh.mediumpurple3	peptidergic	TrH2.red	peptidergic	Hhon.orangered4	peptidergic	HoiH23.red	peptidergic
OG_4541	Tadh.mediumpurple3	peptidergic	TrH2.cyan	peptidergic	Hhon.greenyellow	gland	HoiH23.darkgreen	epithelia
OG_4541	Tadh.mediumpurple3	peptidergic	TrH2.cyan	peptidergic	Hhon.greenyellow	gland	HoiH23.darkgreen	epithelia
OG_4541	Tadh.mediumpurple3	peptidergic	TrH2.cyan	peptidergic	Hhon.greenyellow	gland	HoiH23.orange	peptidergic
OG_4541	Tadh.mediumpurple3	peptidergic	TrH2.cyan	peptidergic	Hhon.greenyellow	gland	HoiH23.orange	peptidergic
OG_4541	Tadh.mediumpurple3	peptidergic	TrH2.cyan	peptidergic	Hhon.greenyellow	gland	HoiH23.darkgrey	peptidergic
OG_4541	Tadh.mediumpurple3	peptidergic	TrH2.cyan	peptidergic	Hhon.greenyellow	gland	HoiH23.turquoise	lipophil
OG_4541	Tadh.mediumpurple3	peptidergic	TrH2.cyan	peptidergic	Hhon.greenyellow	gland	HoiH23.salmon	gland
OG_4541	Tadh.mediumpurple3	peptidergic	TrH2.cyan	peptidergic	Hhon.greenyellow	gland	HoiH23.magenta	epithelia_gland_like
OG_4541	Tadh.turquoise	fibre	TrH2.turquoise	lipophil	Hhon.greenyellow	gland	HoiH23.darkgreen	epithelia
OG_4541	Tadh.turquoise	fibre	TrH2.turquoise	lipophil	Hhon.greenyellow	gland	HoiH23.darkgreen	epithelia
OG_4541	Tadh.turquoise	fibre	TrH2.turquoise	lipophil	Hhon.greenyellow	gland	HoiH23.orange	peptidergic
OG_4541	Tadh.turquoise	fibre	TrH2.turquoise	lipophil	Hhon.greenyellow	gland	HoiH23.orange	peptidergic
OG_4541	Tadh.turquoise	fibre	TrH2.turquoise	lipophil	Hhon.greenyellow	gland	HoiH23.darkgrey	peptidergic
OG_4541	Tadh.turquoise	fibre	TrH2.turquoise	lipophil	Hhon.greenyellow	gland	HoiH23.turquoise	lipophil
OG_4541	Tadh.turquoise	fibre	TrH2.turquoise	lipophil	Hhon.greenyellow	gland	HoiH23.salmon	gland
OG_4541	Tadh.turquoise	fibre	TrH2.turquoise	lipophil	Hhon.greenyellow	gland	HoiH23.magenta	epithelia_gland_like
OG_4541	Tadh.palevioletred3	lipophil	TrH2.cyan	peptidergic	Hhon.greenyellow	gland	HoiH23.darkgreen	epithelia
OG_4541	Tadh.palevioletred3	lipophil	TrH2.cyan	peptidergic	Hhon.greenyellow	gland	HoiH23.darkgreen	epithelia
OG_4541	Tadh.palevioletred3	lipophil	TrH2.cyan	peptidergic	Hhon.greenyellow	gland	HoiH23.orange	peptidergic
OG_4541	Tadh.palevioletred3	lipophil	TrH2.cyan	peptidergic	Hhon.greenyellow	gland	HoiH23.orange	peptidergic
OG_4541	Tadh.palevioletred3	lipophil	TrH2.cyan	peptidergic	Hhon.greenyellow	gland	HoiH23.darkgrey	peptidergic
OG_4541	Tadh.palevioletred3	lipophil	TrH2.cyan	peptidergic	Hhon.greenyellow	gland	HoiH23.turquoise	lipophil
OG_4541	Tadh.palevioletred3	lipophil	TrH2.cyan	peptidergic	Hhon.greenyellow	gland	HoiH23.salmon	gland
OG_4541	Tadh.palevioletred3	lipophil	TrH2.cyan	peptidergic	Hhon.greenyellow	gland	HoiH23.magenta	epithelia_gland_like
OG_4541	Tadh.yellow	epithelia	TrH2.blue	fibre	Hhon.greenyellow	gland	HoiH23.darkgreen	epithelia
OG_4541	Tadh.yellow	epithelia	TrH2.blue	fibre	Hhon.greenyellow	gland	HoiH23.darkgreen	epithelia
OG_4541	Tadh.yellow	epithelia	TrH2.blue	fibre	Hhon.greenyellow	gland	HoiH23.orange	peptidergic
OG_4541	Tadh.yellow	epithelia	TrH2.blue	fibre	Hhon.greenyellow	gland	HoiH23.orange	peptidergic
OG_4541	Tadh.yellow	epithelia	TrH2.blue	fibre	Hhon.greenyellow	gland	HoiH23.darkgrey	peptidergic
OG_4541	Tadh.yellow	epithelia	TrH2.blue	fibre	Hhon.greenyellow	gland	HoiH23.turquoise	lipophil
OG_4541	Tadh.yellow	epithelia	TrH2.blue	fibre	Hhon.greenyellow	gland	HoiH23.salmon	gland
OG_4541	Tadh.yellow	epithelia	TrH2.blue	fibre	Hhon.greenyellow	gland	HoiH23.magenta	epithelia_gland_like
OG_4541	Tadh.lightcyan	epithelia_gland_like	TrH2.cyan	peptidergic	Hhon.greenyellow	gland	HoiH23.darkgreen	epithelia
OG_4541	Tadh.lightcyan	epithelia_gland_like	TrH2.cyan	peptidergic	Hhon.greenyellow	gland	HoiH23.darkgreen	epithelia
OG_4541	Tadh.lightcyan	epithelia_gland_like	TrH2.cyan	peptidergic	Hhon.greenyellow	gland	HoiH23.orange	peptidergic
OG_4541	Tadh.lightcyan	epithelia_gland_like	TrH2.cyan	peptidergic	Hhon.greenyellow	gland	HoiH23.orange	peptidergic
OG_4541	Tadh.lightcyan	epithelia_gland_like	TrH2.cyan	peptidergic	Hhon.greenyellow	gland	HoiH23.darkgrey	peptidergic
OG_4541	Tadh.lightcyan	epithelia_gland_like	TrH2.cyan	peptidergic	Hhon.greenyellow	gland	HoiH23.turquoise	lipophil
OG_4541	Tadh.lightcyan	epithelia_gland_like	TrH2.cyan	peptidergic	Hhon.greenyellow	gland	HoiH23.salmon	gland
OG_4541	Tadh.lightcyan	epithelia_gland_like	TrH2.cyan	peptidergic	Hhon.greenyellow	gland	HoiH23.magenta	epithelia_gland_like
OG_4541	Tadh.turquoise	fibre	TrH2.tan	epithelia	Hhon.greenyellow	gland	HoiH23.darkgreen	epithelia
OG_4541	Tadh.turquoise	fibre	TrH2.tan	epithelia	Hhon.greenyellow	gland	HoiH23.darkgreen	epithelia
OG_4541	Tadh.turquoise	fibre	TrH2.tan	epithelia	Hhon.greenyellow	gland	HoiH23.orange	peptidergic
OG_4541	Tadh.turquoise	fibre	TrH2.tan	epithelia	Hhon.greenyellow	gland	HoiH23.orange	peptidergic
OG_4541	Tadh.turquoise	fibre	TrH2.tan	epithelia	Hhon.greenyellow	gland	HoiH23.darkgrey	peptidergic
OG_4541	Tadh.turquoise	fibre	TrH2.tan	epithelia	Hhon.greenyellow	gland	HoiH23.turquoise	lipophil
OG_4541	Tadh.turquoise	fibre	TrH2.tan	epithelia	Hhon.greenyellow	gland	HoiH23.salmon	gland
OG_4541	Tadh.turquoise	fibre	TrH2.tan	epithelia	Hhon.greenyellow	gland	HoiH23.magenta	epithelia_gland_like
OG_4541	Tadh.palevioletred3	lipophil	TrH2.blue	fibre	Hhon.greenyellow	gland	HoiH23.darkgreen	epithelia
OG_4541	Tadh.palevioletred3	lipophil	TrH2.blue	fibre	Hhon.greenyellow	gland	HoiH23.darkgreen	epithelia
OG_4541	Tadh.palevioletred3	lipophil	TrH2.blue	fibre	Hhon.greenyellow	gland	HoiH23.orange	peptidergic
OG_4541	Tadh.palevioletred3	lipophil	TrH2.blue	fibre	Hhon.greenyellow	gland	HoiH23.orange	peptidergic
OG_4541	Tadh.palevioletred3	lipophil	TrH2.blue	fibre	Hhon.greenyellow	gland	HoiH23.darkgrey	peptidergic
OG_4541	Tadh.palevioletred3	lipophil	TrH2.blue	fibre	Hhon.greenyellow	gland	HoiH23.turquoise	lipophil
OG_4541	Tadh.palevioletred3	lipophil	TrH2.blue	fibre	Hhon.greenyellow	gland	HoiH23.salmon	gland
OG_4541	Tadh.palevioletred3	lipophil	TrH2.blue	fibre	Hhon.greenyellow	gland	HoiH23.magenta	epithelia_gland_like
OG_4541	Tadh.yellow	epithelia	TrH2.tan	epithelia	Hhon.greenyellow	gland	HoiH23.darkgreen	epithelia
OG_4541	Tadh.yellow	epithelia	TrH2.tan	epithelia	Hhon.greenyellow	gland	HoiH23.darkgreen	epithelia
OG_4541	Tadh.yellow	epithelia	TrH2.tan	epithelia	Hhon.greenyellow	gland	HoiH23.orange	peptidergic
OG_4541	Tadh.yellow	epithelia	TrH2.tan	epithelia	Hhon.greenyellow	gland	HoiH23.orange	peptidergic
OG_4541	Tadh.yellow	epithelia	TrH2.tan	epithelia	Hhon.greenyellow	gland	HoiH23.darkgrey	peptidergic
OG_4541	Tadh.yellow	epithelia	TrH2.tan	epithelia	Hhon.greenyellow	gland	HoiH23.turquoise	lipophil
OG_4541	Tadh.yellow	epithelia	TrH2.tan	epithelia	Hhon.greenyellow	gland	HoiH23.salmon	gland
OG_4541	Tadh.yellow	epithelia	TrH2.tan	epithelia	Hhon.greenyellow	gland	HoiH23.magenta	epithelia_gland_like
OG_4541	Tadh.palevioletred3	lipophil	TrH2.tan	epithelia	Hhon.greenyellow	gland	HoiH23.darkgreen	epithelia
OG_4541	Tadh.palevioletred3	lipophil	TrH2.tan	epithelia	Hhon.greenyellow	gland	HoiH23.darkgreen	epithelia
OG_4541	Tadh.palevioletred3	lipophil	TrH2.tan	epithelia	Hhon.greenyellow	gland	HoiH23.orange	peptidergic
OG_4541	Tadh.palevioletred3	lipophil	TrH2.tan	epithelia	Hhon.greenyellow	gland	HoiH23.orange	peptidergic
OG_4541	Tadh.palevioletred3	lipophil	TrH2.tan	epithelia	Hhon.greenyellow	gland	HoiH23.darkgrey	peptidergic
OG_4541	Tadh.palevioletred3	lipophil	TrH2.tan	epithelia	Hhon.greenyellow	gland	HoiH23.turquoise	lipophil
OG_4541	Tadh.palevioletred3	lipophil	TrH2.tan	epithelia	Hhon.greenyellow	gland	HoiH23.salmon	gland
OG_4541	Tadh.palevioletred3	lipophil	TrH2.tan	epithelia	Hhon.greenyellow	gland	HoiH23.magenta	epithelia_gland_like
OG_4541	Tadh.mediumpurple3	peptidergic	TrH2.tan	epithelia	Hhon.greenyellow	gland	HoiH23.darkgreen	epithelia
OG_4541	Tadh.mediumpurple3	peptidergic	TrH2.tan	epithelia	Hhon.greenyellow	gland	HoiH23.darkgreen	epithelia
OG_4541	Tadh.mediumpurple3	peptidergic	TrH2.tan	epithelia	Hhon.greenyellow	gland	HoiH23.orange	peptidergic
OG_4541	Tadh.mediumpurple3	peptidergic	TrH2.tan	epithelia	Hhon.greenyellow	gland	HoiH23.orange	peptidergic
OG_4541	Tadh.mediumpurple3	peptidergic	TrH2.tan	epithelia	Hhon.greenyellow	gland	HoiH23.darkgrey	peptidergic
OG_4541	Tadh.mediumpurple3	peptidergic	TrH2.tan	epithelia	Hhon.greenyellow	gland	HoiH23.turquoise	lipophil
OG_4541	Tadh.mediumpurple3	peptidergic	TrH2.tan	epithelia	Hhon.greenyellow	gland	HoiH23.salmon	gland
OG_4541	Tadh.mediumpurple3	peptidergic	TrH2.tan	epithelia	Hhon.greenyellow	gland	HoiH23.magenta	epithelia_gland_like
OG_4541	Tadh.palevioletred3	lipophil	TrH2.cyan	peptidergic	Hhon.greenyellow	gland	HoiH23.darkgreen	epithelia
OG_4541	Tadh.palevioletred3	lipophil	TrH2.cyan	peptidergic	Hhon.greenyellow	gland	HoiH23.darkgreen	epithelia
OG_4541	Tadh.palevioletred3	lipophil	TrH2.cyan	peptidergic	Hhon.greenyellow	gland	HoiH23.orange	peptidergic
OG_4541	Tadh.palevioletred3	lipophil	TrH2.cyan	peptidergic	Hhon.greenyellow	gland	HoiH23.orange	peptidergic
OG_4541	Tadh.palevioletred3	lipophil	TrH2.cyan	peptidergic	Hhon.greenyellow	gland	HoiH23.darkgrey	peptidergic
OG_4541	Tadh.palevioletred3	lipophil	TrH2.cyan	peptidergic	Hhon.greenyellow	gland	HoiH23.turquoise	lipophil
OG_4541	Tadh.palevioletred3	lipophil	TrH2.cyan	peptidergic	Hhon.greenyellow	gland	HoiH23.salmon	gland
OG_4541	Tadh.palevioletred3	lipophil	TrH2.cyan	peptidergic	Hhon.greenyellow	gland	HoiH23.magenta	epithelia_gland_like
