orthogroup	genes_input	genes_output	species_input	species_output	occupancy_output	kept_orthogroup
OG_1878	77	53	58	53	0.841269841269841	OG2
OG_1879	89	52	60	52	0.825396825396825	OG3
OG_18795	53	49	49	49	0.777777777777778	OG0
OG_188	64	55	58	55	0.873015873015873	OG0
OG_18803	61	53	54	53	0.841269841269841	OG0
OG_18804	90	55	56	55	0.873015873015873	OG0
OG_1881	97	23	59	23	0.365079365079365	OG1
OG_18814	59	52	54	52	0.825396825396825	OG0
OG_1882	60	58	58	58	0.920634920634921	OG0
OG_1883	94	45	60	45	0.714285714285714	OG1
OG_1885	80	48	55	48	0.761904761904762	OG0
OG_1886	44	35	41	35	0.555555555555556	OG0
OG_1887	77	42	42	42	0.666666666666667	OG0
OG_18870	68	56	57	56	0.888888888888889	OG0
OG_189	66	48	48	48	0.761904761904762	OG1
OG_1890	40	35	36	35	0.555555555555556	OG0
OG_1892	57	47	48	47	0.746031746031746	OG0
OG_1894	66	56	56	56	0.888888888888889	OG0
OG_1895	81	55	55	55	0.873015873015873	OG0
OG_1898	72	60	60	60	0.952380952380952	OG0
OG_1899	65	38	53	38	0.603174603174603	OG1
OG_19	69	53	55	53	0.841269841269841	OG1
OG_1900	73	53	57	53	0.841269841269841	OG0
OG_19001	65	49	51	49	0.777777777777778	OG0
OG_1901	117	55	59	55	0.873015873015873	OG0
OG_1902	99	44	61	44	0.698412698412698	OG1
OG_1903	73	57	57	57	0.904761904761905	OG0
OG_1904	62	31	55	31	0.492063492063492	OG1
OG_1906	71	47	48	47	0.746031746031746	OG0
OG_1907	49	38	45	38	0.603174603174603	OG0
OG_1908	66	55	55	55	0.873015873015873	OG0
OG_19080	38	32	34	32	0.507936507936508	OG0
OG_1909	46	41	44	41	0.650793650793651	OG0
OG_19090	49	44	45	44	0.698412698412698	OG0
OG_19092	47	33	39	33	0.523809523809524	OG0
OG_19094	66	52	52	52	0.825396825396825	OG0
OG_19096	41	37	38	37	0.587301587301587	OG0
OG_191	61	50	53	50	0.793650793650794	OG0
OG_1910	81	54	54	54	0.857142857142857	OG0
OG_19101	36	32	34	32	0.507936507936508	OG0
OG_1913	59	51	53	51	0.80952380952381	OG0
OG_19136	56	39	43	39	0.619047619047619	OG0
OG_1914	54	50	52	50	0.793650793650794	OG0
OG_1918	70	43	57	43	0.682539682539683	OG1
OG_1919	77	59	59	59	0.936507936507937	OG0
OG_192	86	59	60	59	0.936507936507937	OG2
OG_1921	89	57	59	57	0.904761904761905	OG1
OG_1922	96	54	61	54	0.857142857142857	OG0
OG_1923	154	44	53	44	0.698412698412698	OG4
OG_1926	73	62	62	62	0.984126984126984	OG0
OG_19269	76	57	57	57	0.904761904761905	OG0
OG_1927	63	54	58	54	0.857142857142857	OG0
OG_19272	43	37	38	37	0.587301587301587	OG0
OG_1928	59	19	40	19	0.301587301587302	OG4
OG_19282	70	61	61	61	0.968253968253968	OG0
OG_19284	66	55	56	55	0.873015873015873	OG0
OG_19287	47	40	41	40	0.634920634920635	OG0
OG_19288	67	47	56	47	0.746031746031746	OG1
OG_1931	87	61	61	61	0.968253968253968	OG0
OG_1933	75	51	55	51	0.80952380952381	OG1
OG_1934	76	50	60	50	0.793650793650794	OG0
OG_19342	48	41	42	41	0.650793650793651	OG0
OG_194	65	49	53	49	0.777777777777778	OG1
OG_1940	55	49	52	49	0.777777777777778	OG0
OG_1942	69	58	58	58	0.920634920634921	OG0
OG_19422	69	29	52	29	0.46031746031746	OG0
OG_19432	90	58	58	58	0.920634920634921	OG0
OG_1944	52	46	47	46	0.73015873015873	OG0
OG_1946	78	59	59	59	0.936507936507937	OG1
OG_19465	60	53	54	53	0.841269841269841	OG0
OG_1947	74	61	61	61	0.968253968253968	OG0
OG_1948	43	40	42	40	0.634920634920635	OG0
OG_1949	63	58	58	58	0.920634920634921	OG0
OG_19493	63	55	57	55	0.873015873015873	OG0
OG_19494	51	41	44	41	0.650793650793651	OG0
OG_1951	42	41	42	41	0.650793650793651	OG0
OG_1952	81	59	59	59	0.936507936507937	OG1
OG_1953	58	55	55	55	0.873015873015873	OG0
OG_1956	34	27	32	27	0.428571428571429	OG0
OG_1958	58	29	46	29	0.46031746031746	OG0
OG_196	67	54	56	54	0.857142857142857	OG0
OG_1960	63	38	46	38	0.603174603174603	OG0
OG_1961	51	23	48	23	0.365079365079365	OG1
OG_1963	84	58	59	58	0.920634920634921	OG0
OG_1964	52	43	45	43	0.682539682539683	OG0
OG_1967	68	54	55	54	0.857142857142857	OG1
OG_19670	47	40	44	40	0.634920634920635	OG0
OG_1968	75	60	60	60	0.952380952380952	OG0
OG_1969	64	41	44	41	0.650793650793651	OG0
OG_197	61	45	47	45	0.714285714285714	OG0
OG_1970	62	56	56	56	0.888888888888889	OG0
OG_19700	102	58	59	58	0.920634920634921	OG0
OG_1971	52	32	43	32	0.507936507936508	OG1
OG_19718	65	53	54	53	0.841269841269841	OG0
OG_1973	66	55	55	55	0.873015873015873	OG0
OG_19735	82	63	63	63	1	OG0
OG_1974	70	58	58	58	0.920634920634921	OG0
OG_19746	76	55	57	55	0.873015873015873	OG0
OG_1975	75	59	59	59	0.936507936507937	OG0
OG_1976	53	47	48	47	0.746031746031746	OG0
OG_1977	107	62	62	62	0.984126984126984	OG1
OG_19775	38	33	36	33	0.523809523809524	OG0
OG_19776	68	50	53	50	0.793650793650794	OG0
OG_1978	52	46	48	46	0.73015873015873	OG0
OG_19780	54	50	52	50	0.793650793650794	OG0
OG_19785	42	37	38	37	0.587301587301587	OG0
OG_19789	52	31	32	31	0.492063492063492	OG0
OG_1979	81	59	59	59	0.936507936507937	OG0
OG_198	74	60	61	60	0.952380952380952	OG0
OG_1980	68	47	47	47	0.746031746031746	OG0
OG_19811	63	52	53	52	0.825396825396825	OG0
OG_19816	36	32	33	32	0.507936507936508	OG0
OG_19828	91	51	53	51	0.80952380952381	OG0
OG_1983	56	53	54	53	0.841269841269841	OG0
OG_1984	55	50	50	50	0.793650793650794	OG0
OG_1985	64	52	53	52	0.825396825396825	OG0
OG_1988	65	56	57	56	0.888888888888889	OG0
OG_1989	71	37	57	37	0.587301587301587	OG1
OG_19894	56	43	53	43	0.682539682539683	OG1
OG_1990	63	60	61	60	0.952380952380952	OG0
OG_19903	74	55	56	55	0.873015873015873	OG0
OG_19909	68	53	57	53	0.841269841269841	OG0
OG_1991	61	56	57	56	0.888888888888889	OG0
OG_19910	62	42	51	42	0.666666666666667	OG1
OG_19912	56	36	36	36	0.571428571428571	OG0
OG_19925	71	58	59	58	0.920634920634921	OG0
OG_1993	79	62	62	62	0.984126984126984	OG0
OG_19934	55	50	51	50	0.793650793650794	OG0
OG_19937	53	49	51	49	0.777777777777778	OG0
OG_19938	65	28	47	28	0.444444444444444	OG1
OG_19953	49	40	42	40	0.634920634920635	OG0
OG_1997	72	56	56	56	0.888888888888889	OG0
OG_19970	40	31	38	31	0.492063492063492	OG1
OG_19978	62	51	53	51	0.80952380952381	OG1
OG_1998	57	47	49	47	0.746031746031746	OG0
OG_1999	68	58	60	58	0.920634920634921	OG0
OG_19997	99	50	61	50	0.793650793650794	OG1
OG_20	50	42	44	42	0.666666666666667	OG1
OG_200	71	54	54	54	0.857142857142857	OG1
OG_20005	39	34	34	34	0.53968253968254	OG0
OG_2002	59	39	51	39	0.619047619047619	OG1
OG_20020	64	51	56	51	0.80952380952381	OG0
OG_2003	101	37	58	37	0.587301587301587	OG2
OG_20039	36	33	33	33	0.523809523809524	OG0
OG_2004	41	38	39	38	0.603174603174603	OG0
OG_20047	38	29	34	29	0.46031746031746	OG0
OG_2005	48	33	38	33	0.523809523809524	OG0
OG_20057	30	29	29	29	0.46031746031746	OG0
OG_2006	62	54	55	54	0.857142857142857	OG0
OG_2007	63	56	58	56	0.888888888888889	OG0
OG_20070	80	51	52	51	0.80952380952381	OG2
OG_20076	90	57	58	57	0.904761904761905	OG0
OG_20078	69	51	52	51	0.80952380952381	OG0
OG_20079	73	41	54	41	0.650793650793651	OG1
OG_2008	50	42	46	42	0.666666666666667	OG0
OG_20081	67	58	60	58	0.920634920634921	OG0
OG_2010	48	28	44	28	0.444444444444444	OG1
OG_2011	53	49	51	49	0.777777777777778	OG0
OG_20117	49	36	37	36	0.571428571428571	OG0
OG_2014	58	31	48	31	0.492063492063492	OG1
OG_20150	38	32	33	32	0.507936507936508	OG0
OG_20160	41	31	35	31	0.492063492063492	OG0
OG_20169	45	39	41	39	0.619047619047619	OG0
OG_2017	55	46	46	46	0.73015873015873	OG0
OG_2018	60	50	51	50	0.793650793650794	OG0
OG_20189	73	56	57	56	0.888888888888889	OG0
OG_2019	72	49	56	49	0.777777777777778	OG1
OG_2020	81	42	59	42	0.666666666666667	OG0
OG_2021	65	39	42	39	0.619047619047619	OG0
OG_2022	35	26	33	26	0.412698412698413	OG0
OG_20223	39	34	38	34	0.53968253968254	OG0
OG_20224	60	52	52	52	0.825396825396825	OG0
OG_2024	87	37	61	37	0.587301587301587	OG1
OG_2025	65	35	50	35	0.555555555555556	OG2
OG_2026	93	31	59	31	0.492063492063492	OG1
OG_2027	67	48	57	48	0.761904761904762	OG1
OG_2028	66	55	55	55	0.873015873015873	OG0
OG_2029	58	28	42	28	0.444444444444444	OG1
OG_2030	47	39	45	39	0.619047619047619	OG0
OG_20300	70	51	55	51	0.80952380952381	OG0
OG_20304	106	36	58	36	0.571428571428571	OG0
OG_2031	71	54	56	54	0.857142857142857	OG0
OG_2032	62	58	59	58	0.920634920634921	OG1
OG_2033	64	52	54	52	0.825396825396825	OG0
OG_2034	77	50	56	50	0.793650793650794	OG0
OG_2035	69	57	57	57	0.904761904761905	OG0
OG_20356	59	52	52	52	0.825396825396825	OG0
OG_20357	59	46	49	46	0.73015873015873	OG0
OG_2036	56	42	42	42	0.666666666666667	OG0
OG_2037	56	43	49	43	0.682539682539683	OG1
OG_20373	44	36	41	36	0.571428571428571	OG1
OG_2038	64	56	56	56	0.888888888888889	OG0
OG_204	79	59	61	59	0.936507936507937	OG0
OG_2041	83	34	62	34	0.53968253968254	OG2
OG_2042	76	57	57	57	0.904761904761905	OG0
OG_2043	64	57	58	57	0.904761904761905	OG0
OG_2044	66	59	59	59	0.936507936507937	OG0
OG_2047	64	59	59	59	0.936507936507937	OG0
OG_2048	44	34	35	34	0.53968253968254	OG0
OG_2050	43	19	38	19	0.301587301587302	OG0
OG_2051	88	58	58	58	0.920634920634921	OG0
OG_2052	101	60	60	60	0.952380952380952	OG0
OG_2053	50	49	49	49	0.777777777777778	OG0
OG_2054	58	40	49	40	0.634920634920635	OG0
OG_2056	67	51	56	51	0.80952380952381	OG1
OG_2057	46	36	39	36	0.571428571428571	OG0
OG_2058	59	44	45	44	0.698412698412698	OG0
OG_2059	63	48	52	48	0.761904761904762	OG0
OG_20592	88	52	52	52	0.825396825396825	OG0
OG_206	75	52	57	52	0.825396825396825	OG1
OG_2060	66	56	56	56	0.888888888888889	OG0
OG_20602	46	36	41	36	0.571428571428571	OG0
OG_20605	65	31	33	31	0.492063492063492	OG0
OG_20607	44	30	39	30	0.476190476190476	OG1
OG_20608	41	36	36	36	0.571428571428571	OG0
OG_20609	39	35	36	35	0.555555555555556	OG0
OG_2061	75	55	55	55	0.873015873015873	OG0
OG_20618	41	35	36	35	0.555555555555556	OG0
OG_2062	56	44	53	44	0.698412698412698	OG1
OG_20627	54	32	33	32	0.507936507936508	OG0
OG_2064	58	49	51	49	0.777777777777778	OG0
OG_20643	81	61	61	61	0.968253968253968	OG0
OG_20644	84	52	52	52	0.825396825396825	OG0
OG_2065	77	53	55	53	0.841269841269841	OG2
OG_2066	98	58	59	58	0.920634920634921	OG0
OG_20660	85	48	50	48	0.761904761904762	OG0
OG_20662	68	54	54	54	0.857142857142857	OG0
OG_207	60	55	55	55	0.873015873015873	OG0
OG_2070	65	56	56	56	0.888888888888889	OG0
OG_20705	65	57	60	57	0.904761904761905	OG0
OG_2071	52	43	46	43	0.682539682539683	OG0
OG_20713	105	61	63	61	0.968253968253968	OG0
OG_20717	49	45	47	45	0.714285714285714	OG0
OG_20718	109	60	61	60	0.952380952380952	OG0
OG_20719	72	58	59	58	0.920634920634921	OG0
OG_2072	38	37	37	37	0.587301587301587	OG0
OG_20720	72	53	55	53	0.841269841269841	OG0
OG_20724	39	35	37	35	0.555555555555556	OG0
OG_20728	46	40	41	40	0.634920634920635	OG0
OG_2073	69	58	59	58	0.920634920634921	OG0
OG_20755	55	45	51	45	0.714285714285714	OG1
OG_2079	67	53	56	53	0.841269841269841	OG0
OG_208	63	46	48	46	0.73015873015873	OG0
OG_20814	50	39	43	39	0.619047619047619	OG0
OG_2083	96	60	61	60	0.952380952380952	OG0
OG_2089	92	42	45	42	0.666666666666667	OG0
OG_209	87	60	60	60	0.952380952380952	OG0
OG_2090	93	59	59	59	0.936507936507937	OG1
OG_20905	41	39	39	39	0.619047619047619	OG0
OG_2091	64	48	49	48	0.761904761904762	OG0
OG_2093	46	34	39	34	0.53968253968254	OG0
OG_2094	91	56	59	56	0.888888888888889	OG2
OG_20944	76	47	57	47	0.746031746031746	OG2
OG_2095	33	28	29	28	0.444444444444444	OG0
OG_20956	80	61	61	61	0.968253968253968	OG0
OG_20961	54	42	42	42	0.666666666666667	OG0
OG_2097	82	53	53	53	0.841269841269841	OG0
OG_20972	42	40	40	40	0.634920634920635	OG0
OG_2098	61	41	41	41	0.650793650793651	OG0
OG_21	83	53	60	53	0.841269841269841	OG1
OG_210	67	55	58	55	0.873015873015873	OG1
OG_2100	51	21	44	21	0.333333333333333	OG2
OG_2101	60	50	50	50	0.793650793650794	OG0
OG_2102	48	30	38	30	0.476190476190476	OG0
OG_2104	50	46	46	46	0.73015873015873	OG0
OG_2107	39	31	36	31	0.492063492063492	OG0
OG_2108	68	48	50	48	0.761904761904762	OG0
OG_2109	65	56	57	56	0.888888888888889	OG0
OG_21096	67	54	55	54	0.857142857142857	OG0
OG_211	77	58	58	58	0.920634920634921	OG0
OG_2110	53	46	47	46	0.73015873015873	OG0
OG_2111	74	57	58	57	0.904761904761905	OG0
OG_2113	63	52	55	52	0.825396825396825	OG0
OG_2114	58	49	51	49	0.777777777777778	OG0
OG_2116	43	32	36	32	0.507936507936508	OG0
OG_2117	54	49	52	49	0.777777777777778	OG0
OG_2118	56	50	53	50	0.793650793650794	OG0
OG_2119	50	46	46	46	0.73015873015873	OG0
OG_2120	89	51	61	51	0.80952380952381	OG0
OG_2121	59	47	47	47	0.746031746031746	OG0
OG_2122	57	39	44	39	0.619047619047619	OG0
OG_2123	113	57	61	57	0.904761904761905	OG0
OG_2124	81	42	43	42	0.666666666666667	OG1
OG_2129	90	50	60	50	0.793650793650794	OG1
OG_21299	56	31	50	31	0.492063492063492	OG1
OG_2131	34	29	34	29	0.46031746031746	OG0
OG_2132	54	32	35	32	0.507936507936508	OG1
OG_2135	83	59	60	59	0.936507936507937	OG0
OG_2136	48	41	42	41	0.650793650793651	OG0
OG_2137	77	58	58	58	0.920634920634921	OG0
OG_2138	75	56	58	56	0.888888888888889	OG0
OG_214	57	51	52	51	0.80952380952381	OG0
OG_2140	48	42	42	42	0.666666666666667	OG0
OG_21401	45	39	42	39	0.619047619047619	OG0
OG_2141	104	41	55	41	0.650793650793651	OG0
OG_2142	55	48	51	48	0.761904761904762	OG0
OG_21427	60	53	56	53	0.841269841269841	OG0
OG_21428	49	44	46	44	0.698412698412698	OG0
OG_21432	83	40	57	40	0.634920634920635	OG3
OG_21434	54	48	50	48	0.761904761904762	OG0
OG_21435	75	53	54	53	0.841269841269841	OG0
OG_2144	59	49	55	49	0.777777777777778	OG0
OG_2145	71	56	56	56	0.888888888888889	OG0
OG_21456	36	34	34	34	0.53968253968254	OG0
OG_2146	76	37	58	37	0.587301587301587	OG3
OG_21461	44	37	41	37	0.587301587301587	OG0
OG_2147	53	42	45	42	0.666666666666667	OG1
OG_2148	72	57	58	57	0.904761904761905	OG0
OG_2149	96	42	49	42	0.666666666666667	OG2
OG_2151	50	41	46	41	0.650793650793651	OG1
OG_21534	77	61	61	61	0.968253968253968	OG0
OG_2154	38	35	36	35	0.555555555555556	OG0
OG_21541	61	49	53	49	0.777777777777778	OG1
OG_21542	40	35	38	35	0.555555555555556	OG0
OG_21547	56	48	54	48	0.761904761904762	OG1
OG_21550	71	56	58	56	0.888888888888889	OG1
OG_21551	44	40	42	40	0.634920634920635	OG0
OG_21552	66	52	55	52	0.825396825396825	OG0
OG_21553	63	53	56	53	0.841269841269841	OG0
OG_21554	65	16	45	16	0.253968253968254	OG1
OG_21560	63	50	51	50	0.793650793650794	OG0
OG_21564	52	47	47	47	0.746031746031746	OG0
OG_2157	62	56	57	56	0.888888888888889	OG0
OG_21574	67	55	55	55	0.873015873015873	OG0
OG_2158	48	45	45	45	0.714285714285714	OG0
OG_2159	57	54	54	54	0.857142857142857	OG0
OG_2160	55	45	46	45	0.714285714285714	OG0
OG_2161	66	53	54	53	0.841269841269841	OG0
OG_2162	77	60	60	60	0.952380952380952	OG0
OG_2163	93	61	62	61	0.968253968253968	OG0
OG_21642	79	55	55	55	0.873015873015873	OG0
OG_2165	66	55	56	55	0.873015873015873	OG0
OG_21659	47	42	43	42	0.666666666666667	OG0
OG_2166	61	40	45	40	0.634920634920635	OG0
OG_2170	82	44	48	44	0.698412698412698	OG1
OG_21716	54	52	53	52	0.825396825396825	OG0
OG_21717	56	39	50	39	0.619047619047619	OG1
OG_2172	58	50	51	50	0.793650793650794	OG0
OG_2173	90	44	47	44	0.698412698412698	OG0
OG_2175	75	51	53	51	0.80952380952381	OG0
OG_2177	89	27	58	27	0.428571428571429	OG1
OG_21777	79	46	53	46	0.73015873015873	OG1
OG_21779	60	53	53	53	0.841269841269841	OG0
OG_2178	68	55	58	55	0.873015873015873	OG0
OG_2179	63	51	57	51	0.80952380952381	OG0
OG_21794	62	55	55	55	0.873015873015873	OG0
OG_218	94	59	59	59	0.936507936507937	OG0
OG_2180	60	45	46	45	0.714285714285714	OG1
OG_2181	80	46	63	46	0.73015873015873	OG2
OG_2183	83	58	59	58	0.920634920634921	OG0
OG_2184	59	33	51	33	0.523809523809524	OG3
OG_2185	75	53	53	53	0.841269841269841	OG0
OG_2186	58	37	49	37	0.587301587301587	OG1
OG_2188	51	34	36	34	0.53968253968254	OG2
OG_2189	56	51	53	51	0.80952380952381	OG0
OG_2190	60	42	45	42	0.666666666666667	OG0
OG_21908	49	43	44	43	0.682539682539683	OG0
OG_2191	59	52	53	52	0.825396825396825	OG0
OG_2197	67	53	55	53	0.841269841269841	OG0
OG_2199	85	58	58	58	0.920634920634921	OG0
OG_22	64	58	58	58	0.920634920634921	OG0
OG_220	63	53	55	53	0.841269841269841	OG0
OG_2200	51	32	38	32	0.507936507936508	OG0
OG_2201	63	34	54	34	0.53968253968254	OG2
OG_2202	60	51	52	51	0.80952380952381	OG0
OG_2203	75	59	59	59	0.936507936507937	OG0
OG_22033	82	60	61	60	0.952380952380952	OG1
OG_2204	71	43	57	43	0.682539682539683	OG0
OG_22060	43	31	39	31	0.492063492063492	OG0
OG_2207	64	54	54	54	0.857142857142857	OG0
OG_2208	66	47	55	47	0.746031746031746	OG1
OG_22092	55	44	45	44	0.698412698412698	OG0
OG_2210	60	47	56	47	0.746031746031746	OG0
OG_2213	74	55	59	55	0.873015873015873	OG1
OG_2214	72	44	50	44	0.698412698412698	OG2
OG_2215	60	49	49	49	0.777777777777778	OG0
OG_2216	72	60	62	60	0.952380952380952	OG0
OG_2217	66	45	57	45	0.714285714285714	OG1
OG_2218	84	59	61	59	0.936507936507937	OG0
OG_2219	74	30	55	30	0.476190476190476	OG2
OG_22190	67	57	57	57	0.904761904761905	OG0
OG_2221	61	53	58	53	0.841269841269841	OG1
OG_2224	60	53	55	53	0.841269841269841	OG0
OG_2225	63	32	54	32	0.507936507936508	OG1
OG_22250	51	40	44	40	0.634920634920635	OG1
OG_2226	65	58	58	58	0.920634920634921	OG0
OG_2227	59	43	51	43	0.682539682539683	OG2
OG_22273	57	51	51	51	0.80952380952381	OG0
OG_2228	105	51	59	51	0.80952380952381	OG2
OG_2229	73	60	61	60	0.952380952380952	OG0
OG_223	81	61	61	61	0.968253968253968	OG0
OG_2230	190	57	58	57	0.904761904761905	OG0
OG_2231	59	44	46	44	0.698412698412698	OG2
OG_2232	40	31	38	31	0.492063492063492	OG1
OG_2234	74	22	56	22	0.349206349206349	OG1
OG_2235	97	27	60	27	0.428571428571429	OG4
OG_2238	66	56	57	56	0.888888888888889	OG0
OG_224	75	48	57	48	0.761904761904762	OG1
OG_2240	63	57	57	57	0.904761904761905	OG0
OG_2242	69	59	60	59	0.936507936507937	OG0
OG_2244	89	60	60	60	0.952380952380952	OG0
OG_2245	68	59	60	59	0.936507936507937	OG0
OG_2246	78	51	52	51	0.80952380952381	OG0
OG_22465	44	39	40	39	0.619047619047619	OG0
OG_22469	55	52	52	52	0.825396825396825	OG0
OG_2247	85	44	47	44	0.698412698412698	OG0
OG_22470	72	61	61	61	0.968253968253968	OG0
OG_22476	74	36	58	36	0.571428571428571	OG1
OG_225	118	43	57	43	0.682539682539683	OG5
OG_2250	65	34	46	34	0.53968253968254	OG1
OG_22517	73	61	61	61	0.968253968253968	OG0
OG_2252	93	45	45	45	0.714285714285714	OG0
OG_2253	41	39	41	39	0.619047619047619	OG0
OG_2254	46	37	43	37	0.587301587301587	OG0
OG_2255	205	39	62	39	0.619047619047619	OG5
OG_2256	62	54	55	54	0.857142857142857	OG0
OG_2257	76	51	51	51	0.80952380952381	OG0
OG_2258	43	38	38	38	0.603174603174603	OG0
OG_226	97	21	60	21	0.333333333333333	OG1
OG_2262	79	52	55	52	0.825396825396825	OG1
OG_2263	72	58	58	58	0.920634920634921	OG0
OG_2264	58	54	54	54	0.857142857142857	OG0
OG_2265	59	28	53	28	0.444444444444444	OG1
OG_2266	62	55	57	55	0.873015873015873	OG0
OG_2267	50	41	45	41	0.650793650793651	OG0
OG_2268	64	54	56	54	0.857142857142857	OG0
OG_2269	45	42	43	42	0.666666666666667	OG0
OG_2270	77	57	58	57	0.904761904761905	OG0
OG_2271	73	54	55	54	0.857142857142857	OG0
OG_2272	64	54	55	54	0.857142857142857	OG0
OG_22734	62	58	58	58	0.920634920634921	OG0
OG_2274	47	27	35	27	0.428571428571429	OG1
OG_2277	76	50	61	50	0.793650793650794	OG1
OG_2278	64	48	49	48	0.761904761904762	OG0
OG_228	79	56	56	56	0.888888888888889	OG0
OG_2281	73	39	59	39	0.619047619047619	OG2
OG_22810	69	56	56	56	0.888888888888889	OG0
OG_22811	73	44	58	44	0.698412698412698	OG0
OG_22812	69	54	55	54	0.857142857142857	OG1
OG_22818	79	59	60	59	0.936507936507937	OG0
OG_2282	72	55	56	55	0.873015873015873	OG0
OG_22844	47	36	40	36	0.571428571428571	OG1
OG_2286	73	52	59	52	0.825396825396825	OG1
OG_2287	64	56	56	56	0.888888888888889	OG0
OG_2288	103	26	60	26	0.412698412698413	OG3
OG_2289	90	17	53	17	0.26984126984127	OG9
OG_22890	63	54	56	54	0.857142857142857	OG0
OG_229	222	52	60	52	0.825396825396825	OG5
OG_2290	40	34	36	34	0.53968253968254	OG0
OG_22902	41	34	38	34	0.53968253968254	OG0
OG_2291	46	29	40	29	0.46031746031746	OG1
OG_2292	55	45	51	45	0.714285714285714	OG0
OG_2296	76	55	57	55	0.873015873015873	OG0
OG_2297	48	20	41	20	0.317460317460317	OG2
OG_2298	61	54	54	54	0.857142857142857	OG0
OG_2299	71	53	55	53	0.841269841269841	OG0
OG_2300	63	54	55	54	0.857142857142857	OG0
OG_2303	82	51	61	51	0.80952380952381	OG2
OG_2304	82	58	59	58	0.920634920634921	OG1
OG_2305	70	32	36	32	0.507936507936508	OG1
OG_23050	63	37	37	37	0.587301587301587	OG0
OG_23053	50	41	43	41	0.650793650793651	OG0
OG_2308	76	56	57	56	0.888888888888889	OG0
OG_2309	55	47	47	47	0.746031746031746	OG0
OG_23097	51	34	36	34	0.53968253968254	OG0
OG_231	52	30	44	30	0.476190476190476	OG1
OG_2311	52	50	50	50	0.793650793650794	OG0
OG_2312	106	57	58	57	0.904761904761905	OG0
OG_2313	83	25	61	25	0.396825396825397	OG0
OG_2314	49	34	44	34	0.53968253968254	OG1
OG_2315	65	55	55	55	0.873015873015873	OG0
OG_2316	69	54	56	54	0.857142857142857	OG0
OG_2317	71	53	53	53	0.841269841269841	OG0
OG_2318	36	32	33	32	0.507936507936508	OG0
OG_23180	60	46	49	46	0.73015873015873	OG0
OG_2319	80	61	61	61	0.968253968253968	OG0
OG_232	94	61	61	61	0.968253968253968	OG0
OG_2322	57	46	47	46	0.73015873015873	OG0
OG_2323	49	40	44	40	0.634920634920635	OG0
OG_2325	55	48	50	48	0.761904761904762	OG1
OG_2326	64	55	59	55	0.873015873015873	OG0
OG_23263	115	33	58	33	0.523809523809524	OG1
OG_23264	66	41	44	41	0.650793650793651	OG0
OG_23269	75	49	58	49	0.777777777777778	OG3
OG_2327	55	52	52	52	0.825396825396825	OG0
OG_23281	63	54	54	54	0.857142857142857	OG0
OG_23287	76	60	60	60	0.952380952380952	OG0
OG_2329	68	59	59	59	0.936507936507937	OG0
OG_23291	69	47	53	47	0.746031746031746	OG1
OG_23295	46	36	38	36	0.571428571428571	OG0
OG_233	78	30	60	30	0.476190476190476	OG0
OG_2330	85	40	40	40	0.634920634920635	OG0
OG_23303	50	45	45	45	0.714285714285714	OG0
OG_23306	64	22	34	22	0.349206349206349	OG1
OG_2331	49	38	40	38	0.603174603174603	OG0
OG_23310	39	30	33	30	0.476190476190476	OG0
OG_23323	53	44	45	44	0.698412698412698	OG0
OG_23334	43	32	34	32	0.507936507936508	OG0
OG_2335	93	19	57	19	0.301587301587302	OG1
OG_2336	69	47	54	47	0.746031746031746	OG1
OG_23369	63	53	56	53	0.841269841269841	OG0
OG_2337	66	55	57	55	0.873015873015873	OG0
OG_23378	77	55	60	55	0.873015873015873	OG0
OG_23382	102	57	61	57	0.904761904761905	OG0
OG_2339	65	53	55	53	0.841269841269841	OG0
OG_234	51	43	46	43	0.682539682539683	OG0
OG_2342	63	56	56	56	0.888888888888889	OG0
OG_2343	57	51	51	51	0.80952380952381	OG0
OG_2344	91	59	60	59	0.936507936507937	OG0
OG_2347	71	58	58	58	0.920634920634921	OG0
OG_2348	72	57	57	57	0.904761904761905	OG0
OG_235	90	47	60	47	0.746031746031746	OG2
OG_2353	57	55	56	55	0.873015873015873	OG0
OG_2354	79	42	42	42	0.666666666666667	OG0
OG_2355	87	45	59	45	0.714285714285714	OG2
OG_2356	52	45	47	45	0.714285714285714	OG0
OG_2357	61	38	47	38	0.603174603174603	OG1
OG_2358	73	59	59	59	0.936507936507937	OG0
OG_236	92	60	61	60	0.952380952380952	OG0
OG_2360	65	51	51	51	0.80952380952381	OG0
OG_2362	69	59	60	59	0.936507936507937	OG0
OG_2364	74	54	56	54	0.857142857142857	OG0
OG_2365	86	45	60	45	0.714285714285714	OG1
OG_23654	63	50	55	50	0.793650793650794	OG0
OG_2366	65	56	56	56	0.888888888888889	OG0
OG_23685	46	42	44	42	0.666666666666667	OG0
OG_23686	72	57	58	57	0.904761904761905	OG0
OG_2369	73	59	59	59	0.936507936507937	OG0
OG_237	62	41	48	41	0.650793650793651	OG0
OG_2371	78	20	58	20	0.317460317460317	OG0
