	Tadh	TrH2	Hhon	HoiH23	Hoilungia	Trichoplax	Placozoa
OG_10616	1	1	0	0	0	1	0
OG_10617	1	1	0	0	0	1	0
OG_10618	3	3	1	0	1	1	1
OG_10619	1	1	1	1	1	1	1
OG_1062	1	1	1	1	1	1	1
OG_10620	1	1	1	1	1	1	1
OG_10621	1	1	1	1	1	1	1
OG_10622	1	1	0	0	0	1	0
OG_10623	1	1	0	0	0	1	0
OG_10624	2	2	1	0	1	1	1
OG_10625	1	1	0	0	0	1	0
OG_10626	1	1	0	0	0	1	0
OG_10627	1	1	0	0	0	1	0
OG_10628	1	1	0	0	0	1	0
OG_10629	1	1	1	1	1	1	1
OG_1063	1	1	1	1	1	1	1
OG_10630	1	1	0	0	0	1	0
OG_10631	1	1	0	0	0	1	0
OG_10632	1	1	0	0	0	1	0
OG_10633	1	1	1	1	1	1	1
OG_10634	1	0	1	1	1	1	1
OG_10635	1	1	0	0	0	1	0
OG_10636	1	1	0	0	0	1	0
OG_10637	1	1	0	1	1	1	1
OG_10638	1	1	1	0	1	1	1
OG_10639	1	1	0	0	0	1	0
OG_1064	1	1	1	1	1	1	1
OG_10640	1	1	1	0	1	1	1
OG_10641	1	1	1	1	1	1	1
OG_10642	1	1	0	0	0	1	0
OG_10643	1	1	1	1	1	1	1
OG_10644	1	1	0	0	0	1	0
OG_10645	1	1	0	0	0	1	0
OG_10646	1	1	0	0	0	1	0
OG_10647	1	1	0	0	0	1	0
OG_10648	1	1	0	0	0	1	0
OG_10649	1	1	1	1	1	1	1
OG_1065	1	1	1	1	1	1	1
OG_10650	1	1	0	0	0	1	0
OG_10651	1	1	1	1	1	1	1
OG_10652	1	1	0	0	0	1	0
OG_10653	1	1	0	0	0	1	0
OG_10654	1	1	0	0	0	1	0
OG_10655	1	1	2	0	1	1	1
OG_10656	1	1	0	0	0	1	0
OG_10657	1	1	1	0	1	1	1
OG_10658	1	1	0	0	0	1	0
OG_10659	1	1	1	1	1	1	1
OG_1066	1	1	1	1	1	1	1
OG_10660	1	1	0	0	0	1	0
OG_10661	1	1	0	0	0	1	0
OG_10662	1	1	0	0	0	1	0
OG_10663	1	1	0	0	0	1	0
OG_10664	1	1	0	0	0	1	0
OG_10665	1	1	1	0	1	1	1
OG_10666	1	1	1	0	1	1	1
OG_10667	1	1	0	0	0	1	0
OG_10668	1	1	0	0	0	1	0
OG_10669	1	1	0	0	0	1	0
OG_1067	1	1	1	1	1	1	1
OG_10670	1	1	0	0	0	1	0
OG_10671	1	1	0	0	0	1	0
OG_10672	2	2	0	0	0	1	0
OG_10673	1	1	1	1	1	1	1
OG_10674	1	1	1	0	1	1	1
OG_10675	1	1	0	0	0	1	0
OG_10676	1	1	0	0	0	1	0
OG_10677	1	1	1	0	1	1	1
OG_10678	1	1	1	1	1	1	1
OG_10679	1	1	0	0	0	1	0
OG_1068	1	1	1	1	1	1	1
OG_10680	1	1	1	1	1	1	1
OG_10681	1	1	0	0	0	1	0
OG_10682	1	1	1	1	1	1	1
OG_10683	1	1	1	0	1	1	1
OG_10684	1	1	1	0	1	1	1
OG_10685	1	1	0	0	0	1	0
OG_10686	1	1	0	0	0	1	0
OG_10687	1	1	0	0	0	1	0
OG_10688	1	1	0	0	0	1	0
OG_10689	1	1	0	0	0	1	0
OG_1069	1	1	1	1	1	1	1
OG_10690	0	1	2	0	1	1	1
OG_10691	2	1	0	0	0	1	0
OG_10692	1	1	1	0	1	1	1
OG_10693	1	1	0	0	0	1	0
OG_10694	1	1	1	0	1	1	1
OG_10695	1	1	0	0	0	1	0
OG_10696	2	1	1	0	1	1	1
OG_10697	1	1	0	0	0	1	0
OG_10698	0	1	2	0	1	1	1
OG_10699	1	1	0	0	0	1	0
OG_107	1	1	1	1	1	1	1
OG_1070	1	1	1	1	1	1	1
OG_10700	1	1	0	0	0	1	0
OG_10701	1	1	1	1	1	1	1
OG_10702	1	1	1	0	1	1	1
OG_10703	1	1	0	0	0	1	0
OG_10704	1	1	1	1	1	1	1
OG_10705	1	1	0	0	0	1	0
OG_10706	1	1	0	0	0	1	0
OG_10707	1	1	1	0	1	1	1
OG_10708	1	1	0	0	0	1	0
OG_10709	1	1	0	0	0	1	0
OG_1071	1	1	1	1	1	1	1
OG_10710	1	1	1	0	1	1	1
OG_10711	1	1	1	1	1	1	1
OG_10712	1	1	0	0	0	1	0
OG_10713	1	1	0	0	0	1	0
OG_10714	1	1	1	0	1	1	1
OG_10715	1	1	0	0	0	1	0
OG_10716	1	1	0	0	0	1	0
OG_10717	1	1	0	0	0	1	0
OG_10718	1	1	0	0	0	1	0
OG_10719	0	1	3	0	1	1	1
OG_1072	1	1	1	1	1	1	1
OG_10720	0	1	1	0	1	1	1
OG_10721	1	1	0	0	0	1	0
OG_10722	2	2	0	0	0	1	0
OG_10723	1	1	0	0	0	1	0
OG_10724	1	1	0	0	0	1	0
OG_10725	1	1	0	0	0	1	0
OG_10726	1	1	1	0	1	1	1
OG_10727	1	1	1	0	1	1	1
OG_10728	1	1	0	0	0	1	0
OG_10729	1	1	0	0	0	1	0
OG_1073	1	1	1	1	1	1	1
OG_10730	1	1	1	0	1	1	1
OG_10731	1	1	0	0	0	1	0
OG_10732	1	1	0	1	1	1	1
OG_10733	3	1	3	1	1	1	1
OG_10734	2	1	2	1	1	1	1
OG_10735	1	1	0	0	0	1	0
OG_10736	1	2	1	1	1	1	1
OG_10737	1	1	0	0	0	1	0
OG_10738	1	1	0	0	0	1	0
OG_10739	0	0	1	1	1	0	0
OG_1074	1	1	1	1	1	1	1
OG_10740	1	1	0	0	0	1	0
OG_10741	1	1	2	2	1	1	1
OG_10742	1	1	0	0	0	1	0
OG_10743	1	1	0	1	1	1	1
OG_10744	1	1	0	0	0	1	0
OG_10745	1	1	0	0	0	1	0
OG_10746	1	1	1	1	1	1	1
OG_10747	1	1	1	0	1	1	1
OG_10748	1	1	1	1	1	1	1
OG_10749	1	1	0	0	0	1	0
OG_1075	1	1	1	1	1	1	1
OG_10750	1	1	1	0	1	1	1
OG_10751	1	1	0	0	0	1	0
OG_10752	1	1	0	0	0	1	0
OG_10753	1	1	1	0	1	1	1
OG_10754	1	1	1	1	1	1	1
OG_10755	2	1	0	0	0	1	0
OG_10756	1	1	1	0	1	1	1
OG_10757	1	1	0	0	0	1	0
OG_10758	1	1	1	0	1	1	1
OG_10759	1	1	1	1	1	1	1
OG_1076	1	1	1	1	1	1	1
OG_10760	1	1	0	0	0	1	0
OG_10761	1	1	1	0	1	1	1
OG_10762	1	1	1	0	1	1	1
OG_10763	1	1	0	0	0	1	0
OG_10764	1	1	0	0	0	1	0
OG_10765	1	1	0	0	0	1	0
OG_10766	1	1	0	0	0	1	0
OG_10767	1	1	0	0	0	1	0
OG_10768	1	1	0	0	0	1	0
OG_10769	1	1	0	0	0	1	0
OG_1077	1	1	1	1	1	1	1
OG_10770	0	1	1	0	1	1	1
OG_10771	1	1	0	0	0	1	0
OG_10772	1	1	0	0	0	1	0
OG_10773	1	1	0	0	0	1	0
OG_10774	1	1	0	0	0	1	0
OG_10775	1	1	1	1	1	1	1
OG_10776	1	0	1	1	1	1	1
OG_10777	1	1	0	0	0	1	0
OG_10778	1	1	0	0	0	1	0
OG_10779	1	2	0	0	0	1	0
OG_1078	1	1	1	1	1	1	1
OG_10780	1	1	0	0	0	1	0
OG_10781	1	1	0	0	0	1	0
OG_10782	1	1	0	0	0	1	0
OG_10783	1	1	0	0	0	1	0
OG_10784	1	1	0	0	0	1	0
OG_10785	1	1	0	0	0	1	0
OG_10786	2	1	0	0	0	1	0
OG_10787	1	1	0	0	0	1	0
OG_10788	1	1	0	0	0	1	0
OG_10789	1	1	0	0	0	1	0
OG_1079	1	1	1	1	1	1	1
OG_10790	1	1	0	0	0	1	0
OG_10791	2	1	0	0	0	1	0
OG_10792	1	1	0	0	0	1	0
OG_10793	1	1	0	0	0	1	0
OG_10794	1	1	0	0	0	1	0
OG_10795	1	1	0	0	0	1	0
OG_10796	1	1	0	0	0	1	0
OG_10797	1	1	0	0	0	1	0
OG_10798	1	1	0	0	0	1	0
OG_10799	1	1	0	0	0	1	0
OG_108	1	1	1	1	1	1	1
OG_1080	1	1	1	1	1	1	1
OG_10800	1	1	0	0	0	1	0
OG_10801	2	1	0	0	0	1	0
OG_10802	2	1	0	0	0	1	0
OG_10803	1	1	0	0	0	1	0
OG_10804	1	1	0	0	0	1	0
OG_10805	1	1	0	0	0	1	0
OG_10806	1	1	0	0	0	1	0
OG_10807	1	1	0	0	0	1	0
OG_10808	1	1	0	0	0	1	0
OG_10809	1	1	0	0	0	1	0
OG_1081	1	1	1	1	1	1	1
OG_10810	1	1	0	0	0	1	0
OG_10811	1	1	0	0	0	1	0
OG_10812	1	1	0	0	0	1	0
OG_10813	1	1	0	0	0	1	0
OG_10814	1	1	0	0	0	1	0
OG_10815	1	1	0	0	0	1	0
OG_10816	1	1	0	0	0	1	0
OG_10817	1	1	0	0	0	1	0
OG_10818	1	1	0	0	0	1	0
OG_10819	1	1	0	0	0	1	0
OG_1082	1	1	1	1	1	1	1
OG_10820	1	1	0	0	0	1	0
OG_10821	1	1	0	0	0	1	0
OG_10822	1	1	0	0	0	1	0
OG_10823	1	1	0	0	0	1	0
OG_10824	2	1	0	0	0	1	0
OG_10825	1	1	0	0	0	1	0
OG_10826	1	1	0	0	0	1	0
OG_10827	1	1	0	0	0	1	0
OG_10828	1	1	0	0	0	1	0
OG_10829	1	1	0	0	0	1	0
OG_1083	1	1	1	1	1	1	1
OG_10830	1	1	0	0	0	1	0
OG_10831	1	1	0	0	0	1	0
OG_10832	1	1	0	0	0	1	0
OG_10833	1	1	0	0	0	1	0
OG_10834	1	1	0	0	0	1	0
OG_10835	1	1	0	0	0	1	0
OG_10836	1	1	0	0	0	1	0
OG_10837	1	1	0	0	0	1	0
OG_10838	1	1	0	0	0	1	0
OG_10839	1	1	0	0	0	1	0
OG_1084	1	1	1	1	1	1	1
OG_10840	1	1	0	0	0	1	0
OG_10841	1	1	0	0	0	1	0
OG_10842	1	1	0	0	0	1	0
OG_10843	1	1	0	0	0	1	0
OG_10844	1	1	0	0	0	1	0
OG_10845	1	1	0	0	0	1	0
OG_10846	1	1	0	0	0	1	0
OG_10847	1	1	0	0	0	1	0
OG_10848	1	1	1	1	1	1	1
OG_10849	1	0	1	0	1	1	1
OG_1085	1	1	1	1	1	1	1
OG_10850	1	1	0	0	0	1	0
OG_10851	1	1	1	0	1	1	1
OG_10852	1	0	2	0	1	1	1
OG_10853	0	0	3	1	1	0	0
OG_10854	1	0	1	0	1	1	1
OG_10855	1	0	1	0	1	1	1
OG_10856	0	0	1	1	1	0	0
OG_10857	1	0	2	1	1	1	1
OG_10858	1	1	0	0	0	1	0
OG_10859	1	0	2	0	1	1	1
OG_1086	1	1	1	1	1	1	1
OG_10860	1	0	2	0	1	1	1
OG_10861	0	0	2	1	1	0	0
OG_1087	1	1	1	1	1	1	1
OG_1088	1	1	1	0	1	1	1
OG_1089	1	1	1	1	1	1	1
OG_109	1	1	1	1	1	1	1
OG_1090	1	1	1	1	1	1	1
OG_1091	1	1	1	1	1	1	1
OG_1092	1	1	1	1	1	1	1
OG_1093	1	1	1	1	1	1	1
OG_1094	1	1	1	1	1	1	1
OG_1095	1	1	1	1	1	1	1
OG_1096	1	1	1	1	1	1	1
OG_1097	1	1	1	1	1	1	1
OG_1098	1	1	1	1	1	1	1
OG_1099	1	1	1	1	1	1	1
OG_11	1	1	1	1	1	1	1
OG_110	1	1	2	1	1	1	1
OG_1100	1	1	1	1	1	1	1
OG_1101	1	1	1	1	1	1	1
OG_1102	1	1	1	1	1	1	1
OG_1103	1	1	1	1	1	1	1
OG_1104	1	1	1	1	1	1	1
OG_1105	1	1	1	1	1	1	1
OG_1106	1	1	1	1	1	1	1
OG_1107	1	1	1	1	1	1	1
OG_1108	1	1	1	1	1	1	1
OG_1109	1	1	1	1	1	1	1
OG_111	1	1	1	1	1	1	1
OG_1110	1	1	1	1	1	1	1
OG_1111	1	1	1	1	1	1	1
OG_1112	1	1	1	1	1	1	1
OG_1113	1	1	1	1	1	1	1
OG_1114	1	1	1	1	1	1	1
OG_1115	1	1	1	1	1	1	1
OG_1116	1	1	1	1	1	1	1
OG_1117	1	1	1	1	1	1	1
OG_1118	1	1	1	1	1	1	1
OG_1119	1	1	1	1	1	1	1
OG_112	1	1	1	1	1	1	1
OG_1120	1	1	1	1	1	1	1
OG_1121	1	1	1	1	1	1	1
OG_1122	1	1	1	1	1	1	1
OG_1123	1	1	1	1	1	1	1
OG_1124	1	1	1	1	1	1	1
OG_1125	1	1	1	1	1	1	1
OG_1126	1	1	1	1	1	1	1
OG_1127	1	1	1	1	1	1	1
OG_1128	1	1	1	1	1	1	1
OG_1129	1	1	1	1	1	1	1
OG_113	1	1	1	1	1	1	1
OG_1130	1	1	1	1	1	1	1
OG_1131	1	1	1	1	1	1	1
OG_1132	1	1	1	1	1	1	1
OG_1133	1	1	1	1	1	1	1
OG_1134	1	1	1	1	1	1	1
OG_1135	1	1	1	1	1	1	1
OG_1136	1	1	1	1	1	1	1
OG_1137	0	1	1	1	1	1	1
OG_1138	1	1	1	1	1	1	1
OG_1139	1	1	1	1	1	1	1
OG_114	1	1	1	1	1	1	1
OG_1140	1	1	1	1	1	1	1
OG_1141	1	1	1	1	1	1	1
OG_1142	1	1	1	1	1	1	1
OG_1143	1	1	1	1	1	1	1
OG_1144	1	1	1	0	1	1	1
OG_1145	1	1	1	1	1	1	1
OG_1146	1	1	1	1	1	1	1
OG_1147	1	1	1	1	1	1	1
OG_1148	1	1	1	1	1	1	1
OG_1149	1	1	1	1	1	1	1
OG_115	1	1	1	1	1	1	1
OG_1150	1	1	1	1	1	1	1
OG_1151	1	1	1	1	1	1	1
OG_1152	1	1	1	1	1	1	1
OG_1153	1	1	1	1	1	1	1
OG_1154	1	1	1	1	1	1	1
OG_1155	1	1	1	1	1	1	1
OG_1156	1	1	1	1	1	1	1
OG_1157	1	1	1	1	1	1	1
OG_1158	1	1	1	1	1	1	1
OG_1159	0	1	1	1	1	1	1
OG_116	1	1	1	1	1	1	1
OG_1160	0	1	1	1	1	1	1
OG_1161	0	1	1	1	1	1	1
OG_1162	0	1	1	1	1	1	1
OG_1163	0	1	1	1	1	1	1
OG_1164	0	1	1	1	1	1	1
OG_1165	0	1	1	1	1	1	1
OG_1166	0	1	1	1	1	1	1
OG_1167	0	1	0	1	1	1	1
OG_1168	0	1	1	1	1	1	1
OG_1169	0	1	1	1	1	1	1
OG_117	1	1	1	1	1	1	1
OG_1170	0	1	1	1	1	1	1
OG_1171	1	1	1	1	1	1	1
OG_1172	1	1	1	1	1	1	1
OG_1173	1	1	1	1	1	1	1
OG_1174	1	1	1	1	1	1	1
OG_1175	1	1	1	1	1	1	1
OG_1176	1	1	1	1	1	1	1
OG_1177	1	1	1	1	1	1	1
OG_1178	1	1	1	1	1	1	1
OG_1179	1	1	1	1	1	1	1
OG_118	1	1	1	1	1	1	1
OG_1180	1	1	1	1	1	1	1
OG_1181	1	1	1	1	1	1	1
OG_1182	1	1	1	1	1	1	1
OG_1183	1	1	1	1	1	1	1
OG_1184	1	1	1	1	1	1	1
OG_1185	1	1	1	1	1	1	1
OG_1186	1	1	1	1	1	1	1
OG_1187	1	1	1	1	1	1	1
OG_1188	1	1	1	1	1	1	1
OG_1189	1	1	1	1	1	1	1
OG_119	1	1	1	1	1	1	1
OG_1190	1	1	1	1	1	1	1
OG_1191	1	1	1	1	1	1	1
OG_1192	1	1	1	1	1	1	1
OG_1193	1	1	1	1	1	1	1
OG_1194	1	1	1	1	1	1	1
OG_1195	1	1	1	1	1	1	1
OG_1196	1	1	1	1	1	1	1
OG_1197	1	1	1	1	1	1	1
OG_1198	1	1	1	1	1	1	1
OG_1199	1	1	1	1	1	1	1
OG_12	1	1	1	1	1	1	1
OG_120	1	1	1	1	1	1	1
OG_1200	1	1	1	1	1	1	1
OG_1201	1	1	1	1	1	1	1
OG_1202	1	1	1	1	1	1	1
OG_1203	1	1	1	1	1	1	1
OG_1204	1	1	1	1	1	1	1
OG_1205	2	1	2	1	1	1	1
OG_1206	1	1	1	1	1	1	1
OG_1207	1	1	1	1	1	1	1
OG_1208	1	1	1	1	1	1	1
OG_1209	1	1	1	1	1	1	1
OG_121	1	1	1	1	1	1	1
OG_1210	1	1	1	1	1	1	1
OG_1211	1	1	1	1	1	1	1
OG_1212	1	1	1	1	1	1	1
OG_1213	1	1	1	1	1	1	1
OG_1214	1	1	1	1	1	1	1
OG_1215	1	1	1	1	1	1	1
OG_1216	1	1	1	1	1	1	1
OG_1217	1	1	1	1	1	1	1
OG_1218	1	1	1	1	1	1	1
OG_1219	1	1	1	1	1	1	1
OG_122	1	1	1	1	1	1	1
OG_1220	1	1	1	1	1	1	1
OG_1221	1	1	1	1	1	1	1
OG_1222	1	1	1	1	1	1	1
OG_1223	1	1	1	1	1	1	1
OG_1224	1	1	1	1	1	1	1
OG_1225	1	1	1	1	1	1	1
OG_1226	1	1	1	1	1	1	1
OG_1227	1	1	1	1	1	1	1
OG_1228	1	1	1	1	1	1	1
OG_1229	1	1	1	1	1	1	1
OG_123	1	1	1	1	1	1	1
OG_1230	1	1	1	1	1	1	1
OG_1231	1	1	1	1	1	1	1
OG_1232	1	1	0	1	1	1	1
OG_1233	1	1	1	1	1	1	1
OG_1234	1	1	1	1	1	1	1
OG_1235	1	1	1	1	1	1	1
OG_1236	0	1	1	1	1	1	1
OG_1237	1	1	1	1	1	1	1
OG_1238	1	1	1	1	1	1	1
OG_1239	1	1	1	1	1	1	1
OG_124	1	1	1	1	1	1	1
OG_1240	1	1	1	1	1	1	1
OG_1241	1	1	1	1	1	1	1
OG_1242	1	1	1	1	1	1	1
OG_1243	1	1	1	1	1	1	1
OG_1244	1	1	1	1	1	1	1
OG_1245	1	1	1	1	1	1	1
OG_1246	1	1	1	1	1	1	1
OG_1247	1	1	1	1	1	1	1
OG_1248	1	1	1	1	1	1	1
OG_1249	1	1	1	1	1	1	1
OG_125	0	1	1	1	1	1	1
OG_1250	1	1	1	1	1	1	1
OG_1251	1	1	1	1	1	1	1
OG_1252	1	1	1	1	1	1	1
OG_1253	1	1	1	1	1	1	1
OG_1254	1	1	1	1	1	1	1
OG_1255	1	1	1	1	1	1	1
OG_1256	1	1	1	1	1	1	1
OG_1257	0	1	1	1	1	1	1
OG_1258	0	1	1	1	1	1	1
OG_1259	0	1	1	1	1	1	1
OG_126	1	1	1	1	1	1	1
OG_1260	0	1	1	1	1	1	1
OG_1261	0	1	1	1	1	1	1
OG_1262	0	1	1	1	1	1	1
OG_1263	0	1	1	1	1	1	1
OG_1264	0	1	1	1	1	1	1
OG_1265	0	1	1	1	1	1	1
OG_1266	0	1	1	1	1	1	1
OG_1267	0	1	1	1	1	1	1
OG_1268	0	1	1	1	1	1	1
OG_1269	0	1	1	1	1	1	1
OG_127	1	1	1	1	1	1	1
OG_1270	0	1	1	1	1	1	1
OG_1271	0	1	1	1	1	1	1
OG_1272	0	1	1	1	1	1	1
OG_1273	0	1	1	1	1	1	1
OG_1274	0	1	1	1	1	1	1
OG_1275	0	1	1	1	1	1	1
OG_1276	0	1	1	1	1	1	1
OG_1277	1	1	1	1	1	1	1
OG_1278	1	1	1	1	1	1	1
OG_1279	1	1	1	1	1	1	1
OG_128	1	1	1	1	1	1	1
OG_1280	1	1	1	1	1	1	1
OG_1281	1	1	1	1	1	1	1
OG_1282	1	1	1	1	1	1	1
OG_1283	1	1	1	1	1	1	1
OG_1284	1	1	1	1	1	1	1
OG_1285	1	1	1	1	1	1	1
OG_1286	1	1	1	1	1	1	1
OG_1287	1	1	1	1	1	1	1
OG_1288	1	1	1	1	1	1	1
OG_1289	1	1	1	1	1	1	1
OG_129	1	1	1	1	1	1	1
OG_1290	1	1	1	1	1	1	1
OG_1291	1	1	1	1	1	1	1
OG_1292	1	1	1	1	1	1	1
OG_1293	1	1	1	1	1	1	1
OG_1294	1	1	1	1	1	1	1
OG_1295	1	1	1	1	1	1	1
OG_1296	1	1	1	1	1	1	1
OG_1297	1	1	1	1	1	1	1
OG_1298	1	1	1	1	1	1	1
OG_1299	1	1	1	1	1	1	1
OG_13	1	1	1	1	1	1	1
OG_130	1	1	1	1	1	1	1
OG_1300	1	1	1	1	1	1	1
OG_1301	1	1	1	1	1	1	1
OG_1302	1	1	1	1	1	1	1
OG_1303	1	1	1	1	1	1	1
OG_1304	1	1	1	1	1	1	1
OG_1305	1	1	1	1	1	1	1
OG_1306	1	1	1	1	1	1	1
OG_1307	1	1	1	1	1	1	1
OG_1308	1	1	1	1	1	1	1
OG_1309	1	1	1	1	1	1	1
OG_131	1	1	1	1	1	1	1
OG_1310	1	1	1	1	1	1	1
OG_1311	1	1	1	1	1	1	1
OG_1312	1	1	1	1	1	1	1
OG_1313	1	1	1	1	1	1	1
OG_1314	1	1	1	1	1	1	1
OG_1315	1	1	1	1	1	1	1
OG_1316	1	1	1	1	1	1	1
OG_1317	1	1	1	1	1	1	1
OG_1318	1	1	1	1	1	1	1
OG_1319	1	1	1	1	1	1	1
OG_132	1	1	1	1	1	1	1
OG_1320	1	1	1	1	1	1	1
OG_1321	1	1	1	1	1	1	1
OG_1322	1	1	1	1	1	1	1
OG_1323	1	1	1	1	1	1	1
OG_1324	1	1	1	1	1	1	1
OG_1325	1	1	1	1	1	1	1
OG_1326	1	1	1	1	1	1	1
OG_1327	1	1	1	1	1	1	1
OG_1328	1	1	1	1	1	1	1
OG_1329	1	1	1	1	1	1	1
OG_133	1	1	1	1	1	1	1
OG_1330	1	1	1	1	1	1	1
OG_1331	1	1	1	1	1	1	1
OG_1332	1	1	1	1	1	1	1
OG_1333	1	1	1	1	1	1	1
OG_1334	1	1	1	1	1	1	1
OG_1335	1	1	1	0	1	1	1
OG_1336	1	1	1	1	1	1	1
OG_1337	1	1	1	1	1	1	1
OG_1338	2	1	2	3	1	1	1
OG_1339	1	1	1	1	1	1	1
OG_134	1	1	1	1	1	1	1
OG_1340	1	1	1	1	1	1	1
OG_1341	1	1	1	1	1	1	1
OG_1342	1	1	1	1	1	1	1
OG_1343	1	1	1	1	1	1	1
OG_1344	1	1	1	0	1	1	1
OG_1345	1	1	1	1	1	1	1
OG_1346	1	1	1	1	1	1	1
OG_1347	1	1	1	1	1	1	1
OG_1348	1	1	1	1	1	1	1
OG_1349	1	1	1	1	1	1	1
OG_135	1	1	1	1	1	1	1
OG_1350	1	1	1	1	1	1	1
OG_1351	1	1	1	1	1	1	1
OG_1352	1	1	1	1	1	1	1
OG_1353	1	1	1	1	1	1	1
OG_1354	1	1	1	1	1	1	1
OG_1355	1	1	1	1	1	1	1
OG_1356	1	1	1	1	1	1	1
OG_1357	1	1	1	1	1	1	1
OG_1358	1	1	1	1	1	1	1
OG_1359	1	1	1	1	1	1	1
OG_136	1	1	1	1	1	1	1
OG_1360	1	1	1	1	1	1	1
OG_1361	1	1	1	1	1	1	1
OG_1362	9	7	10	4	1	1	1
OG_1363	6	4	12	14	1	1	1
OG_1364	1	1	1	1	1	1	1
OG_1365	5	5	6	6	1	1	1
OG_1366	0	1	5	3	1	1	1
OG_1367	3	3	2	7	1	1	1
OG_1368	8	3	9	6	1	1	1
OG_1369	1	2	1	1	1	1	1
OG_137	1	1	1	1	1	1	1
OG_1370	1	1	2	1	1	1	1
OG_1371	1	1	2	2	1	1	1
OG_1372	0	1	4	4	1	1	1
OG_1373	1	2	2	2	1	1	1
OG_1374	2	1	16	6	1	1	1
OG_1375	1	1	2	2	1	1	1
OG_1376	1	1	4	4	1	1	1
OG_1377	0	0	2	3	1	0	0
OG_1378	2	2	5	2	1	1	1
OG_1379	2	2	0	4	1	1	1
OG_138	1	1	1	1	1	1	1
OG_1380	2	3	4	3	1	1	1
OG_1381	1	1	1	0	1	1	1
OG_1382	0	0	2	1	1	0	0
OG_1383	1	1	0	1	1	1	1
OG_1384	1	1	0	1	1	1	1
OG_1385	0	0	1	1	1	0	0
OG_1386	0	1	1	1	1	1	1
OG_1387	0	1	1	1	1	1	1
OG_1388	0	0	1	1	1	0	0
OG_1389	1	1	1	0	1	1	1
OG_139	1	1	1	1	1	1	1
OG_1390	1	1	1	1	1	1	1
OG_1391	1	1	1	1	1	1	1
OG_1392	1	1	1	1	1	1	1
OG_1393	1	1	1	1	1	1	1
OG_1394	1	1	1	1	1	1	1
OG_1395	1	1	1	1	1	1	1
OG_1396	1	1	1	1	1	1	1
OG_1397	1	1	1	1	1	1	1
OG_1398	1	1	1	1	1	1	1
OG_1399	1	1	1	1	1	1	1
OG_14	1	1	1	1	1	1	1
OG_140	1	1	1	1	1	1	1
OG_1400	1	1	1	1	1	1	1
OG_1401	1	1	1	1	1	1	1
OG_1402	1	1	1	1	1	1	1
OG_1403	1	1	1	1	1	1	1
OG_1404	1	1	1	1	1	1	1
OG_1405	1	1	1	1	1	1	1
OG_1406	1	1	1	1	1	1	1
OG_1407	1	1	1	1	1	1	1
OG_1408	1	1	1	1	1	1	1
OG_1409	1	1	1	1	1	1	1
OG_141	1	1	1	1	1	1	1
OG_1410	1	1	1	1	1	1	1
OG_1411	1	1	1	1	1	1	1
OG_1412	0	1	1	1	1	1	1
OG_1413	1	1	1	1	1	1	1
OG_1414	1	1	1	1	1	1	1
OG_1415	1	1	1	1	1	1	1
OG_1416	1	1	1	1	1	1	1
OG_1417	1	1	1	1	1	1	1
OG_1418	1	1	2	1	1	1	1
OG_1419	1	1	1	1	1	1	1
OG_142	1	1	1	1	1	1	1
OG_1420	1	1	1	1	1	1	1
OG_1421	1	1	1	1	1	1	1
OG_1422	1	1	1	1	1	1	1
OG_1423	1	1	1	1	1	1	1
OG_1424	1	1	1	1	1	1	1
OG_1425	1	1	1	1	1	1	1
OG_1426	1	1	1	1	1	1	1
OG_1427	0	1	1	1	1	1	1
OG_1428	1	1	1	1	1	1	1
OG_1429	1	1	1	1	1	1	1
OG_143	1	1	1	1	1	1	1
OG_1430	1	1	1	1	1	1	1
OG_1431	1	1	1	1	1	1	1
OG_1432	1	1	1	1	1	1	1
OG_1433	1	1	2	1	1	1	1
OG_1434	1	1	1	1	1	1	1
OG_1435	0	1	1	1	1	1	1
OG_1436	2	2	1	2	1	1	1
OG_1437	1	1	0	1	1	1	1
OG_1438	1	1	1	1	1	1	1
OG_1439	1	1	1	1	1	1	1
OG_144	1	1	1	1	1	1	1
OG_1440	1	1	0	0	0	1	0
OG_1441	1	1	1	1	1	1	1
OG_1442	1	1	1	1	1	1	1
OG_1443	1	1	1	1	1	1	1
OG_1444	1	1	1	1	1	1	1
OG_1445	1	1	1	1	1	1	1
OG_1446	1	1	1	1	1	1	1
OG_1447	1	1	2	2	1	1	1
OG_1448	1	1	1	1	1	1	1
OG_1449	2	1	1	1	1	1	1
OG_145	1	1	1	0	1	1	1
OG_1450	1	1	2	1	1	1	1
OG_1451	0	1	1	2	1	1	1
OG_1452	1	0	1	1	1	1	1
OG_1453	1	1	1	1	1	1	1
OG_1454	1	1	1	1	1	1	1
OG_1455	1	1	1	1	1	1	1
OG_1456	1	1	1	1	1	1	1
OG_1457	1	1	1	1	1	1	1
OG_1458	1	1	1	1	1	1	1
OG_1459	1	1	1	1	1	1	1
OG_146	1	1	1	1	1	1	1
OG_1460	1	1	1	1	1	1	1
OG_1461	1	1	1	1	1	1	1
OG_1462	1	2	2	1	1	1	1
OG_1463	1	1	1	1	1	1	1
OG_1464	1	1	1	1	1	1	1
OG_1465	1	1	1	1	1	1	1
OG_1466	1	1	1	1	1	1	1
OG_1467	1	1	1	1	1	1	1
OG_1468	1	1	1	1	1	1	1
OG_1469	1	1	1	1	1	1	1
OG_147	1	1	1	1	1	1	1
OG_1470	1	1	1	1	1	1	1
